gene_callers_id	source	accession	function	e_value
60	COG_FUNCTION	COG0410!!!COG3945	ABC-type branched-chain amino acid transport system, ATPase component!!!Hemerythrin-like domain	1.2e-232
60	COG_CATEGORY	R!!!E	R!!!E	0
61	COG_FUNCTION	COG1012!!!COG2030	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase!!!Acyl dehydratase	0
61	COG_CATEGORY	I!!!C	I!!!C	0
62	COG_FUNCTION	COG1018	Ferredoxin-NADP reductase	1.8e-199
62	COG_CATEGORY	C	C	0
63	COG_FUNCTION	COG2151!!!COG3677	Metal-sulfur cluster biosynthetic enzyme!!!Transposase	2.1e-106
63	COG_CATEGORY	X!!!O	X!!!O	0
64	COG_FUNCTION	COG3396	1,2-phenylacetyl-CoA epoxidase, catalytic subunit	6e-133
64	COG_CATEGORY	Q	Q	0
65	COG_FUNCTION	COG3460	1,2-phenylacetyl-CoA epoxidase, PaaB subunit	3.1e-47
65	COG_CATEGORY	Q	Q	0
66	COG_FUNCTION	COG3396	1,2-phenylacetyl-CoA epoxidase, catalytic subunit	7.2e-187
66	COG_CATEGORY	Q	Q	0
67	COG_FUNCTION	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	6.9e-238
67	COG_CATEGORY	H	H	0
68	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	1.5e-213
68	COG_CATEGORY	I	I	0
69	COG_FUNCTION	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	6.7e-68
69	COG_CATEGORY	Q	Q	0
70	COG_FUNCTION	COG1250!!!COG1250	3-hydroxyacyl-CoA dehydrogenase!!!3-hydroxyacyl-CoA dehydrogenase	2.4e-210
70	COG_CATEGORY	I	I	0
71	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	2.8e-134
71	COG_CATEGORY	I	I	0
72	COG_FUNCTION	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	1.1e-86
72	COG_CATEGORY	R	R	0
73	COG_FUNCTION	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	4.4e-151
73	COG_CATEGORY	H!!!R	H!!!R	0
76	COG_FUNCTION	COG0628	Predicted PurR-regulated permease PerM	3.6e-155
76	COG_CATEGORY	R	R	0
77	COG_FUNCTION	COG3409	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases	9.1e-30
77	COG_CATEGORY	M	M	0
78	COG_FUNCTION	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	0
78	COG_CATEGORY	G!!!E	G!!!E	0
79	COG_FUNCTION	COG0664!!!COG1639	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases!!!HD-like signal output (HDOD) domain, no enzymatic activity	1.6e-199
79	COG_CATEGORY	T	T	0
80	COG_FUNCTION	COG2802	Uncharacterized protein, similar to the N-terminal domain of Lon protease	4.4e-67
80	COG_CATEGORY	S	S	0
81	COG_FUNCTION	COG0586!!!COG0671	Uncharacterized membrane protein DedA, SNARE-associated domain!!!Membrane-associated phospholipid phosphatase	1.9e-167
81	COG_CATEGORY	I!!!S	I!!!S	0
82	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	4e-145
82	COG_CATEGORY	T!!!K	T!!!K	0
83	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	1.2e-128
83	COG_CATEGORY	T!!!K	T!!!K	0
84	COG_FUNCTION	COG0014	Gamma-glutamyl phosphate reductase	6.2e-212
84	COG_CATEGORY	E	E	0
85	COG_FUNCTION	COG1057	Nicotinic acid mononucleotide adenylyltransferase	3.7e-99
85	COG_CATEGORY	H	H	0
86	COG_FUNCTION	COG0799	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	8.1e-53
86	COG_CATEGORY	J	J	0
87	COG_FUNCTION	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH	5.6e-81
87	COG_CATEGORY	J	J	0
88	COG_FUNCTION	COG0768	Cell division protein FtsI/penicillin-binding protein 2	2.3e-303
88	COG_CATEGORY	M!!!D	M!!!D	0
89	COG_FUNCTION	COG0772	Bacterial cell division protein FtsW, lipid II flippase	4.4e-180
89	COG_CATEGORY	D	D	0
90	COG_FUNCTION	COG0797!!!COG3087	Rare lipoprotein A, peptidoglycan hydrolase digesting "naked" glycans, contains C-terminal SPOR domain!!!Cell division protein FtsN	3.6e-113
90	COG_CATEGORY	M!!!D	M!!!D	0
91	COG_FUNCTION	COG1686	D-alanyl-D-alanine carboxypeptidase	1.3e-182
91	COG_CATEGORY	M	M	0
92	COG_FUNCTION	COG2921	Putative lipoic acid-binding regulatory protein	2.7e-08
92	COG_CATEGORY	T	T	0
93	COG_FUNCTION	COG0321	Lipoate-protein ligase B	4e-98
93	COG_CATEGORY	H	H	0
94	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	2.3e-138
94	COG_CATEGORY	T!!!K	T!!!K	0
95	COG_FUNCTION	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	1e-242
95	COG_CATEGORY	H!!!T	H!!!T	0
96	COG_FUNCTION	COG1238	Uncharacterized membrane protein YqaA, SNARE-associated domain	1.3e-34
96	COG_CATEGORY	S	S	0
97	COG_FUNCTION	COG0695	Glutaredoxin	3.1e-30
97	COG_CATEGORY	O	O	0
98	COG_FUNCTION	COG0205	6-phosphofructokinase	1.1e-232
98	COG_CATEGORY	G	G	0
99	COG_FUNCTION	COG0773	UDP-N-acetylmuramate-alanine ligase	4.8e-245
99	COG_CATEGORY	M	M	0
100	COG_FUNCTION	COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	7.2e-95
100	COG_CATEGORY	H	H	0
101	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	5.9e-201
101	COG_CATEGORY	I	I	0
102	COG_FUNCTION	COG1611	Predicted Rossmann fold nucleotide-binding protein	2e-109
102	COG_CATEGORY	R	R	0
103	COG_FUNCTION	COG0224	FoF1-type ATP synthase, gamma subunit	7.6e-39
103	COG_CATEGORY	C	C	0
104	COG_FUNCTION	COG0056	FoF1-type ATP synthase, alpha subunit	5.2e-181
104	COG_CATEGORY	C	C	0
105	COG_FUNCTION	COG0711!!!COG0712	FoF1-type ATP synthase, membrane subunit b or b'!!!FoF1-type ATP synthase, delta subunit	6e-37
105	COG_CATEGORY	C	C	0
106	COG_FUNCTION	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	1.2e-24
106	COG_CATEGORY	C	C	0
107	COG_FUNCTION	COG0356	FoF1-type ATP synthase, membrane subunit a	2.9e-75
107	COG_CATEGORY	C	C	0
109	COG_FUNCTION	COG0355	FoF1-type ATP synthase, epsilon subunit	1.1e-29
109	COG_CATEGORY	C	C	0
110	COG_FUNCTION	COG0055	FoF1-type ATP synthase, beta subunit	2.2e-202
110	COG_CATEGORY	C	C	0
111	COG_FUNCTION	COG3209	Uncharacterized conserved protein RhaS, contains 28 RHS repeats	4.6e-17
111	COG_CATEGORY	R	R	0
112	COG_FUNCTION	COG0557	Exoribonuclease R	0
112	COG_CATEGORY	K	K	0
113	COG_FUNCTION	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	7.2e-128
113	COG_CATEGORY	J	J	0
114	COG_FUNCTION	COG0360	Ribosomal protein S6	4.8e-52
114	COG_CATEGORY	J	J	0
115	COG_FUNCTION	COG0238	Ribosomal protein S18	1e-35
115	COG_CATEGORY	J	J	0
117	COG_FUNCTION	COG0359	Ribosomal protein L9	2.5e-67
117	COG_CATEGORY	J	J	0
118	COG_FUNCTION	COG0305	Replicative DNA helicase	7.4e-254
118	COG_CATEGORY	L	L	0
119	COG_FUNCTION	COG0787	Alanine racemase	9.1e-151
119	COG_CATEGORY	M	M	0
121	COG_FUNCTION	COG1091	dTDP-4-dehydrorhamnose reductase	1.1e-135
121	COG_CATEGORY	M	M	0
122	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	5.5e-123
122	COG_CATEGORY	T	T	0
123	COG_FUNCTION	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	2.8e-201
123	COG_CATEGORY	I!!!Q	I!!!Q	0
124	COG_FUNCTION	COG4539	Uncharacterized membrane protein YGL010W	3.2e-24
124	COG_CATEGORY	S	S	0
125	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	2.8e-21
125	COG_CATEGORY	K	K	0
126	COG_FUNCTION	COG1161	Ribosome biogenesis GTPase A	1.8e-142
126	COG_CATEGORY	J	J	0
127	COG_FUNCTION	COG3678	Periplasmic protein refolding chaperone Spy/CpxP family	2e-14
127	COG_CATEGORY	O	O	0
128	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	8e-156
128	COG_CATEGORY	T!!!N	T!!!N	0
129	COG_FUNCTION	COG0320	Lipoate synthase	2.4e-180
129	COG_CATEGORY	H	H	0
130	COG_FUNCTION	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent	9.1e-235
130	COG_CATEGORY	E	E	0
131	COG_FUNCTION	COG1680	CubicO group peptidase, beta-lactamase class C family	2e-186
131	COG_CATEGORY	V	V	0
135	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	2.7e-45
135	COG_CATEGORY	T!!!N	T!!!N	0
136	COG_FUNCTION	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	1.8e-59
136	COG_CATEGORY	T!!!E	T!!!E	0
137	COG_FUNCTION	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	2.2e-61
137	COG_CATEGORY	T!!!E	T!!!E	0
145	COG_FUNCTION	COG4974	Site-specific recombinase XerD	2.4e-83
145	COG_CATEGORY	L	L	0
152	COG_FUNCTION	COG3843	Type IV secretory pathway, VirD2 components (relaxase)	1.4e-12
152	COG_CATEGORY	U	U	0
163	COG_FUNCTION	COG1204	Replicative superfamily II helicase	2.8e-160
163	COG_CATEGORY	L	L	0
165	COG_FUNCTION	COG2356	Endonuclease I	1.8e-23
165	COG_CATEGORY	L	L	0
170	COG_FUNCTION	COG5362!!!COG5410	Phage terminase large subunit!!!Uncharacterized protein	4.1e-07
170	COG_CATEGORY	X!!!S	X!!!S	0
171	COG_FUNCTION	COG3464	Transposase	5.1e-54
171	COG_CATEGORY	X	X	0
175	COG_FUNCTION	COG5642	Uncharacterized conserved protein, DUF2384 family	2.6e-10
175	COG_CATEGORY	S	S	0
177	COG_FUNCTION	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	1.5e-198
177	COG_CATEGORY	J	J	0
178	COG_FUNCTION	COG0193	Peptidyl-tRNA hydrolase	4.7e-98
178	COG_CATEGORY	J	J	0
179	COG_FUNCTION	COG1825	Ribosomal protein L25 (general stress protein Ctc)	1.2e-105
179	COG_CATEGORY	J	J	0
180	COG_FUNCTION	COG0462	Phosphoribosylpyrophosphate synthetase	4.1e-151
180	COG_CATEGORY	F!!!E	F!!!E	0
181	COG_FUNCTION	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	1e-141
181	COG_CATEGORY	I	I	0
182	COG_FUNCTION	COG3017	Outer membrane lipoprotein LolB, involved in outer membrane biogenesis	1.4e-79
182	COG_CATEGORY	M	M	0
183	COG_FUNCTION	COG0457!!!COG0457	Tetratricopeptide (TPR) repeat!!!Tetratricopeptide (TPR) repeat	8.2e-186
183	COG_CATEGORY	R	R	0
184	COG_FUNCTION	COG0373	Glutamyl-tRNA reductase	5.6e-216
184	COG_CATEGORY	H	H	0
185	COG_FUNCTION	COG0216	Protein chain release factor A	1.5e-182
185	COG_CATEGORY	J	J	0
186	COG_FUNCTION	COG2890	Methylase of polypeptide chain release factors	6.4e-99
186	COG_CATEGORY	J	J	0
187	COG_FUNCTION	COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase	2.6e-117
187	COG_CATEGORY	H	H	0
188	COG_FUNCTION	COG0415	Deoxyribodipyrimidine photolyase	4.1e-228
188	COG_CATEGORY	L	L	0
189	COG_FUNCTION	COG2430	Uncharacterized protein	4.6e-22
189	COG_CATEGORY	S	S	0
190	COG_FUNCTION	COG0668	Small-conductance mechanosensitive channel	7.5e-114
190	COG_CATEGORY	M	M	0
191	COG_FUNCTION	COG4067	Uncharacterized conserved protein	5e-72
191	COG_CATEGORY	S	S	0
192	COG_FUNCTION	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	9.8e-159
192	COG_CATEGORY	H!!!J	H!!!J	0
193	COG_FUNCTION	COG3608	Predicted deacylase	1.7e-189
193	COG_CATEGORY	R	R	0
194	COG_FUNCTION	COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	3e-73
194	COG_CATEGORY	H	H	0
195	COG_FUNCTION	COG2358	TRAP-type uncharacterized transport system, periplasmic component	2.9e-148
195	COG_CATEGORY	R	R	0
196	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	0
196	COG_CATEGORY	R	R	0
197	COG_FUNCTION	COG4191	Signal transduction histidine kinase regulating C4-dicarboxylate transport system	9.9e-227
197	COG_CATEGORY	T	T	0
198	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	1.8e-220
198	COG_CATEGORY	T	T	0
199	COG_FUNCTION	COG3038	Cytochrome b561	2.9e-46
199	COG_CATEGORY	C	C	0
201	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2.6e-97
201	COG_CATEGORY	T!!!K	T!!!K	0
202	COG_FUNCTION	COG2205!!!COG2770	K+-sensing histidine kinase KdpD!!!HAMP domain	5.1e-109
202	COG_CATEGORY	T	T	0
203	COG_FUNCTION	COG0840!!!COG4564	Methyl-accepting chemotaxis protein!!!Signal transduction histidine kinase	1.1e-129
203	COG_CATEGORY	T!!!N	T!!!N	0
204	COG_FUNCTION	COG2936	Predicted acyl esterase	6.6e-59
204	COG_CATEGORY	R	R	0
205	COG_FUNCTION	COG1875	Predicted ribonuclease YlaK, contains NYN-type RNase and PhoH-family ATPase domains	2.7e-240
205	COG_CATEGORY	R	R	0
206	COG_FUNCTION	COG0517	CBS domain	6.2e-75
206	COG_CATEGORY	T	T	0
209	COG_FUNCTION	COG0851	Septum formation topological specificity factor MinE	4.6e-34
209	COG_CATEGORY	D	D	0
210	COG_FUNCTION	COG2894	Septum formation inhibitor-activating ATPase MinD	3.2e-140
210	COG_CATEGORY	D	D	0
211	COG_FUNCTION	COG0850	Septum formation inhibitor MinC	2.1e-101
211	COG_CATEGORY	D	D	0
213	COG_FUNCTION	COG3492	Uncharacterized protein	1.4e-42
213	COG_CATEGORY	S	S	0
214	COG_FUNCTION	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	1.3e-170
214	COG_CATEGORY	L	L	0
215	COG_FUNCTION	COG0671	Membrane-associated phospholipid phosphatase	3.9e-41
215	COG_CATEGORY	I	I	0
216	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	4.9e-185
216	COG_CATEGORY	M	M	0
217	COG_FUNCTION	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	3.1e-172
217	COG_CATEGORY	R	R	0
219	COG_FUNCTION	COG0427!!!COG0427	Acyl-CoA hydrolase!!!Acyl-CoA hydrolase	0
219	COG_CATEGORY	C	C	0
220	COG_FUNCTION	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	1.3e-37
220	COG_CATEGORY	O	O	0
221	COG_FUNCTION	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	1.7e-99
221	COG_CATEGORY	I	I	0
222	COG_FUNCTION	COG3176	Putative hemolysin	9.5e-99
222	COG_CATEGORY	R	R	0
223	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2.4e-123
223	COG_CATEGORY	T!!!K	T!!!K	0
224	COG_FUNCTION	COG2205	K+-sensing histidine kinase KdpD	1.9e-202
224	COG_CATEGORY	T	T	0
225	COG_FUNCTION	COG0554	Glycerol kinase	4.7e-251
225	COG_CATEGORY	C	C	0
226	COG_FUNCTION	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	4.4e-182
226	COG_CATEGORY	E	E	0
227	COG_FUNCTION	COG0078	Ornithine carbamoyltransferase	2.8e-153
227	COG_CATEGORY	E	E	0
228	COG_FUNCTION	COG0278	Glutaredoxin-related protein	3.4e-53
228	COG_CATEGORY	O	O	0
230	COG_FUNCTION	COG3170	Tfp pilus assembly protein FimV	6.9e-97
230	COG_CATEGORY	W!!!N	W!!!N	0
231	COG_FUNCTION	COG4536	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains	5.4e-219
231	COG_CATEGORY	P	P	0
232	COG_FUNCTION	COG4137	ABC-type uncharacterized transport system, permease component	2.3e-119
232	COG_CATEGORY	R	R	0
233	COG_FUNCTION	COG0541	Signal recognition particle GTPase	2.3e-175
233	COG_CATEGORY	U	U	0
234	COG_FUNCTION	COG0228	Ribosomal protein S16	6.8e-35
234	COG_CATEGORY	J	J	0
235	COG_FUNCTION	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	1.7e-78
235	COG_CATEGORY	J	J	0
236	COG_FUNCTION	COG0336	tRNA G37 N-methylase TrmD	1.8e-126
236	COG_CATEGORY	J	J	0
237	COG_FUNCTION	COG0335	Ribosomal protein L19	3.3e-57
237	COG_CATEGORY	J	J	0
238	COG_FUNCTION	COG4974	Site-specific recombinase XerD	2.3e-147
238	COG_CATEGORY	L	L	0
239	COG_FUNCTION	COG1651	Protein-disulfide isomerase	3.5e-93
239	COG_CATEGORY	O	O	0
240	COG_FUNCTION	COG0317!!!COG0460	(p)ppGpp synthase/hydrolase, HD superfamily!!!Homoserine dehydrogenase	4e-222
240	COG_CATEGORY	T!!!K!!!E	T!!!K!!!E	0
241	COG_FUNCTION	COG0498	Threonine synthase	8.1e-261
241	COG_CATEGORY	E	E	0
242	COG_FUNCTION	COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	3.8e-300
242	COG_CATEGORY	L	L	0
243	COG_FUNCTION	COG1186	Protein chain release factor B	5.2e-136
243	COG_CATEGORY	J	J	0
244	COG_FUNCTION	COG1190	Lysyl-tRNA synthetase (class II)	1.1e-255
244	COG_CATEGORY	J	J	0
245	COG_FUNCTION	COG0692	Uracil DNA glycosylase	6.6e-121
245	COG_CATEGORY	L	L	0
246	COG_FUNCTION	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	1.2e-137
246	COG_CATEGORY	T	T	0
247	COG_FUNCTION	COG0354	Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification	6e-93
247	COG_CATEGORY	O	O	0
249	COG_FUNCTION	COG2938	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module	1.2e-35
249	COG_CATEGORY	O	O	0
250	COG_FUNCTION	COG0029	Aspartate oxidase	1.1e-290
250	COG_CATEGORY	H	H	0
251	COG_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	5.4e-101
251	COG_CATEGORY	K	K	0
252	COG_FUNCTION	COG3073	Negative regulator of sigma E activity	3.1e-43
252	COG_CATEGORY	T	T	0
253	COG_FUNCTION	COG3026	Negative regulator of sigma E activity	4.3e-110
253	COG_CATEGORY	T	T	0
254	COG_FUNCTION	COG3086	Positive regulator of sigma E activity	2.1e-45
254	COG_CATEGORY	T	T	0
255	COG_FUNCTION	COG0265!!!COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain!!!Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	1.8e-210
255	COG_CATEGORY	O	O	0
