gene_callers_id	source	accession	function	e_value
125	COG_CATEGORY	T!!!E	T!!!E	0
127	COG_FUNCTION	COG4973	Site-specific recombinase XerC	4e-134
127	COG_CATEGORY	L	L	0
128	COG_FUNCTION	COG3159	Uncharacterized conserved protein YigA, DUF484 family	3e-121
128	COG_CATEGORY	S	S	0
129	COG_FUNCTION	COG0253	Diaminopimelate epimerase	2.5e-157
129	COG_CATEGORY	E	E	0
130	COG_FUNCTION	COG0019	Diaminopimelate decarboxylase	2.1e-228
130	COG_CATEGORY	E	E	0
132	COG_FUNCTION	COG2199!!!COG2200	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	0
132	COG_CATEGORY	T	T	0
133	COG_FUNCTION	COG0165	Argininosuccinate lyase	2.4e-260
133	COG_CATEGORY	E	E	0
134	COG_FUNCTION	COG2972	Sensor histidine kinase YesM	3.9e-146
134	COG_CATEGORY	T	T	0
135	COG_FUNCTION	COG3279	DNA-binding response regulator, LytR/AlgR family	1.3e-92
135	COG_CATEGORY	K!!!T	K!!!T	0
136	COG_FUNCTION	COG0181	Porphobilinogen deaminase	5.8e-162
136	COG_CATEGORY	H	H	0
137	COG_FUNCTION	COG1587	Uroporphyrinogen-III synthase	1.9e-113
137	COG_CATEGORY	H	H	0
138	COG_FUNCTION	COG2959	Uncharacterized conserved protein HemX (no evidence of involvement in heme biosynthesis)	1.4e-117
138	COG_CATEGORY	S	S	0
139	COG_FUNCTION	COG3071	Uncharacterized conserved protein HemY, contains two TPR repeats	3.6e-204
139	COG_CATEGORY	S	S	0
140	COG_FUNCTION	COG0543	NAD(P)H-flavin reductase	4.4e-134
140	COG_CATEGORY	C!!!H	C!!!H	0
141	COG_FUNCTION	COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	3.1e-287
141	COG_CATEGORY	H	H	0
142	COG_FUNCTION	COG1158	Transcription termination factor Rho	2.1e-231
142	COG_CATEGORY	K	K	0
143	COG_FUNCTION	COG0521	Molybdopterin biosynthesis enzyme MoaB	6e-77
143	COG_CATEGORY	H	H	0
144	COG_FUNCTION	COG0303	Molybdopterin biosynthesis enzyme	7e-168
144	COG_CATEGORY	H	H	0
145	COG_FUNCTION	COG1977	Molybdopterin converting factor, small subunit	1.4e-28
145	COG_CATEGORY	H	H	0
146	COG_FUNCTION	COG0314	Molybdopterin synthase catalytic subunit	2.6e-72
146	COG_CATEGORY	H	H	0
147	COG_FUNCTION	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	1.5e-56
147	COG_CATEGORY	O	O	0
148	COG_FUNCTION	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	4.4e-247
148	COG_CATEGORY	P!!!F!!!T	P!!!F!!!T	0
149	COG_FUNCTION	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	4.1e-295
149	COG_CATEGORY	R	R	0
150	COG_FUNCTION	COG5589	Uncharacterized protein	2.3e-51
150	COG_CATEGORY	S	S	0
152	COG_FUNCTION	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	1.1e-112
152	COG_CATEGORY	O	O	0
153	COG_FUNCTION	COG3160	Regulator of sigma D	9.1e-79
153	COG_CATEGORY	K	K	0
154	COG_FUNCTION	COG1495	Disulfide bond formation protein DsbB	7.9e-65
154	COG_CATEGORY	O	O	0
155	COG_FUNCTION	COG3130	Ribosome modulation factor	4.1e-15
155	COG_CATEGORY	J	J	0
156	COG_FUNCTION	COG2918	Gamma-glutamylcysteine synthetase	3.4e-244
156	COG_CATEGORY	H	H	0
157	COG_FUNCTION	COG2183	Transcriptional accessory protein Tex/SPT6	0
157	COG_CATEGORY	K	K	0
158	COG_FUNCTION	COG0745!!!COG5001	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	1.9e-299
158	COG_CATEGORY	K!!!T	K!!!T	0
159	COG_FUNCTION	COG0210	Superfamily I DNA or RNA helicase	0
159	COG_CATEGORY	L	L	0
160	COG_FUNCTION	COG3245	Cytochrome c5	3.5e-55
160	COG_CATEGORY	C	C	0
162	COG_FUNCTION	COG2829	Outer membrane phospholipase A	4.8e-147
162	COG_CATEGORY	M	M	0
163	COG_FUNCTION	COG1109	Phosphomannomutase	1.1e-257
163	COG_CATEGORY	G	G	0
164	COG_FUNCTION	COG2193	Bacterioferritin (cytochrome b1)	3.1e-79
164	COG_CATEGORY	P	P	0
165	COG_FUNCTION	COG2906	Bacterioferritin-associated ferredoxin	1.1e-30
165	COG_CATEGORY	P	P	0
166	COG_FUNCTION	COG0006	Xaa-Pro aminopeptidase	2.3e-225
166	COG_CATEGORY	E	E	0
167	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	1.1e-162
167	COG_CATEGORY	K	K	0
168	COG_FUNCTION	COG4608	ABC-type oligopeptide transport system, ATPase component	8.1e-186
168	COG_CATEGORY	E	E	0
169	COG_FUNCTION	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	3.2e-179
169	COG_CATEGORY	P!!!E	P!!!E	0
170	COG_FUNCTION	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	8.6e-166
170	COG_CATEGORY	P!!!E	P!!!E	0
171	COG_FUNCTION	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	1.4e-185
171	COG_CATEGORY	P!!!E	P!!!E	0
172	COG_FUNCTION	COG0747	ABC-type transport system, periplasmic component	7.8e-297
172	COG_CATEGORY	E	E	0
173	COG_FUNCTION	COG1346	Putative effector of murein hydrolase	3.2e-112
173	COG_CATEGORY	M	M	0
174	COG_FUNCTION	COG1380	Putative effector of murein hydrolase LrgA, UPF0299 family	3.8e-45
174	COG_CATEGORY	R	R	0
175	COG_FUNCTION	COG4681	Uncharacterized conserved protein YaeQ, suppresses RfaH defect	7.9e-71
175	COG_CATEGORY	S	S	0
176	COG_FUNCTION	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	9.8e-183
176	COG_CATEGORY	C	C	0
177	COG_FUNCTION	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	3.8e-180
177	COG_CATEGORY	C	C	0
178	COG_FUNCTION	COG0508!!!COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component!!!Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	3.6e-172
178	COG_CATEGORY	C	C	0
179	COG_FUNCTION	COG0515	Serine/threonine protein kinase	0
179	COG_CATEGORY	T	T	0
180	COG_FUNCTION	COG0457!!!COG0515	Tetratricopeptide (TPR) repeat!!!Serine/threonine protein kinase	3.8e-160
180	COG_CATEGORY	R!!!T	R!!!T	0
182	COG_FUNCTION	COG0433	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains	4.2e-288
182	COG_CATEGORY	L	L	0
187	COG_FUNCTION	COG0732!!!COG0732	Restriction endonuclease S subunit!!!Restriction endonuclease S subunit	6.3e-33
187	COG_CATEGORY	V	V	0
188	COG_FUNCTION	COG0286	Type I restriction-modification system, DNA methylase subunit	3.2e-240
188	COG_CATEGORY	V	V	0
193	COG_FUNCTION	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	6.7e-146
193	COG_CATEGORY	L	L	0
194	COG_FUNCTION	COG3655	DNA-binding transcriptional regulator, XRE family	9.5e-13
194	COG_CATEGORY	K	K	0
196	COG_FUNCTION	COG0582	Integrase	1.3e-187
196	COG_CATEGORY	L!!!X	L!!!X	0
199	COG_FUNCTION	COG0582	Integrase	2.5e-23
199	COG_CATEGORY	L!!!X	L!!!X	0
207	COG_FUNCTION	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	7.3e-25
207	COG_CATEGORY	L	L	0
208	COG_FUNCTION	COG0591	Na+/proline symporter	1.1e-158
208	COG_CATEGORY	E	E	0
209	COG_FUNCTION	COG0659	Sulfate permease or related transporter, MFS superfamily	7.7e-153
209	COG_CATEGORY	P	P	0
210	COG_FUNCTION	COG1910	Periplasmic molybdate-binding protein/domain	7.1e-154
210	COG_CATEGORY	P	P	0
211	COG_FUNCTION	COG4662	ABC-type tungstate transport system, periplasmic component	1.1e-101
211	COG_CATEGORY	P	P	0
212	COG_FUNCTION	COG1126	ABC-type polar amino acid transport system, ATPase component	6.9e-102
212	COG_CATEGORY	E	E	0
213	COG_FUNCTION	COG2998	ABC-type tungstate transport system, permease component	8.3e-133
213	COG_CATEGORY	P	P	0
214	COG_FUNCTION	COG1526	Formate dehydrogenase assembly factor FdhD	8.3e-155
214	COG_CATEGORY	C	C	0
215	COG_FUNCTION	COG0746	Molybdopterin-guanine dinucleotide biosynthesis protein A	3.6e-101
215	COG_CATEGORY	H	H	0
216	COG_FUNCTION	COG1763	Molybdopterin-guanine dinucleotide biosynthesis protein	9.3e-79
216	COG_CATEGORY	H	H	0
217	COG_FUNCTION	COG0303	Molybdopterin biosynthesis enzyme	4e-219
217	COG_CATEGORY	H	H	0
219	COG_FUNCTION	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	8.8e-115
219	COG_CATEGORY	H	H	0
220	COG_FUNCTION	COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	1.5e-156
220	COG_CATEGORY	D	D	0
221	COG_FUNCTION	COG1145!!!COG1149	Ferredoxin!!!MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain	0
221	COG_CATEGORY	C!!!R	C!!!R	0
222	COG_FUNCTION	COG0746	Molybdopterin-guanine dinucleotide biosynthesis protein A	1.4e-17
222	COG_CATEGORY	H	H	0
224	COG_FUNCTION	COG3381	Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation	9.1e-108
224	COG_CATEGORY	O	O	0
226	COG_FUNCTION	COG0243!!!COG3383	Anaerobic selenocysteine-containing dehydrogenase!!!Predicted molibdopterin-dependent oxidoreductase YjgC	0
226	COG_CATEGORY	C!!!R	C!!!R	0
227	COG_FUNCTION	COG0437	Fe-S-cluster-containing dehydrogenase component	1.1e-110
227	COG_CATEGORY	C	C	0
228	COG_FUNCTION	COG2864	Cytochrome b subunit of formate dehydrogenase	2.6e-180
228	COG_CATEGORY	C	C	0
230	COG_FUNCTION	COG0425	TusA-related sulfurtransferase	2.1e-10
230	COG_CATEGORY	O	O	0
231	COG_FUNCTION	COG0739!!!COG3061	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain!!!Cell envelope opacity-associated protein A (function unknown)	5.1e-92
231	COG_CATEGORY	S!!!M	S!!!M	0
232	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	4.5e-146
232	COG_CATEGORY	E	E	0
233	COG_FUNCTION	COG3141	dsDNA-binding SOS-regulon protein, induction by DNA damage requires cAMP	1.1e-26
233	COG_CATEGORY	L	L	0
234	COG_FUNCTION	COG1196!!!COG3264	Chromosome segregation ATPase!!!Small-conductance mechanosensitive channel	2e-133
234	COG_CATEGORY	D!!!M	D!!!M	0
236	COG_FUNCTION	COG1022	Long-chain acyl-CoA synthetase (AMP-forming)	8.4e-311
236	COG_CATEGORY	I	I	0
237	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	4.5e-139
237	COG_CATEGORY	E	E	0
238	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	1e-227
238	COG_CATEGORY	E	E	0
239	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	1.3e-178
239	COG_CATEGORY	E	E	0
240	COG_FUNCTION	COG0559	Branched-chain amino acid ABC-type transport system, permease component	2.8e-142
240	COG_CATEGORY	E	E	0
241	COG_FUNCTION	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	2.1e-136
241	COG_CATEGORY	E	E	0
242	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	2.6e-86
242	COG_CATEGORY	I	I	0
243	COG_FUNCTION	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	8.6e-166
243	COG_CATEGORY	I	I	0
244	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	8e-235
244	COG_CATEGORY	C	C	0
245	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	7.5e-66
245	COG_CATEGORY	K	K	0
246	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	2.3e-94
246	COG_CATEGORY	E	E	0
247	COG_FUNCTION	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	2.5e-102
247	COG_CATEGORY	E	E	0
248	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	2.9e-129
248	COG_CATEGORY	E	E	0
249	COG_FUNCTION	COG0559	Branched-chain amino acid ABC-type transport system, permease component	1.5e-116
249	COG_CATEGORY	E	E	0
250	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	1.1e-149
250	COG_CATEGORY	E	E	0
251	COG_FUNCTION	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	1.3e-217
251	COG_CATEGORY	Q!!!I	Q!!!I	0
253	COG_FUNCTION	COG3173	Predicted  kinase, aminoglycoside phosphotransferase (APT) family	1.5e-107
253	COG_CATEGORY	R	R	0
