gene_callers_id	source	accession	function	e_value
27	COG_FUNCTION	COG0532	Translation initiation factor IF-2, a GTPase	0
27	COG_CATEGORY	J	J	0
28	COG_FUNCTION	COG0858	Ribosome-binding factor A	1.4e-60
28	COG_CATEGORY	J	J	0
29	COG_FUNCTION	COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	5.4e-152
29	COG_CATEGORY	J	J	0
30	COG_FUNCTION	COG0184	Ribosomal protein S15P/S13E	7.9e-40
30	COG_CATEGORY	J	J	0
31	COG_FUNCTION	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	0
31	COG_CATEGORY	J	J	0
32	COG_FUNCTION	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	2.8e-118
32	COG_CATEGORY	T	T	0
35	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	6.6e-118
35	COG_CATEGORY	E	E	0
36	COG_FUNCTION	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	3.6e-130
36	COG_CATEGORY	E	E	0
37	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	3.3e-200
37	COG_CATEGORY	E	E	0
38	COG_FUNCTION	COG0559	Branched-chain amino acid ABC-type transport system, permease component	3.7e-153
38	COG_CATEGORY	E	E	0
39	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	6.8e-194
39	COG_CATEGORY	E	E	0
40	COG_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family	8.8e-77
40	COG_CATEGORY	K	K	0
41	COG_FUNCTION	COG0466	ATP-dependent Lon protease, bacterial type	0
41	COG_CATEGORY	O	O	0
42	COG_FUNCTION	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	5.7e-140
42	COG_CATEGORY	O	O	0
44	COG_FUNCTION	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	3.6e-40
44	COG_CATEGORY	I	I	0
46	COG_FUNCTION	COG1509	L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)	2.2e-258
46	COG_CATEGORY	E	E	0
47	COG_FUNCTION	COG2609	Pyruvate dehydrogenase complex, dehydrogenase (E1) component	0
47	COG_CATEGORY	C	C	0
48	COG_FUNCTION	COG0508!!!COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component!!!Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	7.1e-219
48	COG_CATEGORY	C	C	0
49	COG_FUNCTION	COG2014	Uncharacterized conserved protein, contains DUF4213 and DUF364 domains	2.1e-20
49	COG_CATEGORY	S	S	0
51	COG_FUNCTION	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	7.9e-212
51	COG_CATEGORY	E	E	0
52	COG_FUNCTION	COG3138	Arginine/ornithine N-succinyltransferase beta subunit	2.3e-140
52	COG_CATEGORY	E	E	0
53	COG_FUNCTION	COG3138	Arginine/ornithine N-succinyltransferase beta subunit	1.6e-168
53	COG_CATEGORY	E	E	0
54	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	1.7e-245
54	COG_CATEGORY	C	C	0
55	COG_FUNCTION	COG3724	Succinylarginine dihydrolase	1.6e-226
55	COG_CATEGORY	E	E	0
56	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	6.6e-88
56	COG_CATEGORY	K	K	0
57	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	1.8e-146
57	COG_CATEGORY	M!!!V	M!!!V	0
58	COG_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB	0
58	COG_CATEGORY	V	V	0
59	COG_FUNCTION	COG2988	Succinylglutamate desuccinylase	1.2e-157
59	COG_CATEGORY	E	E	0
60	COG_FUNCTION	COG4160	ABC-type arginine/histidine transport system, permease component	1.2e-119
60	COG_CATEGORY	E	E	0
61	COG_FUNCTION	COG4215	ABC-type arginine transport system, permease component	2.8e-113
61	COG_CATEGORY	E	E	0
62	COG_FUNCTION	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	4.1e-126
62	COG_CATEGORY	T!!!E	T!!!E	0
63	COG_FUNCTION	COG4598	ABC-type histidine transport system, ATPase component	2.1e-133
63	COG_CATEGORY	E	E	0
64	COG_FUNCTION	COG2186	DNA-binding transcriptional regulator, FadR family	1.5e-110
64	COG_CATEGORY	K	K	0
65	COG_FUNCTION	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	2e-180
65	COG_CATEGORY	Q	Q	0
66	COG_FUNCTION	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	9.2e-104
66	COG_CATEGORY	Q	Q	0
67	COG_FUNCTION	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	1.6e-230
67	COG_CATEGORY	Q	Q	0
68	COG_FUNCTION	COG3193	Uncharacterized conserved protein GlcG, DUF336 family	3.5e-66
68	COG_CATEGORY	S	S	0
69	COG_FUNCTION	COG0277	FAD/FMN-containing dehydrogenase	4.5e-262
69	COG_CATEGORY	C	C	0
70	COG_FUNCTION	COG0277	FAD/FMN-containing dehydrogenase	4.9e-173
70	COG_CATEGORY	C	C	0
71	COG_FUNCTION	COG0247	Fe-S oxidoreductase	7.6e-223
71	COG_CATEGORY	C	C	0
73	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	3.1e-136
73	COG_CATEGORY	G	G	0
74	COG_FUNCTION	COG0659	Sulfate permease or related transporter, MFS superfamily	3e-114
74	COG_CATEGORY	P	P	0
76	COG_FUNCTION	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	1e-77
76	COG_CATEGORY	I	I	0
77	COG_FUNCTION	COG0589	Nucleotide-binding universal stress protein,  UspA family	6e-37
77	COG_CATEGORY	T	T	0
78	COG_FUNCTION	COG2924	Fe-S cluster biosynthesis and repair protein YggX	2.8e-45
78	COG_CATEGORY	P!!!O	P!!!O	0
79	COG_FUNCTION	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	2.7e-176
79	COG_CATEGORY	L	L	0
80	COG_FUNCTION	COG2982	Uncharacterized protein involved in outer membrane biogenesis	1.7e-292
80	COG_CATEGORY	M	M	0
81	COG_FUNCTION	COG2867	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module	4.6e-72
81	COG_CATEGORY	J	J	0
82	COG_FUNCTION	COG0131	Imidazoleglycerol phosphate dehydratase HisB	1.2e-101
82	COG_CATEGORY	E	E	0
83	COG_FUNCTION	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	2.4e-103
83	COG_CATEGORY	E	E	0
84	COG_FUNCTION	COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	1.5e-128
84	COG_CATEGORY	E	E	0
85	COG_FUNCTION	COG0107	Imidazole glycerol phosphate synthase subunit HisF	6.9e-137
85	COG_CATEGORY	E	E	0
86	COG_FUNCTION	COG2861	Uncharacterized conserved protein YibQ, putative polysaccharide deacetylase 2 family	8e-123
86	COG_CATEGORY	G	G	0
87	COG_FUNCTION	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	3e-207
87	COG_CATEGORY	O	O	0
88	COG_FUNCTION	COG4942	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB	1.1e-88
88	COG_CATEGORY	D	D	0
89	COG_FUNCTION	COG0696	Phosphoglycerate mutase (BPG-independent, AlkP superfamily)	1e-272
89	COG_CATEGORY	G	G	0
90	COG_FUNCTION	COG0607	Rhodanese-related sulfurtransferase	1.3e-62
90	COG_CATEGORY	P	P	0
91	COG_FUNCTION	COG1952	Preprotein translocase subunit SecB	2.8e-78
91	COG_CATEGORY	U	U	0
92	COG_FUNCTION	COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	2.7e-56
92	COG_CATEGORY	J	J	0
93	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	8.5e-203
93	COG_CATEGORY	I	I	0
94	COG_FUNCTION	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase	1.6e-142
94	COG_CATEGORY	J	J	0
96	COG_FUNCTION	COG3018	Uncharacterized protein	1.7e-76
96	COG_CATEGORY	S	S	0
98	COG_FUNCTION	COG2166	Sulfur transfer protein SufE, Fe-S center assembly	1.8e-71
98	COG_CATEGORY	O	O	0
99	COG_FUNCTION	COG2151	Metal-sulfur cluster biosynthetic enzyme	6e-95
99	COG_CATEGORY	O	O	0
100	COG_FUNCTION	COG0316	Fe-S cluster assembly iron-binding protein IscA	2e-54
100	COG_CATEGORY	O	O	0
101	COG_FUNCTION	COG0520	Selenocysteine lyase/Cysteine desulfurase	3.4e-218
101	COG_CATEGORY	E	E	0
102	COG_FUNCTION	COG0719	Fe-S cluster assembly scaffold protein SufB	9.9e-205
102	COG_CATEGORY	O	O	0
103	COG_FUNCTION	COG0396	Fe-S cluster assembly ATPase SufC	2.9e-127
103	COG_CATEGORY	O	O	0
104	COG_FUNCTION	COG0719	Fe-S cluster assembly scaffold protein SufB	1.9e-268
104	COG_CATEGORY	O	O	0
105	COG_FUNCTION	COG0826	Collagenase-like protease, PrtC family	2.6e-224
105	COG_CATEGORY	O	O	0
106	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	1.9e-49
106	COG_CATEGORY	K	K	0
107	COG_FUNCTION	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	8.4e-206
107	COG_CATEGORY	Q!!!I	Q!!!I	0
108	COG_FUNCTION	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	2.2e-91
108	COG_CATEGORY	I	I	0
109	COG_FUNCTION	COG3213	Uncharacterized protein involved in response to NO	4e-192
109	COG_CATEGORY	V	V	0
110	COG_FUNCTION	COG3094	Uncharacterized membrane protein SirB2	1.1e-39
110	COG_CATEGORY	S	S	0
111	COG_FUNCTION	COG2223!!!COG2223	Nitrate/nitrite transporter NarK!!!Nitrate/nitrite transporter NarK	3.4e-163
111	COG_CATEGORY	P	P	0
112	COG_FUNCTION	COG0589	Nucleotide-binding universal stress protein,  UspA family	5.3e-44
112	COG_CATEGORY	T	T	0
113	COG_FUNCTION	COG2223	Nitrate/nitrite transporter NarK	6.7e-237
113	COG_CATEGORY	P	P	0
114	COG_FUNCTION	COG2223	Nitrate/nitrite transporter NarK	7.3e-250
114	COG_CATEGORY	P	P	0
115	COG_FUNCTION	COG3213	Uncharacterized protein involved in response to NO	3.1e-56
115	COG_CATEGORY	V	V	0
117	COG_FUNCTION	COG0824	Acyl-CoA thioesterase FadM	1.6e-30
117	COG_CATEGORY	I	I	0
118	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	2.5e-94
118	COG_CATEGORY	T	T	0
119	COG_FUNCTION	COG2010!!!COG3391!!!COG3391	Cytochrome c, mono- and diheme variants!!!DNA-binding beta-propeller fold protein YncE!!!DNA-binding beta-propeller fold protein YncE	1e-181
119	COG_CATEGORY	C!!!R	C!!!R	0
120	COG_FUNCTION	COG0007!!!COG1648	Uroporphyrinogen-III methylase (siroheme synthase)!!!Siroheme synthase (precorrin-2 oxidase/ferrochelatase domain)	6.4e-75
120	COG_CATEGORY	H	H	0
121	COG_FUNCTION	COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	1.5e-154
121	COG_CATEGORY	R	R	0
122	COG_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family	2.3e-51
122	COG_CATEGORY	K	K	0
123	COG_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family	2.3e-45
123	COG_CATEGORY	K	K	0
124	COG_FUNCTION	COG1522!!!COG1522	DNA-binding transcriptional regulator, Lrp family!!!DNA-binding transcriptional regulator, Lrp family	4.8e-44
124	COG_CATEGORY	K	K	0
125	COG_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family	9.5e-33
125	COG_CATEGORY	K	K	0
126	COG_FUNCTION	COG2010	Cytochrome c, mono- and diheme variants	6.1e-258
126	COG_CATEGORY	C	C	0
127	COG_FUNCTION	COG2010	Cytochrome c, mono- and diheme variants	1.9e-20
127	COG_CATEGORY	C	C	0
128	COG_FUNCTION	COG3391!!!COG3391	DNA-binding beta-propeller fold protein YncE!!!DNA-binding beta-propeller fold protein YncE	2.3e-142
128	COG_CATEGORY	R	R	0
129	COG_FUNCTION	COG0714	MoxR-like ATPase	4.2e-105
129	COG_CATEGORY	R	R	0
132	COG_FUNCTION	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	1.5e-38
132	COG_CATEGORY	C	C	0
133	COG_FUNCTION	COG4548	Nitric oxide reductase activation protein	1.5e-158
133	COG_CATEGORY	P	P	0
134	COG_FUNCTION	COG0348	Polyferredoxin	2.9e-68
134	COG_CATEGORY	C	C	0
135	COG_FUNCTION	COG3256	Nitric oxide reductase large subunit	6.1e-216
135	COG_CATEGORY	P	P	0
136	COG_FUNCTION	COG2010	Cytochrome c, mono- and diheme variants	4e-60
136	COG_CATEGORY	C	C	0
137	COG_FUNCTION	COG0679	Predicted permease	1.7e-142
137	COG_CATEGORY	R	R	0
138	COG_FUNCTION	COG1230	Co/Zn/Cd efflux system component	5.7e-92
138	COG_CATEGORY	P	P	0
139	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	2.5e-57
139	COG_CATEGORY	K	K	0
140	COG_FUNCTION	COG1292	Choline-glycine betaine transporter	5.4e-128
140	COG_CATEGORY	M	M	0
141	COG_FUNCTION	COG0589	Nucleotide-binding universal stress protein,  UspA family	2.6e-06
141	COG_CATEGORY	T	T	0
142	COG_FUNCTION	COG1230	Co/Zn/Cd efflux system component	4.1e-120
142	COG_CATEGORY	P	P	0
143	COG_FUNCTION	COG0546!!!COG0546	Phosphoglycolate phosphatase, HAD superfamily!!!Phosphoglycolate phosphatase, HAD superfamily	2.4e-291
143	COG_CATEGORY	C	C	0
144	COG_FUNCTION	COG3046	Uncharacterized protein related to deoxyribodipyrimidine photolyase	5.6e-263
144	COG_CATEGORY	R	R	0
145	COG_FUNCTION	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	3.6e-248
145	COG_CATEGORY	H	H	0
146	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	1.2e-68
146	COG_CATEGORY	T!!!N	T!!!N	0
147	COG_FUNCTION	COG0826	Collagenase-like protease, PrtC family	8.9e-145
147	COG_CATEGORY	O	O	0
148	COG_FUNCTION	COG0826	Collagenase-like protease, PrtC family	4.2e-93
148	COG_CATEGORY	O	O	0
149	COG_FUNCTION	COG0709	Selenophosphate synthase	1.3e-122
149	COG_CATEGORY	E	E	0
150	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	5e-56
150	COG_CATEGORY	T!!!N	T!!!N	0
151	COG_FUNCTION	COG2258	Uncharacterized conserved protein YiiM, contains MOSC domain	4.7e-87
151	COG_CATEGORY	S	S	0
154	COG_FUNCTION	COG3154	Predicted lipid carrier protein YhbT, SCP2 domain	7.5e-28
154	COG_CATEGORY	I	I	0
155	COG_FUNCTION	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	7.7e-76
155	COG_CATEGORY	T!!!K	T!!!K	0
156	COG_FUNCTION	COG3850	Signal transduction histidine kinase, nitrate/nitrite-specific	8.9e-130
156	COG_CATEGORY	T	T	0
157	COG_FUNCTION	COG2223	Nitrate/nitrite transporter NarK	4.6e-45
157	COG_CATEGORY	P	P	0
158	COG_FUNCTION	COG5013	Nitrate reductase alpha subunit	0
158	COG_CATEGORY	P!!!C	P!!!C	0
159	COG_FUNCTION	COG1140	Nitrate reductase beta subunit	5e-259
159	COG_CATEGORY	P!!!C	P!!!C	0
160	COG_FUNCTION	COG2180	Nitrate reductase assembly protein NarJ, required for insertion of molybdenum cofactor	2e-56
160	COG_CATEGORY	P!!!C!!!O	P!!!C!!!O	0
161	COG_FUNCTION	COG2181	Nitrate reductase gamma subunit	6.6e-83
161	COG_CATEGORY	P!!!C	P!!!C	0
162	COG_FUNCTION	COG0760	Parvulin-like peptidyl-prolyl isomerase	1.3e-58
162	COG_CATEGORY	O	O	0
163	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	3.5e-29
163	COG_CATEGORY	T	T	0
164	COG_FUNCTION	COG4273	Uncharacterized protein, contains metal-binding DGC domain	3.6e-33
164	COG_CATEGORY	S	S	0
166	COG_FUNCTION	COG0348!!!COG3901	Polyferredoxin!!!Regulator of nitric oxide reductase transcription	1e-241
166	COG_CATEGORY	C!!!K	C!!!K	0
167	COG_FUNCTION	COG4263	Nitrous oxide reductase	4.7e-304
167	COG_CATEGORY	P	P	0
168	COG_FUNCTION	COG3420	Nitrous oxidase accessory protein NosD, contains tandem CASH domains	1.6e-122
168	COG_CATEGORY	P	P	0
169	COG_FUNCTION	COG1131	ABC-type multidrug transport system, ATPase component	2.2e-81
169	COG_CATEGORY	V	V	0
170	COG_FUNCTION	COG1277	ABC-type transport system involved in multi-copper enzyme maturation, permease component	5.6e-84
170	COG_CATEGORY	O	O	0
171	COG_FUNCTION	COG4314	Nitrous oxide reductase accessory protein NosL	6e-39
171	COG_CATEGORY	P	P	0
172	COG_FUNCTION	COG2896	Molybdenum cofactor biosynthesis enzyme MoaA	3.6e-170
172	COG_CATEGORY	H	H	0
173	COG_FUNCTION	COG2832	Uncharacterized membrane protein YbaN, DUF454 family	1e-42
173	COG_CATEGORY	S	S	0
174	COG_FUNCTION	COG1959	DNA-binding transcriptional regulator, IscR family	2.9e-68
174	COG_CATEGORY	K	K	0
175	COG_FUNCTION	COG1020	Non-ribosomal peptide synthetase component F	2.6e-241
175	COG_CATEGORY	Q	Q	0
176	COG_FUNCTION	COG1380	Putative effector of murein hydrolase LrgA, UPF0299 family	8.1e-51
176	COG_CATEGORY	R	R	0
177	COG_FUNCTION	COG1346	Putative effector of murein hydrolase	6.8e-110
177	COG_CATEGORY	M	M	0
179	COG_FUNCTION	COG3212	Uncharacterized membrane protein YkoI	2.5e-28
179	COG_CATEGORY	S	S	0
180	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	1.5e-103
180	COG_CATEGORY	T!!!K	T!!!K	0
181	COG_FUNCTION	COG0642	Signal transduction histidine kinase	3.9e-143
181	COG_CATEGORY	T	T	0
182	COG_FUNCTION	COG2719	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation (function unknown)	2.6e-284
182	COG_CATEGORY	D	D	0
183	COG_FUNCTION	COG2718	Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family	5.1e-193
183	COG_CATEGORY	R	R	0
184	COG_FUNCTION	COG2766	Predicted Ser/Thr protein kinase	0
184	COG_CATEGORY	T	T	0
185	COG_FUNCTION	COG2182	Maltose-binding periplasmic protein MalE	8.1e-80
185	COG_CATEGORY	G	G	0
186	COG_FUNCTION	COG0500	SAM-dependent methyltransferase	9e-37
186	COG_CATEGORY	R!!!Q	R!!!Q	0
187	COG_FUNCTION	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	4.6e-143
187	COG_CATEGORY	C!!!R!!!H	C!!!R!!!H	0
188	COG_FUNCTION	COG3014	Uncharacterized protein	1.1e-53
188	COG_CATEGORY	S	S	0
190	COG_FUNCTION	COG3417	Outer membrane lipoprotein LpoB, binds and activates PBP1b	1.9e-49
190	COG_CATEGORY	M	M	0
191	COG_FUNCTION	COG1295	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)	4.8e-202
191	COG_CATEGORY	S	S	0
192	COG_FUNCTION	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	4.9e-130
192	COG_CATEGORY	T	T	0
193	COG_FUNCTION	COG4399!!!COG4399	Uncharacterized membrane protein YheB, UPF0754 family!!!Uncharacterized membrane protein YheB, UPF0754 family	4.8e-217
193	COG_CATEGORY	S	S	0
194	COG_FUNCTION	COG1385	16S rRNA U1498 N3-methylase RsmE	1.3e-113
194	COG_CATEGORY	J	J	0
195	COG_FUNCTION	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	1.6e-253
195	COG_CATEGORY	H	H	0
196	COG_FUNCTION	COG4104	Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, incolved in TypeVI secretion	4.2e-07
196	COG_CATEGORY	U	U	0
197	COG_FUNCTION	COG1126	ABC-type polar amino acid transport system, ATPase component	2.4e-126
197	COG_CATEGORY	E	E	0
198	COG_FUNCTION	COG0765	ABC-type amino acid transport system, permease component	1.2e-113
198	COG_CATEGORY	E	E	0
199	COG_FUNCTION	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	2.8e-122
199	COG_CATEGORY	T!!!E	T!!!E	0
200	COG_FUNCTION	COG0685	5,10-methylenetetrahydrofolate reductase	2.8e-155
200	COG_CATEGORY	E	E	0
201	COG_FUNCTION	COG0499	S-adenosylhomocysteine hydrolase	2.5e-254
201	COG_CATEGORY	H	H	0
202	COG_FUNCTION	COG0192	S-adenosylmethionine synthetase	8.3e-206
202	COG_CATEGORY	H	H	0
203	COG_FUNCTION	COG0640!!!COG4976	DNA-binding transcriptional regulator, ArsR family!!!Predicted methyltransferase, contains TPR repeat	2.2e-167
203	COG_CATEGORY	R!!!K	R!!!K	0
204	COG_FUNCTION	COG0021	Transketolase	0
204	COG_CATEGORY	G	G	0
205	COG_FUNCTION	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	4.5e-168
205	COG_CATEGORY	G	G	0
206	COG_FUNCTION	COG0126	3-phosphoglycerate kinase	3.2e-202
206	COG_CATEGORY	G	G	0
207	COG_FUNCTION	COG0191	Fructose/tagatose bisphosphate aldolase	3.7e-197
207	COG_CATEGORY	G	G	0
209	COG_FUNCTION	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	3e-201
209	COG_CATEGORY	I	I	0
210	COG_FUNCTION	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	7.2e-62
210	COG_CATEGORY	T	T	0
211	COG_FUNCTION	COG0500!!!COG3615	SAM-dependent methyltransferase!!!Uncharacterized protein/domain, possibly involved in tellurite resistance	3e-52
211	COG_CATEGORY	R!!!Q!!!S	R!!!Q!!!S	0
212	COG_FUNCTION	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins	2.1e-45
212	COG_CATEGORY	H	H	0
213	COG_FUNCTION	COG3158	K+ transporter	8.6e-173
213	COG_CATEGORY	P	P	0
214	COG_FUNCTION	COG4097	Predicted ferric reductase	1.8e-89
214	COG_CATEGORY	P	P	0
215	COG_FUNCTION	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	1e-61
215	COG_CATEGORY	R	R	0
217	COG_FUNCTION	COG1610	Uncharacterized conserved protein YqeY	1.5e-59
217	COG_CATEGORY	S	S	0
218	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	8.1e-161
218	COG_CATEGORY	G	G	0
219	COG_FUNCTION	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	2.6e-135
219	COG_CATEGORY	R	R	0
220	COG_FUNCTION	COG1234	Ribonuclease BN, tRNA processing enzyme	4e-121
220	COG_CATEGORY	J	J	0
221	COG_FUNCTION	COG1734	RNA polymerase-binding transcription factor DksA	7.6e-26
221	COG_CATEGORY	J	J	0
222	COG_FUNCTION	COG1690	RNA-splicing ligase RtcB, repairs tRNA damage	2e-127
222	COG_CATEGORY	J	J	0
223	COG_FUNCTION	COG1503	Peptide chain release factor 1 (eRF1)	1.5e-92
223	COG_CATEGORY	J	J	0
224	COG_FUNCTION	COG1485	Predicted ATPase	4.1e-131
224	COG_CATEGORY	R	R	0
225	COG_FUNCTION	COG3243	Poly(3-hydroxyalkanoate) synthetase	6.9e-305
225	COG_CATEGORY	I	I	0
226	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	4.3e-120
226	COG_CATEGORY	R!!!Q!!!I	R!!!Q!!!I	0
