gene_callers_id	source	accession	function	e_value
69	COG_FUNCTION	COG1468	CRISPR/Cas system-associated exonuclease Cas4, RecB family	1.5e-62
69	COG_CATEGORY	V	V	0
70	COG_FUNCTION	COG3617	Prophage antirepressor	8.2e-107
70	COG_CATEGORY	X	X	0
71	COG_FUNCTION	COG3649	CRISPR/Cas system type I-B associated protein Csh2, Cas7 group, RAMP superfamily	3.5e-137
71	COG_CATEGORY	V	V	0
74	COG_FUNCTION	COG1203	CRISPR/Cas system-associated endonuclease/helicase Cas3	6.1e-236
74	COG_CATEGORY	V	V	0
75	COG_FUNCTION	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	4.9e-35
75	COG_CATEGORY	O	O	0
76	COG_FUNCTION	COG2081	Predicted flavoprotein YhiN	4.6e-94
76	COG_CATEGORY	R	R	0
77	COG_FUNCTION	COG2081	Predicted flavoprotein YhiN	7.6e-11
77	COG_CATEGORY	R	R	0
78	COG_FUNCTION	COG0727	Fe-S-cluster containining protein	2.1e-57
78	COG_CATEGORY	R	R	0
79	COG_FUNCTION	COG0840!!!COG2203	Methyl-accepting chemotaxis protein!!!GAF domain	4.6e-92
79	COG_CATEGORY	T!!!N	T!!!N	0
80	COG_FUNCTION	COG0205	6-phosphofructokinase	1e-125
80	COG_CATEGORY	G	G	0
81	COG_FUNCTION	COG0848	Biopolymer transport protein ExbD	9.8e-18
81	COG_CATEGORY	U	U	0
82	COG_FUNCTION	COG0811	Biopolymer transport protein ExbB/TolQ	2e-21
82	COG_CATEGORY	U	U	0
84	COG_FUNCTION	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	8.9e-45
84	COG_CATEGORY	F!!!G!!!R	F!!!G!!!R	0
85	COG_FUNCTION	COG0622	Predicted phosphodiesterase	3.8e-27
85	COG_CATEGORY	R	R	0
86	COG_FUNCTION	COG0280!!!COG0281	Phosphotransacetylase!!!Malic enzyme	6.2e-193
86	COG_CATEGORY	C	C	0
87	COG_FUNCTION	COG0280!!!COG0281	Phosphotransacetylase!!!Malic enzyme	1.7e-78
87	COG_CATEGORY	C	C	0
88	COG_FUNCTION	COG1209	dTDP-glucose pyrophosphorylase	3.2e-62
88	COG_CATEGORY	M	M	0
89	COG_FUNCTION	COG1109	Phosphomannomutase	5.5e-182
89	COG_CATEGORY	G	G	0
90	COG_FUNCTION	COG0498	Threonine synthase	3e-175
90	COG_CATEGORY	E	E	0
93	COG_FUNCTION	COG4584	Transposase	9.6e-145
93	COG_CATEGORY	X	X	0
94	COG_FUNCTION	COG4584	Transposase	4.7e-20
94	COG_CATEGORY	X	X	0
95	COG_FUNCTION	COG4584	Transposase	1.3e-94
95	COG_CATEGORY	X	X	0
96	COG_FUNCTION	COG1484	DNA replication protein DnaC	3.2e-62
96	COG_CATEGORY	L	L	0
97	COG_FUNCTION	COG1484	DNA replication protein DnaC	2e-88
97	COG_CATEGORY	L	L	0
98	COG_FUNCTION	COG3562	Capsule polysaccharide modification protein KpsS	5.4e-64
98	COG_CATEGORY	M	M	0
100	COG_FUNCTION	COG1278	Cold shock protein, CspA family	3.2e-22
100	COG_CATEGORY	K	K	0
102	COG_FUNCTION	COG2801!!!COG3415	Transposase InsO and inactivated derivatives!!!Transposase	2.3e-73
102	COG_CATEGORY	X	X	0
103	COG_FUNCTION	COG2801!!!COG3415	Transposase InsO and inactivated derivatives!!!Transposase	3.2e-28
103	COG_CATEGORY	X	X	0
104	COG_FUNCTION	COG5421	Transposase	2.6e-91
104	COG_CATEGORY	X	X	0
105	COG_FUNCTION	COG5421	Transposase	1.3e-96
105	COG_CATEGORY	X	X	0
107	COG_FUNCTION	COG3464	Transposase	4.2e-200
107	COG_CATEGORY	X	X	0
108	COG_FUNCTION	COG3668	Plasmid stabilization system protein ParE	1.6e-22
108	COG_CATEGORY	X	X	0
109	COG_FUNCTION	COG3905	Predicted transcriptional regulator	1.2e-22
109	COG_CATEGORY	K	K	0
110	COG_FUNCTION	COG2214	Curved DNA-binding protein CbpA, contains a DnaJ-like domain	2.9e-22
110	COG_CATEGORY	K	K	0
111	COG_FUNCTION	COG0534	Na+-driven multidrug efflux pump	4e-52
111	COG_CATEGORY	V	V	0
112	COG_FUNCTION	COG0546	Phosphoglycolate phosphatase, HAD superfamily	1.3e-32
112	COG_CATEGORY	C	C	0
113	COG_FUNCTION	COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	4.2e-69
113	COG_CATEGORY	R	R	0
114	COG_FUNCTION	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	1.6e-48
114	COG_CATEGORY	Q	Q	0
115	COG_FUNCTION	COG5421	Transposase	1.9e-22
115	COG_CATEGORY	X	X	0
116	COG_FUNCTION	COG5421	Transposase	5.1e-69
116	COG_CATEGORY	X	X	0
117	COG_FUNCTION	COG5421	Transposase	1.7e-52
117	COG_CATEGORY	X	X	0
118	COG_FUNCTION	COG5421	Transposase	6.2e-23
118	COG_CATEGORY	X	X	0
119	COG_FUNCTION	COG1206	Folate-dependent tRNA-U54 methylase TrmFO/GidA	2.2e-151
119	COG_CATEGORY	J	J	0
120	COG_FUNCTION	COG0550!!!COG0551	DNA topoisomerase IA!!!ssDNA-binding Zn-finger and Zn-ribbon domains of topoisomerase 1	8.1e-266
120	COG_CATEGORY	L	L	0
121	COG_FUNCTION	COG2922	Uncharacterized conserved protein Smg, DUF494 family	5.7e-09
121	COG_CATEGORY	S	S	0
122	COG_FUNCTION	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	6.1e-70
122	COG_CATEGORY	L	L	0
123	COG_FUNCTION	COG1652	Nucleoid-associated protein YgaU, contains BON and LysM domains	4.7e-64
123	COG_CATEGORY	S	S	0
125	COG_FUNCTION	COG0826	Collagenase-like protease, PrtC family	4.1e-123
125	COG_CATEGORY	O	O	0
127	COG_FUNCTION	COG2816	NADH pyrophosphatase NudC, Nudix superfamily	3.4e-76
127	COG_CATEGORY	F	F	0
132	COG_FUNCTION	COG3335!!!COG3415	Transposase!!!Transposase	3.7e-155
132	COG_CATEGORY	X	X	0
134	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	4.5e-64
134	COG_CATEGORY	X	X	0
135	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	1.7e-44
135	COG_CATEGORY	X	X	0
137	COG_FUNCTION	COG3677	Transposase	4.6e-68
137	COG_CATEGORY	X	X	0
139	COG_FUNCTION	COG3344	Retron-type reverse transcriptase	8.4e-156
139	COG_CATEGORY	X	X	0
140	COG_FUNCTION	COG3829	Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding Fis domains	7.6e-88
140	COG_CATEGORY	T!!!K	T!!!K	0
142	COG_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family	2.8e-34
142	COG_CATEGORY	K	K	0
143	COG_FUNCTION	COG1509	L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)	4.7e-210
143	COG_CATEGORY	E	E	0
144	COG_FUNCTION	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	7.3e-92
144	COG_CATEGORY	J	J	0
145	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	7.8e-52
145	COG_CATEGORY	T	T	0
146	COG_FUNCTION	COG0670	Integral membrane protein, interacts with FtsH	1.9e-64
146	COG_CATEGORY	R	R	0
147	COG_FUNCTION	COG1145	Ferredoxin	8.6e-58
147	COG_CATEGORY	C	C	0
149	COG_FUNCTION	COG2519	tRNA A58 N-methylase Trm61	3.2e-33
149	COG_CATEGORY	J	J	0
150	COG_FUNCTION	COG4103	Uncharacterized conserved protein, tellurite resistance protein B (TerB) family	4.9e-18
150	COG_CATEGORY	S	S	0
151	COG_FUNCTION	COG1993	PII-like signaling protein	1.5e-35
151	COG_CATEGORY	T	T	0
152	COG_FUNCTION	COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	9.6e-36
152	COG_CATEGORY	P!!!D	P!!!D	0
155	COG_FUNCTION	COG1518	CRISPR/Cas system-associated endonuclease Cas1	1.1e-122
155	COG_CATEGORY	V	V	0
157	COG_FUNCTION	COG1857	CRISPR/Cas system-associated protein Cas7,  RAMP superfamily	5.6e-28
157	COG_CATEGORY	V	V	0
161	COG_FUNCTION	COG1203	CRISPR/Cas system-associated endonuclease/helicase Cas3	3.9e-261
161	COG_CATEGORY	V	V	0
162	COG_FUNCTION	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	5.9e-32
162	COG_CATEGORY	L	L	0
163	COG_FUNCTION	COG1280	Threonine/homoserine/homoserine lactone efflux protein	5.9e-54
163	COG_CATEGORY	E	E	0
165	COG_FUNCTION	COG0784!!!COG0834!!!COG0834!!!COG2205	CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!ABC-type amino acid transport/signal transduction system, periplasmic component/domain!!!ABC-type amino acid transport/signal transduction system, periplasmic component/domain!!!K+-sensing histidine kinase KdpD	8.6e-174
165	COG_CATEGORY	T!!!E	T!!!E	0
167	COG_FUNCTION	COG2205	K+-sensing histidine kinase KdpD	1.3e-77
167	COG_CATEGORY	T	T	0
168	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	1.4e-80
168	COG_CATEGORY	T!!!K	T!!!K	0
169	COG_FUNCTION	COG3678	Periplasmic protein refolding chaperone Spy/CpxP family	3.8e-06
169	COG_CATEGORY	O	O	0
170	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	1.7e-33
170	COG_CATEGORY	T!!!K	T!!!K	0
171	COG_FUNCTION	COG0109	Polyprenyltransferase (heme O synthase)	7.2e-21
171	COG_CATEGORY	H!!!I	H!!!I	0
172	COG_FUNCTION	COG1622!!!COG2010	Heme/copper-type cytochrome/quinol oxidase, subunit 2!!!Cytochrome c, mono- and diheme variants	5.6e-92
172	COG_CATEGORY	C	C	0
174	COG_FUNCTION	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	1.1e-65
174	COG_CATEGORY	C	C	0
175	COG_FUNCTION	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	4.1e-232
175	COG_CATEGORY	C	C	0
176	COG_FUNCTION	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	6.8e-72
176	COG_CATEGORY	O	O	0
177	COG_FUNCTION	COG0205	6-phosphofructokinase	1.9e-104
177	COG_CATEGORY	G	G	0
179	COG_FUNCTION	COG0655	Multimeric flavodoxin WrbA	7.8e-40
179	COG_CATEGORY	C	C	0
181	COG_FUNCTION	COG3335	Transposase	4.6e-48
181	COG_CATEGORY	X	X	0
182	COG_FUNCTION	COG3328	Transposase (or an inactivated derivative)	4e-163
182	COG_CATEGORY	X	X	0
186	COG_FUNCTION	COG0003!!!COG0003	Anion-transporting ATPase, ArsA/GET3 family!!!Anion-transporting ATPase, ArsA/GET3 family	2.6e-169
186	COG_CATEGORY	P	P	0
191	COG_FUNCTION	COG0714	MoxR-like ATPase	1.4e-113
191	COG_CATEGORY	R	R	0
196	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	1.3e-27
196	COG_CATEGORY	T	T	0
197	COG_FUNCTION	COG3829!!!COG4191	Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding Fis domains!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system	1.1e-159
197	COG_CATEGORY	T!!!K	T!!!K	0
200	COG_FUNCTION	COG1222!!!COG1222	ATP-dependent 26S proteasome regulatory subunit!!!ATP-dependent 26S proteasome regulatory subunit	9.7e-306
200	COG_CATEGORY	O	O	0
201	COG_FUNCTION	COG0071	Molecular chaperone IbpA, HSP20 family	9.7e-37
201	COG_CATEGORY	O	O	0
202	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	1.5e-137
202	COG_CATEGORY	T	T	0
203	COG_FUNCTION	COG4467	Regulator of replication initiation timing	9.8e-36
203	COG_CATEGORY	L	L	0
204	COG_FUNCTION	COG3328	Transposase (or an inactivated derivative)	8.2e-75
204	COG_CATEGORY	X	X	0
205	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	2.3e-38
205	COG_CATEGORY	X	X	0
206	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	5.1e-64
206	COG_CATEGORY	X	X	0
209	COG_FUNCTION	COG1322	DNA anti-recombination protein (rearrangement mutator) RmuC	8.7e-130
209	COG_CATEGORY	L	L	0
210	COG_FUNCTION	COG1323	Predicted nucleotidyltransferase	6.9e-62
210	COG_CATEGORY	R	R	0
211	COG_FUNCTION	COG1489	DNA-binding protein, stimulates sugar fermentation	2.3e-59
211	COG_CATEGORY	T!!!G	T!!!G	0
215	COG_FUNCTION	COG5421	Transposase	2.7e-66
215	COG_CATEGORY	X	X	0
216	COG_FUNCTION	COG1484	DNA replication protein DnaC	2.6e-24
216	COG_CATEGORY	L	L	0
217	COG_FUNCTION	COG1484	DNA replication protein DnaC	1.1e-58
217	COG_CATEGORY	L	L	0
218	COG_FUNCTION	COG4584	Transposase	1.1e-09
218	COG_CATEGORY	X	X	0
219	COG_FUNCTION	COG2771!!!COG4584	DNA-binding transcriptional regulator, CsgD family!!!Transposase	5e-136
219	COG_CATEGORY	K!!!X	K!!!X	0
222	COG_FUNCTION	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	5.6e-150
222	COG_CATEGORY	H	H	0
223	COG_FUNCTION	COG0132	Dethiobiotin synthetase	1.2e-58
223	COG_CATEGORY	H	H	0
224	COG_FUNCTION	COG0502	Biotin synthase or related enzyme	1.1e-110
224	COG_CATEGORY	H	H	0
225	COG_FUNCTION	COG0789!!!COG1396!!!COG1917	DNA-binding transcriptional regulator, MerR family!!!Transcriptional regulator, contains XRE-family HTH domain!!!Cupin domain protein related to quercetin dioxygenase	5.4e-18
225	COG_CATEGORY	K!!!R	K!!!R	0
226	COG_FUNCTION	COG1396!!!COG3837	Transcriptional regulator, contains XRE-family HTH domain!!!Uncharacterized conserved protein, cupin superfamily	3.5e-21
226	COG_CATEGORY	K!!!S	K!!!S	0
227	COG_FUNCTION	COG0776	Bacterial nucleoid DNA-binding protein	1.2e-30
227	COG_CATEGORY	L	L	0
228	COG_FUNCTION	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	6.5e-40
228	COG_CATEGORY	M	M	0
229	COG_FUNCTION	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	1.8e-25
229	COG_CATEGORY	M	M	0
231	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	3.2e-15
231	COG_CATEGORY	T	T	0
233	COG_FUNCTION	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	5.3e-59
233	COG_CATEGORY	T!!!F!!!P	T!!!F!!!P	0
234	COG_FUNCTION	COG4231	TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit	9.3e-230
234	COG_CATEGORY	C	C	0
235	COG_FUNCTION	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	3.4e-59
235	COG_CATEGORY	C	C	0
236	COG_FUNCTION	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	6.5e-196
236	COG_CATEGORY	H	H	0
237	COG_FUNCTION	COG4747	Uncharacterized conserved protein, contains tandem ACT domains	9.4e-51
237	COG_CATEGORY	S	S	0
238	COG_FUNCTION	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	1.6e-189
238	COG_CATEGORY	H	H	0
240	COG_FUNCTION	COG2199!!!COG2202!!!COG3614	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!PAS domain!!!Extracellular (periplasmic) sensor domain CHASE1 (specificity unknown)	3.2e-41
240	COG_CATEGORY	T	T	0
241	COG_FUNCTION	COG3614!!!COG4191!!!COG5001	Extracellular (periplasmic) sensor domain CHASE1 (specificity unknown)!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	2.4e-40
241	COG_CATEGORY	T	T	0
243	COG_FUNCTION	COG3385	IS4 transposase	1.5e-65
243	COG_CATEGORY	X	X	0
245	COG_FUNCTION	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	2.4e-56
245	COG_CATEGORY	R	R	0
246	COG_FUNCTION	COG0639	Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	6.7e-48
246	COG_CATEGORY	T	T	0
247	COG_FUNCTION	COG0456!!!COG4191	Ribosomal protein S18 acetylase RimI and related acetyltransferases!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system	7e-35
247	COG_CATEGORY	J!!!T	J!!!T	0
248	COG_FUNCTION	COG1009!!!COG2111	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit!!!Multisubunit Na+/H+ antiporter, MnhB subunit	9e-55
248	COG_CATEGORY	P!!!C	P!!!C	0
249	COG_FUNCTION	COG1009!!!COG2111	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit!!!Multisubunit Na+/H+ antiporter, MnhB subunit	4.2e-153
249	COG_CATEGORY	P!!!C	P!!!C	0
250	COG_FUNCTION	COG2111	Multisubunit Na+/H+ antiporter, MnhB subunit	2.8e-52
250	COG_CATEGORY	P	P	0
251	COG_FUNCTION	COG1006	Multisubunit Na+/H+ antiporter, MnhC subunit	6.3e-45
251	COG_CATEGORY	P	P	0
252	COG_FUNCTION	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	5.4e-19
252	COG_CATEGORY	P!!!C	P!!!C	0
253	COG_FUNCTION	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	1.4e-88
253	COG_CATEGORY	P!!!C	P!!!C	0
254	COG_FUNCTION	COG1320	Multisubunit Na+/H+ antiporter, MnhG subunit	3.2e-37
254	COG_CATEGORY	P	P	0
255	COG_FUNCTION	COG1285	Uncharacterized membrane protein YhiD, involved in acid resistance	6.9e-41
255	COG_CATEGORY	S	S	0
256	COG_FUNCTION	COG0132	Dethiobiotin synthetase	9.3e-34
256	COG_CATEGORY	H	H	0
257	COG_FUNCTION	COG0132	Dethiobiotin synthetase	1.6e-10
257	COG_CATEGORY	H	H	0
259	COG_FUNCTION	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	4.3e-19
259	COG_CATEGORY	H	H	0
260	COG_FUNCTION	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	5.4e-29
260	COG_CATEGORY	H	H	0
261	COG_FUNCTION	COG2940	SET domain-containing protein (function unknown)	2.6e-14
261	COG_CATEGORY	R	R	0
262	COG_FUNCTION	COG2940	SET domain-containing protein (function unknown)	3.5e-42
262	COG_CATEGORY	R	R	0
263	COG_FUNCTION	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	7.4e-53
263	COG_CATEGORY	Q!!!I	Q!!!I	0
264	COG_FUNCTION	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	1.7e-39
264	COG_CATEGORY	Q!!!I	Q!!!I	0
265	COG_FUNCTION	COG0502	Biotin synthase or related enzyme	1.8e-38
265	COG_CATEGORY	H	H	0
266	COG_FUNCTION	COG0502	Biotin synthase or related enzyme	3e-68
266	COG_CATEGORY	H	H	0
267	COG_FUNCTION	COG2850	Ribosomal protein L16 Arg81 hydroxylase, contains JmjC domain	1.1e-118
267	COG_CATEGORY	J	J	0
269	COG_FUNCTION	COG2963	Transposase and inactivated derivatives	3.4e-31
269	COG_CATEGORY	X	X	0
271	COG_FUNCTION	COG2801	Transposase InsO and inactivated derivatives	9.3e-102
271	COG_CATEGORY	X	X	0
