gene_callers_id	source	accession	function	e_value
41	COG_FUNCTION	COG2346	Truncated hemoglobin YjbI	1.8e-23
41	COG_CATEGORY	P	P	0
42	COG_FUNCTION	COG1733	DNA-binding transcriptional regulator, HxlR family	9.1e-59
42	COG_CATEGORY	K	K	0
43	COG_FUNCTION	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	0
43	COG_CATEGORY	G	G	0
45	COG_FUNCTION	COG0776	Bacterial nucleoid DNA-binding protein	1.8e-36
45	COG_CATEGORY	L	L	0
46	COG_FUNCTION	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	9e-76
46	COG_CATEGORY	P	P	0
47	COG_FUNCTION	COG0044	Dihydroorotase or related cyclic amidohydrolase	1.8e-193
47	COG_CATEGORY	F	F	0
48	COG_FUNCTION	COG0540	Aspartate carbamoyltransferase, catalytic chain	3.9e-172
48	COG_CATEGORY	F	F	0
49	COG_FUNCTION	COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	9.6e-79
49	COG_CATEGORY	F	F	0
50	COG_FUNCTION	COG0816	RNase H-fold protein, predicted Holliday junction resolvase in Firmicutes and mycoplasms, involved in anti-termination at Rho-dependent terminators	7.8e-66
50	COG_CATEGORY	K	K	0
51	COG_FUNCTION	COG1678	Putative transcriptional regulator, AlgH/UPF0301 family	1.9e-88
51	COG_CATEGORY	K	K	0
52	COG_FUNCTION	COG0810	Periplasmic protein TonB, links inner and outer membranes	6.2e-110
52	COG_CATEGORY	M	M	0
53	COG_FUNCTION	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	8e-167
53	COG_CATEGORY	H!!!J	H!!!J	0
54	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	5e-67
54	COG_CATEGORY	T!!!K	T!!!K	0
55	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	1.4e-60
55	COG_CATEGORY	T!!!K	T!!!K	0
56	COG_FUNCTION	COG0835	Chemotaxis signal transduction protein	1.1e-93
56	COG_CATEGORY	T!!!N	T!!!N	0
57	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	4.8e-217
57	COG_CATEGORY	T!!!N	T!!!N	0
58	COG_FUNCTION	COG1352	Methylase of chemotaxis methyl-accepting proteins	8.5e-163
58	COG_CATEGORY	T!!!N	T!!!N	0
59	COG_FUNCTION	COG0643!!!COG0784!!!COG2198!!!COG2198!!!COG2198!!!COG2198!!!COG2198!!!COG2198	Chemotaxis protein histidine kinase CheA!!!CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain	0
59	COG_CATEGORY	T!!!N	T!!!N	0
60	COG_FUNCTION	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	1.6e-168
60	COG_CATEGORY	T!!!N	T!!!N	0
61	COG_FUNCTION	COG0835	Chemotaxis signal transduction protein	4.3e-70
61	COG_CATEGORY	T!!!N	T!!!N	0
62	COG_FUNCTION	COG0735	Fe2+ or Zn2+ uptake regulation protein	1.4e-74
62	COG_CATEGORY	P	P	0
63	COG_FUNCTION	COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component	7.9e-112
63	COG_CATEGORY	P	P	0
64	COG_FUNCTION	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component	1.7e-117
64	COG_CATEGORY	P	P	0
66	COG_FUNCTION	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	4.3e-169
66	COG_CATEGORY	R	R	0
67	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	3.8e-162
67	COG_CATEGORY	T!!!K	T!!!K	0
68	COG_FUNCTION	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	1.6e-156
68	COG_CATEGORY	H!!!R	H!!!R	0
69	COG_FUNCTION	COG0302	GTP cyclohydrolase I	1.2e-90
69	COG_CATEGORY	H	H	0
70	COG_FUNCTION	COG1539	Dihydroneopterin aldolase	3e-53
70	COG_CATEGORY	H	H	0
71	COG_FUNCTION	COG1832	Predicted CoA-binding protein	1.8e-57
71	COG_CATEGORY	R	R	0
72	COG_FUNCTION	COG2206	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	4.6e-162
72	COG_CATEGORY	T	T	0
73	COG_FUNCTION	COG3452!!!COG5001	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	0
73	COG_CATEGORY	T	T	0
75	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	2.2e-60
75	COG_CATEGORY	K	K	0
76	COG_FUNCTION	COG2217!!!COG2608!!!COG2608	Cation transport ATPase!!!Copper chaperone CopZ!!!Copper chaperone CopZ	0
76	COG_CATEGORY	P	P	0
78	COG_FUNCTION	COG3019	Uncharacterized conserved protein	3.5e-56
78	COG_CATEGORY	S	S	0
79	COG_FUNCTION	COG3706!!!COG3850!!!COG4564	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain!!!Signal transduction histidine kinase, nitrate/nitrite-specific!!!Signal transduction histidine kinase	4.8e-255
79	COG_CATEGORY	T!!!K	T!!!K	0
80	COG_FUNCTION	COG0557	Exoribonuclease R	0
80	COG_CATEGORY	K	K	0
82	COG_FUNCTION	COG3417	Outer membrane lipoprotein LpoB, binds and activates PBP1b	2.4e-103
82	COG_CATEGORY	M	M	0
83	COG_FUNCTION	COG3014	Uncharacterized protein	5.4e-208
83	COG_CATEGORY	S	S	0
86	COG_FUNCTION	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	4.8e-145
86	COG_CATEGORY	I	I	0
87	COG_FUNCTION	COG3243	Poly(3-hydroxyalkanoate) synthetase	4.6e-201
87	COG_CATEGORY	I	I	0
88	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	2.1e-153
88	COG_CATEGORY	K	K	0
89	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	3.1e-176
89	COG_CATEGORY	G	G	0
90	COG_FUNCTION	COG2077	Peroxiredoxin	4.4e-76
90	COG_CATEGORY	O	O	0
91	COG_FUNCTION	COG0534	Na+-driven multidrug efflux pump	1e-175
91	COG_CATEGORY	V	V	0
92	COG_FUNCTION	COG0824	Acyl-CoA thioesterase FadM	8.1e-71
92	COG_CATEGORY	I	I	0
94	COG_FUNCTION	COG0491!!!COG0494	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II!!!8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	1.2e-242
94	COG_CATEGORY	R!!!V	R!!!V	0
95	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	1e-53
95	COG_CATEGORY	K	K	0
96	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	7.2e-93
96	COG_CATEGORY	V!!!M	V!!!M	0
97	COG_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB	0
97	COG_CATEGORY	V	V	0
98	COG_FUNCTION	COG1538	Outer membrane protein TolC	2.3e-130
98	COG_CATEGORY	M	M	0
99	COG_FUNCTION	COG3608	Predicted deacylase	5.2e-167
99	COG_CATEGORY	R	R	0
100	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	8.7e-142
100	COG_CATEGORY	E!!!G!!!R	E!!!G!!!R	0
101	COG_FUNCTION	COG1168	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	3.6e-185
101	COG_CATEGORY	E!!!R	E!!!R	0
102	COG_FUNCTION	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase	2.1e-105
102	COG_CATEGORY	H	H	0
103	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	0
103	COG_CATEGORY	I	I	0
104	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	4.8e-27
104	COG_CATEGORY	K	K	0
105	COG_FUNCTION	COG1075	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold	1.8e-73
105	COG_CATEGORY	I	I	0
106	COG_FUNCTION	COG5380	Lipase chaperone LimK	1.1e-38
106	COG_CATEGORY	O	O	0
108	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	4.6e-138
108	COG_CATEGORY	K	K	0
109	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	4.9e-137
109	COG_CATEGORY	E!!!G!!!R	E!!!G!!!R	0
111	COG_FUNCTION	COG3703	Cation transport regulator ChaC	1.1e-88
111	COG_CATEGORY	P	P	0
112	COG_FUNCTION	COG2095	Small neutral amino acid transporter SnatA, MarC family	1.4e-87
112	COG_CATEGORY	E	E	0
120	COG_FUNCTION	COG2304	Secreted protein containing bacterial Ig-like domain and vWFA domain	1.3e-180
120	COG_CATEGORY	R	R	0
123	COG_FUNCTION	COG1708	Predicted nucleotidyltransferase	5.1e-42
123	COG_CATEGORY	R	R	0
128	COG_FUNCTION	COG3157	Type VI protein secretion system component Hcp (secreted cytotoxin)	2.7e-31
128	COG_CATEGORY	U	U	0
129	COG_FUNCTION	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	2.7e-268
129	COG_CATEGORY	P	P	0
130	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	4.1e-87
130	COG_CATEGORY	K	K	0
131	COG_FUNCTION	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	6.1e-203
131	COG_CATEGORY	C	C	0
132	COG_FUNCTION	COG1733	DNA-binding transcriptional regulator, HxlR family	3.7e-77
132	COG_CATEGORY	K	K	0
133	COG_FUNCTION	COG3047	Outer membrane protein W	3.3e-69
133	COG_CATEGORY	M	M	0
134	COG_FUNCTION	COG0513	Superfamily II DNA and RNA helicase	6.3e-194
134	COG_CATEGORY	L	L	0
135	COG_FUNCTION	COG0526!!!COG0682	Thiol-disulfide isomerase or thioredoxin!!!Prolipoprotein diacylglyceryltransferase	7.6e-102
135	COG_CATEGORY	M!!!O	M!!!O	0
137	COG_FUNCTION	COG4623	Membrane-bound lytic murein transglycosylase MltF	3e-215
137	COG_CATEGORY	T!!!M	T!!!M	0
138	COG_FUNCTION	COG0834!!!COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain!!!ABC-type amino acid transport/signal transduction system, periplasmic component/domain	1.8e-79
138	COG_CATEGORY	E!!!T	E!!!T	0
139	COG_FUNCTION	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	5.3e-266
139	COG_CATEGORY	P	P	0
141	COG_FUNCTION	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	2.6e-187
141	COG_CATEGORY	B!!!Q	B!!!Q	0
142	COG_FUNCTION	COG1305	Transglutaminase-like enzyme, putative cysteine protease	2.6e-103
142	COG_CATEGORY	O	O	0
143	COG_FUNCTION	COG0596!!!COG4287	Pimeloyl-ACP methyl ester carboxylesterase!!!PhoPQ-activated pathogenicity-related protein	2.4e-63
143	COG_CATEGORY	H!!!R	H!!!R	0
144	COG_FUNCTION	COG3634	Alkyl hydroperoxide reductase subunit AhpF	2.5e-271
144	COG_CATEGORY	V	V	0
146	COG_FUNCTION	COG0474	Magnesium-transporting ATPase (P-type)	0
146	COG_CATEGORY	P	P	0
147	COG_FUNCTION	COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	3.4e-101
147	COG_CATEGORY	V	V	0
149	COG_FUNCTION	COG1292	Choline-glycine betaine transporter	3.9e-203
149	COG_CATEGORY	M	M	0
150	COG_FUNCTION	COG2303	Choline dehydrogenase or related flavoprotein	4.6e-295
150	COG_CATEGORY	I!!!R	I!!!R	0
151	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	2.4e-263
151	COG_CATEGORY	C	C	0
152	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	7.4e-94
152	COG_CATEGORY	K	K	0
155	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	2.2e-121
155	COG_CATEGORY	E!!!G!!!R	E!!!G!!!R	0
156	COG_FUNCTION	COG4977	Transcriptional regulator GlxA family, contains an amidase domain and an AraC-type DNA-binding HTH domain	4e-96
156	COG_CATEGORY	K	K	0
157	COG_FUNCTION	COG4520	Surface antigen	6.9e-30
157	COG_CATEGORY	M	M	0
158	COG_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	1.1e-38
158	COG_CATEGORY	K	K	0
159	COG_FUNCTION	COG1404	Serine protease, subtilisin family	1.3e-77
159	COG_CATEGORY	O	O	0
162	COG_FUNCTION	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	1.3e-93
162	COG_CATEGORY	E!!!T	E!!!T	0
164	COG_FUNCTION	COG3384	Aromatic ring-opening dioxygenase, catalytic subunit, LigB family	2.7e-115
164	COG_CATEGORY	Q	Q	0
165	COG_FUNCTION	COG2259	Uncharacterized membrane protein YphA, DoxX/SURF4 family	2.6e-56
165	COG_CATEGORY	S	S	0
166	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	1.4e-115
166	COG_CATEGORY	K	K	0
167	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	1.6e-120
167	COG_CATEGORY	I	I	0
168	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	0
168	COG_CATEGORY	T	T	0
169	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	2.1e-75
169	COG_CATEGORY	M	M	0
170	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	1.9e-13
170	COG_CATEGORY	K	K	0
172	COG_FUNCTION	COG3239	Fatty acid desaturase	3.3e-144
172	COG_CATEGORY	I	I	0
173	COG_FUNCTION	COG1018	Ferredoxin-NADP reductase	7.6e-121
173	COG_CATEGORY	C	C	0
174	COG_FUNCTION	COG5486	Predicted metal-binding membrane protein	6.8e-60
174	COG_CATEGORY	S	S	0
175	COG_FUNCTION	COG5588	Uncharacterized protein	4.9e-64
175	COG_CATEGORY	S	S	0
178	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	7.9e-167
178	COG_CATEGORY	G	G	0
179	COG_FUNCTION	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	1.1e-126
179	COG_CATEGORY	H!!!C!!!R	H!!!C!!!R	0
180	COG_FUNCTION	COG2755	Lysophospholipase L1 or related esterase	1.9e-41
180	COG_CATEGORY	E	E	0
182	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	1.8e-56
182	COG_CATEGORY	Q	Q	0
183	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	9.5e-74
183	COG_CATEGORY	K	K	0
184	COG_FUNCTION	COG0625	Glutathione S-transferase	1e-55
184	COG_CATEGORY	O	O	0
186	COG_FUNCTION	COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family	4.9e-22
186	COG_CATEGORY	Q	Q	0
190	COG_FUNCTION	COG0500	SAM-dependent methyltransferase	4.2e-64
190	COG_CATEGORY	Q!!!R	Q!!!R	0
191	COG_FUNCTION	COG3576	Predicted flavin-nucleotide-binding protein, pyridoxine 5'-phosphate oxidase superfamily	3.9e-56
191	COG_CATEGORY	R	R	0
192	COG_FUNCTION	COG0546	Phosphoglycolate phosphatase, HAD superfamily	1.8e-58
192	COG_CATEGORY	C	C	0
195	COG_FUNCTION	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	3e-181
195	COG_CATEGORY	C!!!R	C!!!R	0
196	COG_FUNCTION	COG3938	Proline racemase	2.5e-182
196	COG_CATEGORY	E	E	0
197	COG_FUNCTION	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	5.2e-291
197	COG_CATEGORY	I	I	0
198	COG_FUNCTION	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	1.8e-67
198	COG_CATEGORY	Q	Q	0
199	COG_FUNCTION	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	9e-87
199	COG_CATEGORY	T	T	0
200	COG_FUNCTION	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	4.1e-132
200	COG_CATEGORY	E	E	0
201	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	1.5e-125
201	COG_CATEGORY	E	E	0
202	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	2e-215
202	COG_CATEGORY	E	E	0
203	COG_FUNCTION	COG0559	Branched-chain amino acid ABC-type transport system, permease component	1.6e-145
203	COG_CATEGORY	E	E	0
204	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	1e-153
204	COG_CATEGORY	E	E	0
206	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	6.4e-45
206	COG_CATEGORY	H	H	0
207	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	1.1e-65
207	COG_CATEGORY	V!!!M	V!!!M	0
208	COG_FUNCTION	COG1131!!!COG1131	ABC-type multidrug transport system, ATPase component!!!ABC-type multidrug transport system, ATPase component	7.1e-203
208	COG_CATEGORY	V	V	0
209	COG_FUNCTION	COG0842	ABC-type multidrug transport system, permease component	1.7e-125
209	COG_CATEGORY	V	V	0
210	COG_FUNCTION	COG0842	ABC-type multidrug transport system, permease component	6.1e-107
210	COG_CATEGORY	V	V	0
211	COG_FUNCTION	COG1566	Multidrug resistance efflux pump	1.4e-72
211	COG_CATEGORY	V	V	0
212	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	6.3e-166
212	COG_CATEGORY	G	G	0
213	COG_FUNCTION	COG2755	Lysophospholipase L1 or related esterase	3.1e-14
213	COG_CATEGORY	E	E	0
214	COG_FUNCTION	COG2755	Lysophospholipase L1 or related esterase	1.3e-21
214	COG_CATEGORY	E	E	0
216	COG_FUNCTION	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	2.7e-303
216	COG_CATEGORY	I!!!Q	I!!!Q	0
217	COG_FUNCTION	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	6.8e-97
217	COG_CATEGORY	P	P	0
218	COG_FUNCTION	COG0119	Isopropylmalate/homocitrate/citramalate synthases	3.7e-158
218	COG_CATEGORY	E	E	0
219	COG_FUNCTION	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	6.7e-309
219	COG_CATEGORY	I	I	0
220	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	2.7e-120
220	COG_CATEGORY	I	I	0
221	COG_FUNCTION	COG4799	Acetyl-CoA carboxylase, carboxyltransferase component	9.5e-298
221	COG_CATEGORY	I	I	0
222	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	5.6e-215
222	COG_CATEGORY	I	I	0
223	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	3.4e-53
223	COG_CATEGORY	K	K	0
224	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	5.4e-126
224	COG_CATEGORY	I!!!Q!!!R	I!!!Q!!!R	0
225	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.3e-200
225	COG_CATEGORY	I	I	0
226	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	4.5e-196
226	COG_CATEGORY	I	I	0
227	COG_FUNCTION	COG3978	Acetolactate synthase small subunit, contains ACT domain	1.1e-28
227	COG_CATEGORY	C	C	0
228	COG_FUNCTION	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	7.2e-288
228	COG_CATEGORY	E!!!H	E!!!H	0
229	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	1.7e-131
229	COG_CATEGORY	V!!!M	V!!!M	0
230	COG_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB	0
230	COG_CATEGORY	V	V	0
231	COG_FUNCTION	COG0840!!!COG3850	Methyl-accepting chemotaxis protein!!!Signal transduction histidine kinase, nitrate/nitrite-specific	3.6e-111
231	COG_CATEGORY	T!!!N	T!!!N	0
232	COG_FUNCTION	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	1.1e-104
232	COG_CATEGORY	J	J	0
233	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	5.7e-116
233	COG_CATEGORY	T!!!K	T!!!K	0
234	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1.3e-171
234	COG_CATEGORY	J	J	0
235	COG_FUNCTION	COG1076	DnaJ-domain-containing proteins 1	6.8e-116
235	COG_CATEGORY	O	O	0
236	COG_FUNCTION	COG2206!!!COG3437	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)!!!Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains	0
236	COG_CATEGORY	T	T	0
237	COG_FUNCTION	COG3145	Alkylated DNA repair dioxygenase AlkB	2.5e-87
237	COG_CATEGORY	L	L	0
238	COG_FUNCTION	COG3174	Uncharacterized membrane protein, DUF4010 family	2.1e-194
238	COG_CATEGORY	S	S	0
239	COG_FUNCTION	COG0659	Sulfate permease or related transporter, MFS superfamily	3.2e-247
239	COG_CATEGORY	P	P	0
240	COG_FUNCTION	COG0589!!!COG0589	Nucleotide-binding universal stress protein,  UspA family!!!Nucleotide-binding universal stress protein,  UspA family	1.5e-137
240	COG_CATEGORY	T	T	0
242	COG_FUNCTION	COG3865	Glyoxalase superfamily enzyme, possibly 3-demethylubiquinone-9 3-methyltransferase	1.8e-35
242	COG_CATEGORY	R	R	0
243	COG_FUNCTION	COG3832	Uncharacterized conserved protein YndB, AHSA1/START domain	1.3e-46
243	COG_CATEGORY	S	S	0
244	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	2.1e-41
244	COG_CATEGORY	Q	Q	0
246	COG_FUNCTION	COG2081	Predicted flavoprotein YhiN	1.3e-195
246	COG_CATEGORY	R	R	0
247	COG_FUNCTION	COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily	3.5e-131
247	COG_CATEGORY	R	R	0
249	COG_FUNCTION	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	1.6e-248
249	COG_CATEGORY	K!!!E	K!!!E	0
250	COG_FUNCTION	COG4566	Two-component response regulator, FixJ family, consists of REC and HTH domains	4e-101
250	COG_CATEGORY	T!!!K	T!!!K	0
251	COG_FUNCTION	COG2202!!!COG4191	PAS domain!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system	6.6e-208
251	COG_CATEGORY	T	T	0
252	COG_FUNCTION	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	1.3e-307
