gene_callers_id	source	accession	function	e_value
83	COG_CATEGORY	J	J	0
84	COG_FUNCTION	COG0230	Ribosomal protein L34	3.7e-14
84	COG_CATEGORY	J	J	0
85	COG_FUNCTION	COG0593	Chromosomal replication initiation ATPase DnaA	2.4e-225
85	COG_CATEGORY	L	L	0
86	COG_FUNCTION	COG0592	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	1.8e-186
86	COG_CATEGORY	L	L	0
87	COG_FUNCTION	COG1195	Recombinational DNA repair ATPase RecF	2.2e-163
87	COG_CATEGORY	L	L	0
88	COG_FUNCTION	COG0187!!!COG0187	DNA gyrase/topoisomerase IV, subunit B!!!DNA gyrase/topoisomerase IV, subunit B	0
88	COG_CATEGORY	L	L	0
90	COG_FUNCTION	COG0160	4-aminobutyrate aminotransferase or related aminotransferase	9.1e-219
90	COG_CATEGORY	E	E	0
91	COG_FUNCTION	COG5265	ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components	1.7e-295
91	COG_CATEGORY	O	O	0
92	COG_FUNCTION	COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I	0
92	COG_CATEGORY	L	L	0
93	COG_FUNCTION	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	0
93	COG_CATEGORY	L	L	0
94	COG_FUNCTION	COG1330	Exonuclease V gamma subunit	0
94	COG_CATEGORY	L	L	0
96	COG_FUNCTION	COG1199	Rad3-related DNA helicase	0
96	COG_CATEGORY	L	L	0
97	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	1.9e-121
97	COG_CATEGORY	T	T	0
98	COG_FUNCTION	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	5.7e-55
98	COG_CATEGORY	P	P	0
99	COG_FUNCTION	COG0751	Glycyl-tRNA synthetase, beta subunit	0
99	COG_CATEGORY	J	J	0
100	COG_FUNCTION	COG0752	Glycyl-tRNA synthetase, alpha subunit	2.6e-179
100	COG_CATEGORY	J	J	0
101	COG_FUNCTION	COG0569!!!COG0569	Trk K+ transport system, NAD-binding component!!!Trk K+ transport system, NAD-binding component	3.5e-219
101	COG_CATEGORY	P	P	0
102	COG_FUNCTION	COG0144!!!COG0781	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family!!!Transcription termination factor NusB	1.4e-211
102	COG_CATEGORY	J!!!K	J!!!K	0
103	COG_FUNCTION	COG0223	Methionyl-tRNA formyltransferase	8.9e-139
103	COG_CATEGORY	J	J	0
104	COG_FUNCTION	COG0242	Peptide deformylase	2.7e-75
104	COG_CATEGORY	J	J	0
105	COG_FUNCTION	COG1652	Nucleoid-associated protein YgaU, contains BON and LysM domains	1.9e-166
105	COG_CATEGORY	S	S	0
106	COG_FUNCTION	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	3.8e-139
106	COG_CATEGORY	L	L	0
107	COG_FUNCTION	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	1.3e-83
107	COG_CATEGORY	J	J	0
108	COG_FUNCTION	COG0408	Coproporphyrinogen III oxidase	1.6e-135
108	COG_CATEGORY	H	H	0
109	COG_FUNCTION	COG0169	Shikimate 5-dehydrogenase	3.2e-116
109	COG_CATEGORY	E	E	0
110	COG_FUNCTION	COG1291	Flagellar motor component MotA	1e-103
110	COG_CATEGORY	N	N	0
111	COG_FUNCTION	COG1360	Flagellar motor protein MotB	2.6e-105
111	COG_CATEGORY	N	N	0
112	COG_FUNCTION	COG0071	Molecular chaperone IbpA, HSP20 family	1.4e-73
112	COG_CATEGORY	O	O	0
113	COG_FUNCTION	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	3.2e-72
113	COG_CATEGORY	R	R	0
114	COG_FUNCTION	COG0339	Zn-dependent oligopeptidase	0
114	COG_CATEGORY	E	E	0
115	COG_FUNCTION	COG3529	Predicted nucleic-acid-binding protein, contains Zn-ribbon domain	5.4e-22
115	COG_CATEGORY	R	R	0
116	COG_FUNCTION	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	8.4e-186
116	COG_CATEGORY	E!!!K	E!!!K	0
117	COG_FUNCTION	COG0348	Polyferredoxin	1.6e-38
117	COG_CATEGORY	C	C	0
118	COG_FUNCTION	COG2056	Predicted histidine transporter YuiF, NhaC family	1.8e-161
118	COG_CATEGORY	E	E	0
119	COG_FUNCTION	COG2259	Uncharacterized membrane protein YphA, DoxX/SURF4 family	4.9e-43
119	COG_CATEGORY	S	S	0
121	COG_FUNCTION	COG0534	Na+-driven multidrug efflux pump	2.1e-98
121	COG_CATEGORY	V	V	0
122	COG_FUNCTION	COG1622!!!COG2010	Heme/copper-type cytochrome/quinol oxidase, subunit 2!!!Cytochrome c, mono- and diheme variants	7.1e-175
122	COG_CATEGORY	C	C	0
123	COG_FUNCTION	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	2.3e-296
123	COG_CATEGORY	C	C	0
124	COG_FUNCTION	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	5.1e-136
124	COG_CATEGORY	C	C	0
126	COG_FUNCTION	COG3346	Cytochrome oxidase assembly protein ShyY1	5.1e-57
126	COG_CATEGORY	O	O	0
127	COG_FUNCTION	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	3.1e-18
127	COG_CATEGORY	O	O	0
128	COG_FUNCTION	COG1612	Heme A synthase	2e-84
128	COG_CATEGORY	H	H	0
129	COG_FUNCTION	COG0109	Polyprenyltransferase (heme O synthase)	1e-139
129	COG_CATEGORY	H!!!I	H!!!I	0
130	COG_FUNCTION	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	3.7e-78
130	COG_CATEGORY	O	O	0
131	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	8.6e-102
131	COG_CATEGORY	G	G	0
132	COG_FUNCTION	COG1643	HrpA-like RNA helicase	0
132	COG_CATEGORY	J	J	0
133	COG_FUNCTION	COG1184	Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family	6e-33
133	COG_CATEGORY	J	J	0
135	COG_FUNCTION	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	4.2e-132
135	COG_CATEGORY	H!!!J	H!!!J	0
136	COG_FUNCTION	COG0019	Diaminopimelate decarboxylase	1.9e-215
136	COG_CATEGORY	E	E	0
137	COG_FUNCTION	COG2807	Cyanate permease	4.8e-177
137	COG_CATEGORY	P	P	0
138	COG_FUNCTION	COG1917	Cupin domain protein related to quercetin dioxygenase	5.2e-40
138	COG_CATEGORY	R	R	0
139	COG_FUNCTION	COG1160	Predicted GTPases	4.3e-156
139	COG_CATEGORY	R	R	0
142	COG_FUNCTION	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	0
142	COG_CATEGORY	I	I	0
143	COG_FUNCTION	COG2838	Monomeric isocitrate dehydrogenase	0
143	COG_CATEGORY	C	C	0
144	COG_FUNCTION	COG0475	Kef-type K+ transport system, membrane component KefB	3.6e-124
144	COG_CATEGORY	P	P	0
145	COG_FUNCTION	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	6.1e-140
145	COG_CATEGORY	T	T	0
147	COG_FUNCTION	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	8.9e-64
147	COG_CATEGORY	L	L	0
148	COG_FUNCTION	COG0603	7-cyano-7-deazaguanine synthase (queuosine biosynthesis)	2.2e-107
148	COG_CATEGORY	J	J	0
149	COG_FUNCTION	COG0602	Organic radical activating enzyme	1.4e-106
149	COG_CATEGORY	R	R	0
150	COG_FUNCTION	COG2374	Predicted extracellular nuclease	2.7e-181
150	COG_CATEGORY	R	R	0
151	COG_FUNCTION	COG2378	Predicted DNA-binding transcriptional regulator YafY, contains an HTH and WYL domains	4.9e-126
151	COG_CATEGORY	K	K	0
152	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	2.4e-174
152	COG_CATEGORY	G	G	0
153	COG_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family	1e-65
153	COG_CATEGORY	K	K	0
154	COG_FUNCTION	COG2119!!!COG2119	Putative Ca2+/H+ antiporter, TMEM165/GDT1 family!!!Putative Ca2+/H+ antiporter, TMEM165/GDT1 family	4.2e-75
154	COG_CATEGORY	R	R	0
155	COG_FUNCTION	COG1376	Lipoprotein-anchoring transpeptidase ErfK/SrfK	2.1e-136
155	COG_CATEGORY	M	M	0
156	COG_FUNCTION	COG1030	Membrane-bound serine protease (ClpP class)	3e-170
156	COG_CATEGORY	O	O	0
157	COG_FUNCTION	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	3e-111
157	COG_CATEGORY	O	O	0
159	COG_FUNCTION	COG3034	Murein L,D-transpeptidase YafK	2.7e-66
159	COG_CATEGORY	M	M	0
160	COG_FUNCTION	COG3263	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains	1.7e-265
160	COG_CATEGORY	C!!!P	C!!!P	0
162	COG_FUNCTION	COG3222	Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family	5.2e-48
162	COG_CATEGORY	S	S	0
163	COG_FUNCTION	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	5.7e-74
163	COG_CATEGORY	N	N	0
164	COG_FUNCTION	COG1252	NADH dehydrogenase, FAD-containing subunit	4.7e-86
164	COG_CATEGORY	C	C	0
165	COG_FUNCTION	COG1252	NADH dehydrogenase, FAD-containing subunit	2.2e-223
165	COG_CATEGORY	C	C	0
166	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	5.3e-60
166	COG_CATEGORY	K	K	0
167	COG_FUNCTION	COG1881	Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family	9e-111
167	COG_CATEGORY	R	R	0
168	COG_FUNCTION	COG1011	FMN phosphatase YigB, HAD superfamily	1.3e-25
168	COG_CATEGORY	H	H	0
170	COG_FUNCTION	COG0398!!!COG1249	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain!!!Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	0
170	COG_CATEGORY	S!!!C	S!!!C	0
171	COG_FUNCTION	COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	5.7e-181
171	COG_CATEGORY	R	R	0
172	COG_FUNCTION	COG0591	Na+/proline symporter	8.8e-116
172	COG_CATEGORY	E	E	0
173	COG_FUNCTION	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	1.4e-93
173	COG_CATEGORY	J	J	0
174	COG_FUNCTION	COG0160	4-aminobutyrate aminotransferase or related aminotransferase	4.4e-221
174	COG_CATEGORY	E	E	0
175	COG_FUNCTION	COG0527	Aspartokinase	1.1e-260
175	COG_CATEGORY	E	E	0
178	COG_FUNCTION	COG2818	3-methyladenine DNA glycosylase Tag	1e-87
178	COG_CATEGORY	L	L	0
179	COG_FUNCTION	COG2091	Phosphopantetheinyl transferase	3.3e-49
179	COG_CATEGORY	H	H	0
180	COG_FUNCTION	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	7.7e-110
180	COG_CATEGORY	H	H	0
181	COG_FUNCTION	COG2911	Autotransporter translocation and assembly factor TamB	3e-310
181	COG_CATEGORY	U	U	0
182	COG_FUNCTION	COG1896	5'-deoxynucleotidase YfbR and related HD superfamily hydrolases	8e-93
182	COG_CATEGORY	R!!!F	R!!!F	0
183	COG_FUNCTION	COG0121	Predicted glutamine amidotransferase	4e-135
183	COG_CATEGORY	R	R	0
184	COG_FUNCTION	COG2314	Uncharacterized membrane protein YozV, TM2 domain	1.4e-64
184	COG_CATEGORY	S	S	0
185	COG_FUNCTION	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	2.1e-102
185	COG_CATEGORY	T	T	0
187	COG_FUNCTION	COG0810	Periplasmic protein TonB, links inner and outer membranes	7.6e-36
187	COG_CATEGORY	M	M	0
189	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	2.1e-57
189	COG_CATEGORY	K	K	0
190	COG_FUNCTION	COG0526	Thiol-disulfide isomerase or thioredoxin	1.6e-42
190	COG_CATEGORY	O	O	0
191	COG_FUNCTION	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	2.5e-13
191	COG_CATEGORY	O	O	0
192	COG_FUNCTION	COG1331!!!COG4233	Uncharacterized conserved protein YyaL, SSP411 family, contains thoiredoxin and six-hairpin glycosidase-like domains!!!Thiol-disulfide interchange protein, contains DsbC and DsbD domains	1.3e-10
192	COG_CATEGORY	R!!!C!!!O	R!!!C!!!O	0
193	COG_FUNCTION	COG4232	Thiol:disulfide interchange protein	3e-70
193	COG_CATEGORY	O	O	0
194	COG_FUNCTION	COG1651	Protein-disulfide isomerase	3e-29
194	COG_CATEGORY	O	O	0
196	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	5.8e-56
196	COG_CATEGORY	K	K	0
197	COG_FUNCTION	COG2608	Copper chaperone CopZ	5.9e-11
197	COG_CATEGORY	P	P	0
198	COG_FUNCTION	COG2608	Copper chaperone CopZ	4.5e-28
198	COG_CATEGORY	P	P	0
199	COG_FUNCTION	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	9.4e-209
199	COG_CATEGORY	C	C	0
200	COG_FUNCTION	COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	2.5e-35
200	COG_CATEGORY	S	S	0
202	COG_FUNCTION	COG2217!!!COG2608!!!COG2608	Cation transport ATPase!!!Copper chaperone CopZ!!!Copper chaperone CopZ	1.2e-227
202	COG_CATEGORY	P	P	0
204	COG_FUNCTION	COG1230	Co/Zn/Cd efflux system component	1.9e-125
204	COG_CATEGORY	P	P	0
205	COG_FUNCTION	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	1.8e-15
205	COG_CATEGORY	I	I	0
206	COG_FUNCTION	COG1186	Protein chain release factor B	1.8e-51
206	COG_CATEGORY	J	J	0
208	COG_FUNCTION	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	5.6e-60
208	COG_CATEGORY	R	R	0
209	COG_FUNCTION	COG2008	Threonine aldolase	4.8e-154
209	COG_CATEGORY	E	E	0
210	COG_FUNCTION	COG3448	CBS-domain-containing membrane protein	2.1e-54
210	COG_CATEGORY	T	T	0
211	COG_FUNCTION	COG0625	Glutathione S-transferase	2e-46
211	COG_CATEGORY	O	O	0
213	COG_FUNCTION	COG1002	Type II restriction/modification system, DNA methylase subunit YeeA	6.1e-310
213	COG_CATEGORY	V	V	0
216	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	2.3e-84
216	COG_CATEGORY	Q!!!R!!!I	Q!!!R!!!I	0
217	COG_FUNCTION	COG4122	Predicted O-methyltransferase YrrM	7e-60
217	COG_CATEGORY	R	R	0
218	COG_FUNCTION	COG1061	Superfamily II DNA or RNA helicase	4.2e-307
218	COG_CATEGORY	L!!!K	L!!!K	0
220	COG_FUNCTION	COG2203!!!COG2703!!!COG3706!!!COG4191!!!COG4936	GAF domain!!!Hemerythrin!!!Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system!!!Ligand-binding sensor domain	8.5e-39
220	COG_CATEGORY	K!!!T	K!!!T	0
221	COG_FUNCTION	COG1396	Transcriptional regulator, contains XRE-family HTH domain	7.6e-14
221	COG_CATEGORY	K	K	0
222	COG_FUNCTION	COG3012	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains	5.3e-52
222	COG_CATEGORY	S	S	0
224	COG_FUNCTION	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	5.8e-64
224	COG_CATEGORY	O	O	0
225	COG_FUNCTION	COG3129	23S rRNA A1618 N6-methylase RlmF	1e-105
225	COG_CATEGORY	J	J	0
226	COG_FUNCTION	COG0819	Thiaminase	3.2e-105
226	COG_CATEGORY	H	H	0
228	COG_FUNCTION	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	1.7e-80
228	COG_CATEGORY	O	O	0
229	COG_FUNCTION	COG4679	Phage-related protein	3e-33
229	COG_CATEGORY	X	X	0
230	COG_FUNCTION	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain	4.3e-23
230	COG_CATEGORY	K	K	0
231	COG_FUNCTION	COG2105	Uncharacterized conserved protein YtfP, gamma-glutamylcyclotransferase (GGCT)/AIG2-like family	1.2e-34
231	COG_CATEGORY	R	R	0
232	COG_FUNCTION	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	5e-53
232	COG_CATEGORY	O	O	0
233	COG_FUNCTION	COG2865	Predicted transcriptional regulator, contains HTH domain	2.5e-97
233	COG_CATEGORY	K	K	0
234	COG_FUNCTION	COG0419	DNA repair exonuclease SbcCD ATPase subunit	4.8e-48
234	COG_CATEGORY	L	L	0
239	COG_FUNCTION	COG0378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	2.4e-64
239	COG_CATEGORY	O	O	0
241	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	3.6e-124
241	COG_CATEGORY	E	E	0
242	COG_FUNCTION	COG4674	ABC-type uncharacterized transport system, ATPase component	1.1e-137
242	COG_CATEGORY	R	R	0
243	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	1.3e-187
243	COG_CATEGORY	E	E	0
244	COG_FUNCTION	COG0559!!!COG1413	Branched-chain amino acid ABC-type transport system, permease component!!!HEAT repeat	6.2e-249
244	COG_CATEGORY	R!!!E	R!!!E	0
245	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	6.2e-231
245	COG_CATEGORY	E	E	0
246	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	3.6e-269
246	COG_CATEGORY	J	J	0
247	COG_FUNCTION	COG0439!!!COG0511!!!COG1984!!!COG2049	Biotin carboxylase!!!Biotin carboxyl carrier protein!!!Allophanate hydrolase subunit 2!!!Allophanate hydrolase subunit 1	0
247	COG_CATEGORY	H!!!E!!!I	H!!!E!!!I	0
248	COG_FUNCTION	COG1802	DNA-binding transcriptional regulator, GntR family	2.5e-101
248	COG_CATEGORY	K	K	0
249	COG_FUNCTION	COG1555	DNA uptake protein ComE and related DNA-binding proteins	1.5e-22
249	COG_CATEGORY	L	L	0
250	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	2e-130
250	COG_CATEGORY	R!!!E!!!G	R!!!E!!!G	0
251	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	1.4e-96
251	COG_CATEGORY	Q	Q	0
252	COG_FUNCTION	COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	4.3e-129
252	COG_CATEGORY	S	S	0
