gene_callers_id	source	accession	function	e_value
106	COG_FUNCTION	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	1.9e-219
106	COG_CATEGORY	L	L	0
107	COG_FUNCTION	COG0172	Seryl-tRNA synthetase	1.3e-209
107	COG_CATEGORY	J	J	0
108	COG_FUNCTION	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	1.1e-177
108	COG_CATEGORY	E	E	0
111	COG_FUNCTION	COG0623	Enoyl-[acyl-carrier-protein] reductase (NADH)	6e-136
111	COG_CATEGORY	I	I	0
112	COG_FUNCTION	COG4172	ABC-type microcin C transport system, duplicated ATPase component YejF	2.7e-223
112	COG_CATEGORY	Q	Q	0
113	COG_FUNCTION	COG4239	ABC-type microcin C transport system, permease component YejE	2.5e-177
113	COG_CATEGORY	Q	Q	0
114	COG_FUNCTION	COG4174	ABC-type microcin C transport system, permease component YejB	3e-178
114	COG_CATEGORY	Q	Q	0
115	COG_FUNCTION	COG4166	ABC-type oligopeptide transport system, periplasmic component	1.5e-273
115	COG_CATEGORY	E	E	0
116	COG_FUNCTION	COG0741!!!COG1388!!!COG1388!!!COG1388	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)!!!LysM repeat!!!LysM repeat!!!LysM repeat	8.9e-233
116	COG_CATEGORY	M	M	0
117	COG_FUNCTION	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	1.8e-108
117	COG_CATEGORY	R	R	0
118	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	5e-90
118	COG_CATEGORY	H	H	0
119	COG_FUNCTION	COG0328	Ribonuclease HI	3e-68
119	COG_CATEGORY	L	L	0
120	COG_FUNCTION	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	2.3e-102
120	COG_CATEGORY	L	L	0
121	COG_FUNCTION	COG0643!!!COG0784!!!COG2198!!!COG2198!!!COG2198!!!COG2198!!!COG2198	Chemotaxis protein histidine kinase CheA!!!CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain	6.1e-61
121	COG_CATEGORY	N!!!T	N!!!T	0
122	COG_FUNCTION	COG3255	Putative sterol carrier protein	1.2e-47
122	COG_CATEGORY	I	I	0
123	COG_FUNCTION	COG0616	Periplasmic serine protease, ClpP class	7.2e-124
123	COG_CATEGORY	O	O	0
124	COG_FUNCTION	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	5.6e-126
124	COG_CATEGORY	C!!!R	C!!!R	0
126	COG_FUNCTION	COG0646!!!COG1410	Methionine synthase I (cobalamin-dependent), methyltransferase domain!!!Methionine synthase I, cobalamin-binding domain	0
126	COG_CATEGORY	E	E	0
127	COG_FUNCTION	COG0316!!!COG0694	Fe-S cluster assembly iron-binding protein IscA!!!Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	1.2e-96
127	COG_CATEGORY	O	O	0
128	COG_FUNCTION	COG2920	Sulfur relay (sulfurtransferase) protein, DsrC/TusE family	2.7e-42
128	COG_CATEGORY	P	P	0
130	COG_FUNCTION	COG2923	Sulfur relay (sulfurtransferase) complex TusC component, DsrF/TusC family	5.1e-31
130	COG_CATEGORY	P	P	0
131	COG_FUNCTION	COG1553	Sulfur relay (sulfurtransferase) complex TusBCD TusD component, DsrE family	2e-50
131	COG_CATEGORY	P	P	0
132	COG_FUNCTION	COG0670	Integral membrane protein, interacts with FtsH	3.3e-56
132	COG_CATEGORY	R	R	0
133	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	2.5e-86
133	COG_CATEGORY	Q!!!I!!!R	Q!!!I!!!R	0
134	COG_FUNCTION	COG1075	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold	1.1e-69
134	COG_CATEGORY	I	I	0
135	COG_FUNCTION	COG0276	Protoheme ferro-lyase (ferrochelatase)	7.1e-183
135	COG_CATEGORY	H	H	0
136	COG_FUNCTION	COG3453	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family	1.8e-53
136	COG_CATEGORY	R	R	0
137	COG_FUNCTION	COG3937	Polyhydroxyalkanoate synthesis regulator phasin	3.5e-16
137	COG_CATEGORY	T!!!Q	T!!!Q	0
138	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	1.2e-81
138	COG_CATEGORY	K	K	0
139	COG_FUNCTION	COG0708	Exonuclease III	2e-131
139	COG_CATEGORY	L	L	0
142	COG_FUNCTION	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	1.9e-184
142	COG_CATEGORY	I	I	0
143	COG_FUNCTION	COG3496	Uncharacterized conserved protein, DUF1365 family	2.8e-126
143	COG_CATEGORY	S	S	0
144	COG_FUNCTION	COG2907	Predicted NAD/FAD-binding protein	3.6e-199
144	COG_CATEGORY	R	R	0
145	COG_FUNCTION	COG0300	Short-chain dehydrogenase	3.7e-101
145	COG_CATEGORY	R	R	0
146	COG_FUNCTION	COG3631	Ketosteroid isomerase-related protein	1.2e-46
146	COG_CATEGORY	R	R	0
147	COG_FUNCTION	COG1398	Fatty-acid desaturase	8.4e-92
147	COG_CATEGORY	I	I	0
148	COG_FUNCTION	COG3380	Predicted NAD/FAD-dependent oxidoreductase	4.4e-105
148	COG_CATEGORY	R	R	0
149	COG_FUNCTION	COG1078	HD superfamily phosphohydrolase	3.8e-245
149	COG_CATEGORY	R	R	0
150	COG_FUNCTION	COG2208	Serine phosphatase RsbU, regulator of sigma subunit	5.2e-123
150	COG_CATEGORY	T!!!K	T!!!K	0
151	COG_FUNCTION	COG1366	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)	3.3e-68
151	COG_CATEGORY	T	T	0
152	COG_FUNCTION	COG0240	Glycerol-3-phosphate dehydrogenase	2.5e-153
152	COG_CATEGORY	C	C	0
153	COG_FUNCTION	COG2062	Phosphohistidine phosphatase SixA	9.5e-54
153	COG_CATEGORY	T	T	0
154	COG_FUNCTION	COG3816	Uncharacterized protein	2.4e-62
154	COG_CATEGORY	S	S	0
155	COG_FUNCTION	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	3.3e-70
155	COG_CATEGORY	O	O	0
156	COG_FUNCTION	COG0644!!!COG2440	Dehydrogenase (flavoprotein)!!!Ferredoxin-like protein FixX	3.4e-290
156	COG_CATEGORY	C	C	0
157	COG_FUNCTION	COG2086	Electron transfer flavoprotein, alpha and beta subunits	6.5e-116
157	COG_CATEGORY	C	C	0
158	COG_FUNCTION	COG2025	Electron transfer flavoprotein, alpha subunit	1.7e-150
158	COG_CATEGORY	C	C	0
159	COG_FUNCTION	COG3268	Uncharacterized conserved protein, related to short-chain dehydrogenases	4.2e-184
159	COG_CATEGORY	S	S	0
160	COG_FUNCTION	COG1454	Alcohol dehydrogenase, class IV	7.9e-161
160	COG_CATEGORY	C	C	0
161	COG_FUNCTION	COG4987	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components	2.3e-158
161	COG_CATEGORY	O!!!C	O!!!C	0
162	COG_FUNCTION	COG4988	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components	1.7e-191
162	COG_CATEGORY	O!!!C	O!!!C	0
163	COG_FUNCTION	COG1294	Cytochrome bd-type quinol oxidase, subunit 2	1.5e-168
163	COG_CATEGORY	C	C	0
164	COG_FUNCTION	COG1271	Cytochrome bd-type quinol oxidase, subunit 1	2.1e-227
164	COG_CATEGORY	C	C	0
165	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	1.1e-71
165	COG_CATEGORY	H	H	0
169	COG_FUNCTION	COG3316	Transposase (or an inactivated derivative)	8.3e-91
169	COG_CATEGORY	X	X	0
170	COG_FUNCTION	COG2008	Threonine aldolase	2.6e-179
170	COG_CATEGORY	E	E	0
172	COG_FUNCTION	COG5331	Uncharacterized protein	7.3e-29
172	COG_CATEGORY	S	S	0
173	COG_FUNCTION	COG0640	DNA-binding transcriptional regulator, ArsR family	1.9e-33
173	COG_CATEGORY	K	K	0
174	COG_FUNCTION	COG0477	MFS family permease	1.5e-96
174	COG_CATEGORY	G!!!E!!!P!!!R	G!!!E!!!P!!!R	0
175	COG_FUNCTION	COG4115	Toxin component of the Txe-Axe toxin-antitoxin module, Txe/YoeB family	4.7e-30
175	COG_CATEGORY	V	V	0
176	COG_FUNCTION	COG0625	Glutathione S-transferase	7.1e-24
176	COG_CATEGORY	O	O	0
177	COG_FUNCTION	COG3666	Transposase	3.2e-79
177	COG_CATEGORY	X	X	0
178	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	3e-82
178	COG_CATEGORY	K	K	0
180	COG_FUNCTION	COG0641	Sulfatase maturation enzyme AslB, radical SAM superfamily	4.2e-13
180	COG_CATEGORY	O	O	0
182	COG_FUNCTION	COG1296	Predicted branched-chain amino acid permease (azaleucine resistance)	1.9e-27
182	COG_CATEGORY	E	E	0
187	COG_FUNCTION	COG3121	P pilus assembly protein, chaperone PapD	3.2e-74
187	COG_CATEGORY	W	W	0
188	COG_FUNCTION	COG3188	Outer membrane usher protein FimD/PapC	1.1e-232
188	COG_CATEGORY	N!!!W	N!!!W	0
190	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	3.2e-75
190	COG_CATEGORY	K	K	0
192	COG_FUNCTION	COG3344	Retron-type reverse transcriptase	3.2e-44
192	COG_CATEGORY	X	X	0
194	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	5.8e-86
194	COG_CATEGORY	J	J	0
195	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	1.6e-73
195	COG_CATEGORY	K	K	0
196	COG_FUNCTION	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	2.5e-138
196	COG_CATEGORY	I	I	0
197	COG_FUNCTION	COG0119	Isopropylmalate/homocitrate/citramalate synthases	3.8e-94
197	COG_CATEGORY	E	E	0
198	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	8.8e-162
198	COG_CATEGORY	C	C	0
199	COG_FUNCTION	COG2303	Choline dehydrogenase or related flavoprotein	1.9e-192
199	COG_CATEGORY	I!!!R	I!!!R	0
200	COG_FUNCTION	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	3.3e-126
200	COG_CATEGORY	Q	Q	0
201	COG_FUNCTION	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	2.9e-50
201	COG_CATEGORY	Q	Q	0
202	COG_FUNCTION	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	3.7e-154
202	COG_CATEGORY	Q	Q	0
203	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	9.1e-57
203	COG_CATEGORY	Q!!!I!!!R	Q!!!I!!!R	0
204	COG_FUNCTION	COG0022!!!COG1071	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component!!!TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	8.1e-308
204	COG_CATEGORY	C	C	0
205	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	7.7e-90
205	COG_CATEGORY	Q!!!I!!!R	Q!!!I!!!R	0
206	COG_FUNCTION	COG1802	DNA-binding transcriptional regulator, GntR family	8.8e-54
206	COG_CATEGORY	K	K	0
207	COG_FUNCTION	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	1.8e-107
207	COG_CATEGORY	C	C	0
208	COG_FUNCTION	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	6.2e-152
208	COG_CATEGORY	C	C	0
209	COG_FUNCTION	COG4584	Transposase	9.3e-24
209	COG_CATEGORY	X	X	0
210	COG_FUNCTION	COG2030	Acyl dehydratase	3.2e-14
210	COG_CATEGORY	I	I	0
211	COG_FUNCTION	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	1.8e-166
211	COG_CATEGORY	I	I	0
212	COG_FUNCTION	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	1.2e-188
212	COG_CATEGORY	I	I	0
213	COG_FUNCTION	COG3386	Sugar lactone lactonase YvrE	6.9e-29
213	COG_CATEGORY	G	G	0
214	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	6.4e-172
214	COG_CATEGORY	G	G	0
215	COG_FUNCTION	COG2941	Demethoxyubiquinone hydroxylase, CLK1/Coq7/Cat5 family	4e-61
215	COG_CATEGORY	H	H	0
216	COG_FUNCTION	COG4807	Uncharacterized conserved protein YehS, DUF1456 family	2.8e-51
216	COG_CATEGORY	S	S	0
217	COG_FUNCTION	COG0675	Transposase	2.1e-132
217	COG_CATEGORY	X	X	0
219	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	1.2e-80
219	COG_CATEGORY	I	I	0
220	COG_FUNCTION	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	3.7e-30
220	COG_CATEGORY	S	S	0
221	COG_FUNCTION	COG0842	ABC-type multidrug transport system, permease component	2e-120
221	COG_CATEGORY	V	V	0
222	COG_FUNCTION	COG1131	ABC-type multidrug transport system, ATPase component	6.7e-139
222	COG_CATEGORY	V	V	0
224	COG_FUNCTION	COG0709!!!COG1252	Selenophosphate synthase!!!NADH dehydrogenase, FAD-containing subunit	4.8e-312
224	COG_CATEGORY	C!!!E	C!!!E	0
225	COG_FUNCTION	COG3743	 Predicted 5' DNA nuclease, flap endonuclease-1-like, helix-3-turn-helix (H3TH) domain	2.6e-16
225	COG_CATEGORY	L	L	0
227	COG_FUNCTION	COG0388	Predicted amidohydrolase	4e-269
227	COG_CATEGORY	R	R	0
228	COG_FUNCTION	COG0514	Superfamily II DNA helicase RecQ	0
228	COG_CATEGORY	L	L	0
229	COG_FUNCTION	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	2.1e-153
229	COG_CATEGORY	I	I	0
230	COG_FUNCTION	COG0168	Trk-type K+ transport system, membrane component	8.1e-221
230	COG_CATEGORY	P	P	0
231	COG_FUNCTION	COG4067	Uncharacterized conserved protein	3.4e-70
231	COG_CATEGORY	S	S	0
233	COG_FUNCTION	COG1196	Chromosome segregation ATPase	3.3e-51
233	COG_CATEGORY	D	D	0
237	COG_FUNCTION	COG0400	Predicted esterase	2e-76
237	COG_CATEGORY	R	R	0
238	COG_FUNCTION	COG3124	Acyl carrier protein phosphodiesterase	8.6e-60
238	COG_CATEGORY	I	I	0
239	COG_FUNCTION	COG2807	Cyanate permease	1.9e-106
239	COG_CATEGORY	P	P	0
240	COG_FUNCTION	COG0642	Signal transduction histidine kinase	6e-176
240	COG_CATEGORY	T	T	0
241	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2e-100
241	COG_CATEGORY	T!!!K	T!!!K	0
242	COG_FUNCTION	COG4454	Uncharacterized copper-binding protein, cupredoxin-like subfamily	3.7e-69
242	COG_CATEGORY	R	R	0
