gene_callers_id	source	accession	function	e_value
28	COG_FUNCTION	COG2370	Hydrogenase/urease accessory protein HupE	2.6e-28
28	COG_CATEGORY	O	O	0
32	COG_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	2.7e-66
32	COG_CATEGORY	K	K	0
33	COG_FUNCTION	COG5343	Anti-sigma-K factor RskA	8.6e-70
33	COG_CATEGORY	T	T	0
34	COG_FUNCTION	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	4.6e-147
34	COG_CATEGORY	T	T	0
35	COG_FUNCTION	COG1135	ABC-type methionine transport system, ATPase component	2e-144
35	COG_CATEGORY	E	E	0
36	COG_FUNCTION	COG2011	ABC-type methionine transport system, permease component	7.6e-100
36	COG_CATEGORY	E	E	0
37	COG_FUNCTION	COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen	1.3e-111
37	COG_CATEGORY	P	P	0
38	COG_FUNCTION	COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	1.8e-109
38	COG_CATEGORY	V	V	0
39	COG_FUNCTION	COG1115	Na+/alanine symporter	5.1e-212
39	COG_CATEGORY	E	E	0
40	COG_FUNCTION	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	6e-79
40	COG_CATEGORY	H!!!R	H!!!R	0
41	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	4.6e-69
41	COG_CATEGORY	Q	Q	0
43	COG_FUNCTION	COG2199!!!COG2203	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!GAF domain	1.4e-47
43	COG_CATEGORY	T	T	0
44	COG_FUNCTION	COG0517	CBS domain	7.4e-56
44	COG_CATEGORY	T	T	0
45	COG_FUNCTION	COG0627	S-formylglutathione hydrolase FrmB	1.2e-131
45	COG_CATEGORY	V	V	0
46	COG_FUNCTION	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	9.1e-184
46	COG_CATEGORY	V!!!F	V!!!F	0
48	COG_FUNCTION	COG3011	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	1.6e-30
48	COG_CATEGORY	R	R	0
49	COG_FUNCTION	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	1.5e-125
49	COG_CATEGORY	C!!!R	C!!!R	0
50	COG_FUNCTION	COG0693	Putative intracellular protease/amidase	2.9e-94
50	COG_CATEGORY	R	R	0
51	COG_FUNCTION	COG0510	Thiamine kinase and related kinases	4.1e-15
51	COG_CATEGORY	H	H	0
52	COG_FUNCTION	COG2206	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	2.6e-124
52	COG_CATEGORY	T	T	0
53	COG_FUNCTION	COG0824	Acyl-CoA thioesterase FadM	1.1e-51
53	COG_CATEGORY	I	I	0
54	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	7.7e-99
54	COG_CATEGORY	K!!!T	K!!!T	0
55	COG_FUNCTION	COG0534	Na+-driven multidrug efflux pump	6e-179
55	COG_CATEGORY	V	V	0
56	COG_FUNCTION	COG0596!!!COG0657	Pimeloyl-ACP methyl ester carboxylesterase!!!Acetyl esterase/lipase	2.9e-100
56	COG_CATEGORY	I!!!H!!!R	I!!!H!!!R	0
57	COG_FUNCTION	COG0302	GTP cyclohydrolase I	1.2e-76
57	COG_CATEGORY	H	H	0
58	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	6.9e-125
58	COG_CATEGORY	E!!!G!!!R	E!!!G!!!R	0
60	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	3.5e-103
60	COG_CATEGORY	K!!!T	K!!!T	0
61	COG_FUNCTION	COG2205	K+-sensing histidine kinase KdpD	1.2e-148
61	COG_CATEGORY	T	T	0
62	COG_FUNCTION	COG0225!!!COG0229	Peptide methionine sulfoxide reductase MsrA!!!Peptide methionine sulfoxide reductase MsrB	2.2e-150
62	COG_CATEGORY	O	O	0
63	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	1.4e-71
63	COG_CATEGORY	N!!!T	N!!!T	0
64	COG_FUNCTION	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	2.7e-85
64	COG_CATEGORY	G	G	0
65	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	6.9e-66
65	COG_CATEGORY	N!!!T	N!!!T	0
66	COG_FUNCTION	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	5.2e-209
66	COG_CATEGORY	Q	Q	0
67	COG_FUNCTION	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	4e-70
67	COG_CATEGORY	Q	Q	0
68	COG_FUNCTION	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	3.3e-158
68	COG_CATEGORY	G	G	0
69	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1.7e-104
69	COG_CATEGORY	J	J	0
70	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	4e-49
70	COG_CATEGORY	I	I	0
71	COG_FUNCTION	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	9.5e-157
71	COG_CATEGORY	Q!!!I	Q!!!I	0
72	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	1.2e-83
72	COG_CATEGORY	Q!!!R!!!I	Q!!!R!!!I	0
73	COG_FUNCTION	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	1.5e-56
73	COG_CATEGORY	Q	Q	0
74	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	5.7e-194
74	COG_CATEGORY	I	I	0
75	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	3.2e-118
75	COG_CATEGORY	Q!!!R!!!I	Q!!!R!!!I	0
76	COG_FUNCTION	COG3173	Predicted  kinase, aminoglycoside phosphotransferase (APT) family	6.3e-160
76	COG_CATEGORY	R	R	0
77	COG_FUNCTION	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	1.7e-53
77	COG_CATEGORY	L	L	0
78	COG_FUNCTION	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	1.4e-267
78	COG_CATEGORY	Q!!!I	Q!!!I	0
79	COG_FUNCTION	COG0559	Branched-chain amino acid ABC-type transport system, permease component	3.4e-108
79	COG_CATEGORY	E	E	0
80	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	1.8e-100
80	COG_CATEGORY	E	E	0
81	COG_FUNCTION	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	8.5e-103
81	COG_CATEGORY	E	E	0
82	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	7.8e-87
82	COG_CATEGORY	E	E	0
83	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	4.7e-105
83	COG_CATEGORY	E	E	0
84	COG_FUNCTION	COG2030	Acyl dehydratase	1.6e-32
84	COG_CATEGORY	I	I	0
85	COG_FUNCTION	COG2130	NADPH-dependent curcumin reductase CurA	9.3e-121
85	COG_CATEGORY	Q!!!R	Q!!!R	0
86	COG_FUNCTION	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	1.4e-81
86	COG_CATEGORY	G	G	0
87	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.9e-167
87	COG_CATEGORY	I	I	0
88	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	2.5e-202
88	COG_CATEGORY	I	I	0
90	COG_FUNCTION	COG4148	ABC-type molybdate transport system, ATPase component	3.7e-123
90	COG_CATEGORY	P	P	0
91	COG_FUNCTION	COG4149	ABC-type molybdate transport system, permease component	4.7e-92
91	COG_CATEGORY	P	P	0
92	COG_FUNCTION	COG0725	ABC-type molybdate transport system, periplasmic component	3.2e-81
92	COG_CATEGORY	P	P	0
93	COG_FUNCTION	COG2005	DNA-binding transcriptional regulator ModE (molybdenum-dependent)	3.8e-24
93	COG_CATEGORY	K	K	0
94	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	5e-150
94	COG_CATEGORY	I	I	0
95	COG_FUNCTION	COG4590	ABC-type uncharacterized transport system, permease component	2.1e-128
95	COG_CATEGORY	R	R	0
96	COG_FUNCTION	COG1414	DNA-binding transcriptional regulator, IclR family	1.9e-121
96	COG_CATEGORY	K	K	0
97	COG_FUNCTION	COG1024!!!COG1250!!!COG1250	Enoyl-CoA hydratase/carnithine racemase!!!3-hydroxyacyl-CoA dehydrogenase!!!3-hydroxyacyl-CoA dehydrogenase	0
97	COG_CATEGORY	I	I	0
98	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	4.7e-185
98	COG_CATEGORY	I	I	0
99	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.6e-200
99	COG_CATEGORY	I	I	0
100	COG_FUNCTION	COG1062	Zn-dependent alcohol dehydrogenase	2e-182
100	COG_CATEGORY	R	R	0
101	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	4.1e-228
101	COG_CATEGORY	C	C	0
102	COG_FUNCTION	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	2.2e-55
102	COG_CATEGORY	Q	Q	0
103	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	1.5e-73
103	COG_CATEGORY	K	K	0
104	COG_FUNCTION	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	3.3e-144
104	COG_CATEGORY	R	R	0
105	COG_FUNCTION	COG3386	Sugar lactone lactonase YvrE	1.1e-96
105	COG_CATEGORY	G	G	0
106	COG_FUNCTION	COG1233	Phytoene dehydrogenase-related protein	6.1e-247
106	COG_CATEGORY	Q	Q	0
110	COG_FUNCTION	COG3264	Small-conductance mechanosensitive channel	4.5e-117
110	COG_CATEGORY	M	M	0
111	COG_FUNCTION	COG1744	Basic membrane lipoprotein Med, periplasmic binding protein (PBP1-ABC) superfamily	6.9e-127
111	COG_CATEGORY	M	M	0
112	COG_FUNCTION	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	1.9e-161
112	COG_CATEGORY	F!!!R	F!!!R	0
113	COG_FUNCTION	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	3.3e-115
113	COG_CATEGORY	P	P	0
114	COG_FUNCTION	COG3491	Isopenicillin N synthase and related dioxygenases	1.4e-118
114	COG_CATEGORY	Q	Q	0
115	COG_FUNCTION	COG4679	Phage-related protein	5e-36
115	COG_CATEGORY	X	X	0
116	COG_FUNCTION	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain	8e-22
116	COG_CATEGORY	K	K	0
117	COG_FUNCTION	COG3748	Uncharacterized membrane protein	1.7e-129
117	COG_CATEGORY	S	S	0
118	COG_FUNCTION	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	1.6e-144
118	COG_CATEGORY	F!!!R	F!!!R	0
119	COG_FUNCTION	COG2351	5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family	1.3e-26
119	COG_CATEGORY	F	F	0
120	COG_FUNCTION	COG3195	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase	3.3e-47
120	COG_CATEGORY	F	F	0
121	COG_FUNCTION	COG1975	Xanthine and CO dehydrogenase maturation factor, XdhC/CoxF family	3.5e-76
121	COG_CATEGORY	O	O	0
122	COG_FUNCTION	COG4631	Xanthine dehydrogenase, molybdopterin-binding subunit B	5.2e-300
122	COG_CATEGORY	F	F	0
123	COG_FUNCTION	COG4630	Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A	2.4e-133
123	COG_CATEGORY	F	F	0
124	COG_FUNCTION	COG3845	ABC-type uncharacterized transport system, ATPase component	9.8e-183
124	COG_CATEGORY	R	R	0
125	COG_FUNCTION	COG4603	ABC-type uncharacterized transport system, permease component	2e-121
125	COG_CATEGORY	R	R	0
126	COG_FUNCTION	COG1079	ABC-type uncharacterized transport system, permease component	1.2e-103
126	COG_CATEGORY	R	R	0
127	COG_FUNCTION	COG3248	Nucleoside-specific outer membrane channel protein Tsx	7.6e-43
127	COG_CATEGORY	M	M	0
128	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	2.9e-70
128	COG_CATEGORY	K	K	0
129	COG_FUNCTION	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	3.9e-150
129	COG_CATEGORY	M!!!G	M!!!G	0
130	COG_FUNCTION	COG4266	Allantoicase	3.3e-118
130	COG_CATEGORY	F	F	0
131	COG_FUNCTION	COG3194	Ureidoglycolate hydrolase (allantoin degradation)	4.4e-44
131	COG_CATEGORY	F	F	0
132	COG_FUNCTION	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	3.2e-97
132	COG_CATEGORY	F!!!R	F!!!R	0
133	COG_FUNCTION	COG3491	Isopenicillin N synthase and related dioxygenases	1.5e-85
133	COG_CATEGORY	Q	Q	0
134	COG_FUNCTION	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	1.7e-76
134	COG_CATEGORY	P	P	0
135	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	2.2e-48
135	COG_CATEGORY	K	K	0
136	COG_FUNCTION	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	1.2e-52
136	COG_CATEGORY	H	H	0
138	COG_FUNCTION	COG0021	Transketolase	1.3e-299
138	COG_CATEGORY	G	G	0
139	COG_FUNCTION	COG0176	Transaldolase	4.9e-132
139	COG_CATEGORY	G	G	0
140	COG_FUNCTION	COG1461	Predicted kinase related to dihydroxyacetone kinase	9.2e-66
140	COG_CATEGORY	R	R	0
141	COG_FUNCTION	COG2376	Dihydroxyacetone kinase	3.6e-154
141	COG_CATEGORY	G	G	0
142	COG_FUNCTION	COG0698	Ribose 5-phosphate isomerase RpiB	5.7e-68
142	COG_CATEGORY	G	G	0
143	COG_FUNCTION	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family	7.6e-157
143	COG_CATEGORY	K	K	0
144	COG_FUNCTION	COG1063	Threonine dehydrogenase or related Zn-dependent dehydrogenase	2e-206
144	COG_CATEGORY	E!!!R	E!!!R	0
145	COG_FUNCTION	COG5618	Predicted periplasmic lipoprotein	1.2e-65
145	COG_CATEGORY	S	S	0
146	COG_FUNCTION	COG1129	ABC-type sugar transport system, ATPase component	3.7e-230
146	COG_CATEGORY	G	G	0
147	COG_FUNCTION	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	1.1e-159
147	COG_CATEGORY	G	G	0
148	COG_FUNCTION	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	1.5e-144
148	COG_CATEGORY	G	G	0
149	COG_FUNCTION	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	8e-117
149	COG_CATEGORY	Q	Q	0
150	COG_FUNCTION	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	1e-19
150	COG_CATEGORY	Q	Q	0
151	COG_FUNCTION	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	7.7e-70
151	COG_CATEGORY	Q	Q	0
152	COG_FUNCTION	COG0345	Pyrroline-5-carboxylate reductase	9.5e-84
152	COG_CATEGORY	E	E	0
153	COG_FUNCTION	COG1917!!!COG4977	Cupin domain protein related to quercetin dioxygenase!!!Transcriptional regulator GlxA family, contains an amidase domain and an AraC-type DNA-binding HTH domain	4.1e-54
153	COG_CATEGORY	K!!!R	K!!!R	0
155	COG_FUNCTION	COG0730	Uncharacterized membrane protein YfcA	4.9e-55
155	COG_CATEGORY	S	S	0
156	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	1.6e-169
156	COG_CATEGORY	T	T	0
158	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	2.7e-73
158	COG_CATEGORY	E!!!G!!!R	E!!!G!!!R	0
159	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	3.3e-122
159	COG_CATEGORY	K	K	0
160	COG_FUNCTION	COG1670	Protein N-acetyltransferase, RimJ/RimL family	2.5e-18
160	COG_CATEGORY	O!!!J	O!!!J	0
161	COG_FUNCTION	COG1055	Na+/H+ antiporter NhaD or related arsenite permease	1.2e-178
161	COG_CATEGORY	P	P	0
162	COG_FUNCTION	COG0431	NAD(P)H-dependent FMN reductase	8.5e-113
162	COG_CATEGORY	C	C	0
163	COG_FUNCTION	COG1393	Arsenate reductase and related proteins, glutaredoxin family	1.9e-45
163	COG_CATEGORY	P	P	0
164	COG_FUNCTION	COG0640	DNA-binding transcriptional regulator, ArsR family	1.6e-38
164	COG_CATEGORY	K	K	0
165	COG_FUNCTION	COG1247	L-amino acid N-acyltransferase YncA	8.9e-45
165	COG_CATEGORY	E	E	0
166	COG_FUNCTION	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	1.5e-60
166	COG_CATEGORY	J	J	0
167	COG_FUNCTION	COG5361	Uncharacterized conserved protein	7.1e-199
167	COG_CATEGORY	X	X	0
168	COG_FUNCTION	COG0729	Outer membrane translocation and assembly module TamA	1.5e-76
168	COG_CATEGORY	M	M	0
169	COG_FUNCTION	COG2015	Alkyl sulfatase BDS1 and related hydrolases, metallo-beta-lactamase superfamily	1.7e-211
169	COG_CATEGORY	Q	Q	0
170	COG_FUNCTION	COG3637	Opacity protein and related surface antigens	1e-45
170	COG_CATEGORY	M	M	0
171	COG_FUNCTION	COG0421	Spermidine synthase	6.9e-76
171	COG_CATEGORY	E	E	0
172	COG_FUNCTION	COG0834!!!COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain!!!ABC-type amino acid transport/signal transduction system, periplasmic component/domain	1.8e-82
172	COG_CATEGORY	T!!!E	T!!!E	0
173	COG_FUNCTION	COG0457!!!COG1413	Tetratricopeptide (TPR) repeat!!!HEAT repeat	2.4e-174
173	COG_CATEGORY	R	R	0
174	COG_FUNCTION	COG4623	Membrane-bound lytic murein transglycosylase MltF	3.5e-158
174	COG_CATEGORY	T!!!M	T!!!M	0
176	COG_FUNCTION	COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily	1.1e-64
176	COG_CATEGORY	F	F	0
177	COG_FUNCTION	COG3639	ABC-type phosphate/phosphonate transport system, permease component	1.7e-106
177	COG_CATEGORY	P	P	0
178	COG_FUNCTION	COG3639	ABC-type phosphate/phosphonate transport system, permease component	1.8e-106
178	COG_CATEGORY	P	P	0
179	COG_FUNCTION	COG3638	ABC-type phosphate/phosphonate transport system, ATPase component	1.9e-105
179	COG_CATEGORY	P	P	0
180	COG_FUNCTION	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	6.5e-137
180	COG_CATEGORY	P	P	0
181	COG_FUNCTION	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	1.3e-173
181	COG_CATEGORY	Q	Q	0
182	COG_FUNCTION	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	7.6e-90
182	COG_CATEGORY	Q	Q	0
183	COG_FUNCTION	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	1.8e-213
183	COG_CATEGORY	Q	Q	0
184	COG_FUNCTION	COG3193	Uncharacterized conserved protein GlcG, DUF336 family	7.6e-61
184	COG_CATEGORY	S	S	0
185	COG_FUNCTION	COG0277	FAD/FMN-containing dehydrogenase	1.7e-240
185	COG_CATEGORY	C	C	0
186	COG_FUNCTION	COG0277	FAD/FMN-containing dehydrogenase	2e-142
186	COG_CATEGORY	C	C	0
187	COG_FUNCTION	COG0247	Fe-S oxidoreductase	3.7e-177
187	COG_CATEGORY	C	C	0
188	COG_FUNCTION	COG2062!!!COG5607	Phosphohistidine phosphatase SixA!!!CHAD domain (function unknown)	8e-83
188	COG_CATEGORY	S!!!T	S!!!T	0
189	COG_FUNCTION	COG0385	Predicted Na+-dependent transporter	7.5e-42
189	COG_CATEGORY	R	R	0
192	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	1.2e-26
192	COG_CATEGORY	K	K	0
193	COG_FUNCTION	COG0300	Short-chain dehydrogenase	2.4e-90
193	COG_CATEGORY	R	R	0
194	COG_FUNCTION	COG0784!!!COG2198!!!COG2202!!!COG2205!!!COG3290!!!COG3706!!!COG3706!!!COG3829	CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!HPt (histidine-containing phosphotransfer) domain!!!PAS domain!!!K+-sensing histidine kinase KdpD!!!Sensor histidine kinase regulating citrate/malate metabolism!!!Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain!!!Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain!!!Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding Fis domains	1.8e-54
194	COG_CATEGORY	K!!!T	K!!!T	0
195	COG_FUNCTION	COG1744	Basic membrane lipoprotein Med, periplasmic binding protein (PBP1-ABC) superfamily	5.4e-55
195	COG_CATEGORY	M	M	0
196	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	1.1e-79
196	COG_CATEGORY	K	K	0
197	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	7.9e-79
197	COG_CATEGORY	K!!!T	K!!!T	0
198	COG_FUNCTION	COG1629!!!COG4771	Outer membrane receptor proteins, mostly Fe transport!!!Outer membrane receptor for ferrienterochelin and colicins	7.9e-222
198	COG_CATEGORY	P	P	0
199	COG_FUNCTION	COG4247!!!COG4247	3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase)!!!3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase)	9.2e-130
199	COG_CATEGORY	I	I	0
200	COG_FUNCTION	COG0811	Biopolymer transport protein ExbB/TolQ	4.1e-20
200	COG_CATEGORY	U	U	0
201	COG_FUNCTION	COG0811	Biopolymer transport protein ExbB/TolQ	2.5e-84
201	COG_CATEGORY	U	U	0
202	COG_FUNCTION	COG0811	Biopolymer transport protein ExbB/TolQ	1.7e-31
202	COG_CATEGORY	U	U	0
203	COG_FUNCTION	COG0848	Biopolymer transport protein ExbD	2.2e-36
203	COG_CATEGORY	U	U	0
204	COG_FUNCTION	COG0810	Periplasmic protein TonB, links inner and outer membranes	1e-19
204	COG_CATEGORY	M	M	0
205	COG_FUNCTION	COG0457	Tetratricopeptide (TPR) repeat	2.3e-30
205	COG_CATEGORY	R	R	0
206	COG_FUNCTION	COG3211	Secreted phosphatase, PhoX family	2e-236
206	COG_CATEGORY	R	R	0
207	COG_FUNCTION	COG2838	Monomeric isocitrate dehydrogenase	0
207	COG_CATEGORY	C	C	0
208	COG_FUNCTION	COG2358	TRAP-type uncharacterized transport system, periplasmic component	1.1e-158
208	COG_CATEGORY	R	R	0
209	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	0
209	COG_CATEGORY	R	R	0
210	COG_FUNCTION	COG4191	Signal transduction histidine kinase regulating C4-dicarboxylate transport system	1.2e-235
210	COG_CATEGORY	T	T	0
211	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	1.5e-211
211	COG_CATEGORY	T	T	0
212	COG_FUNCTION	COG3141	dsDNA-binding SOS-regulon protein, induction by DNA damage requires cAMP	1.6e-22
212	COG_CATEGORY	L	L	0
213	COG_FUNCTION	COG3126!!!COG3187!!!COG3187!!!COG3187	Uncharacterized lipoprotein YbaY!!!Heat shock protein HslJ!!!Heat shock protein HslJ!!!Heat shock protein HslJ	4.1e-07
213	COG_CATEGORY	S!!!O	S!!!O	0
214	COG_FUNCTION	COG4681	Uncharacterized conserved protein YaeQ, suppresses RfaH defect	3.2e-64
214	COG_CATEGORY	S	S	0
215	COG_FUNCTION	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	1.2e-112
215	COG_CATEGORY	C	C	0
216	COG_FUNCTION	COG5361	Uncharacterized conserved protein	9.4e-159
216	COG_CATEGORY	X	X	0
217	COG_FUNCTION	COG3613	Nucleoside 2-deoxyribosyltransferase	4.3e-32
217	COG_CATEGORY	F	F	0
218	COG_FUNCTION	COG1893	Ketopantoate reductase	5.7e-120
