gene_callers_id	source	accession	function	e_value
42	COG_CATEGORY	J	J	0
43	COG_FUNCTION	COG1923	sRNA-binding regulator protein Hfq	6.7e-33
43	COG_CATEGORY	T	T	0
44	COG_FUNCTION	COG2262	50S ribosomal subunit-associated GTPase HflX	7.9e-202
44	COG_CATEGORY	J	J	0
45	COG_FUNCTION	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	7.7e-119
45	COG_CATEGORY	O	O	0
46	COG_FUNCTION	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	5.5e-114
46	COG_CATEGORY	O	O	0
47	COG_FUNCTION	COG3705	ATP phosphoribosyltransferase regulatory subunit HisZ	7.4e-199
47	COG_CATEGORY	E	E	0
48	COG_FUNCTION	COG0104	Adenylosuccinate synthase	2.6e-237
48	COG_CATEGORY	F	F	0
49	COG_FUNCTION	COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	3.3e-147
49	COG_CATEGORY	H	H	0
50	COG_FUNCTION	COG4106	Trans-aconitate methyltransferase	2.5e-115
50	COG_CATEGORY	C	C	0
52	COG_FUNCTION	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	3.6e-165
52	COG_CATEGORY	T	T	0
53	COG_FUNCTION	COG0579	L-2-hydroxyglutarate oxidase LhgO	2.5e-148
53	COG_CATEGORY	G	G	0
54	COG_FUNCTION	COG1040	Predicted amidophosphoribosyltransferases	2.6e-62
54	COG_CATEGORY	R	R	0
55	COG_FUNCTION	COG0502	Biotin synthase or related enzyme	4.2e-177
55	COG_CATEGORY	H	H	0
56	COG_FUNCTION	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	1.5e-159
56	COG_CATEGORY	H	H	0
57	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	3.3e-65
57	COG_CATEGORY	H	H	0
58	COG_FUNCTION	COG0132	Dethiobiotin synthetase	3e-91
58	COG_CATEGORY	H	H	0
60	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	0
60	COG_CATEGORY	I	I	0
61	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	0
61	COG_CATEGORY	I	I	0
62	COG_FUNCTION	COG2356	Endonuclease I	1.2e-89
62	COG_CATEGORY	L	L	0
64	COG_FUNCTION	COG1466	DNA polymerase III, delta subunit	7.7e-152
64	COG_CATEGORY	L	L	0
65	COG_FUNCTION	COG2980	Outer membrane lipoprotein LptE/RlpB (LPS assembly)	1.1e-35
65	COG_CATEGORY	M	M	0
66	COG_FUNCTION	COG0495	Leucyl-tRNA synthetase	0
66	COG_CATEGORY	J	J	0
68	COG_FUNCTION	COG0815	Apolipoprotein N-acyltransferase	1.2e-241
68	COG_CATEGORY	M	M	0
69	COG_FUNCTION	COG4535	Mg2+ and Co2+ transporter CorC, contains CBS pair and CorC-HlyC domains	1.5e-140
69	COG_CATEGORY	P	P	0
70	COG_FUNCTION	COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	2.2e-45
70	COG_CATEGORY	J	J	0
71	COG_FUNCTION	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	5.1e-169
71	COG_CATEGORY	T	T	0
72	COG_FUNCTION	COG0621	tRNA A37 methylthiotransferase MiaB	1.8e-241
72	COG_CATEGORY	J	J	0
73	COG_FUNCTION	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	3.5e-114
73	COG_CATEGORY	J	J	0
74	COG_FUNCTION	COG3081	Nucleoid-associated protein YejK (function unknown)	1.8e-169
74	COG_CATEGORY	S	S	0
75	COG_FUNCTION	COG2895	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	8.9e-283
75	COG_CATEGORY	P	P	0
76	COG_FUNCTION	COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	3e-163
76	COG_CATEGORY	E!!!H	E!!!H	0
78	COG_FUNCTION	COG0621	tRNA A37 methylthiotransferase MiaB	2.6e-240
78	COG_CATEGORY	J	J	0
79	COG_FUNCTION	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	9.3e-244
79	COG_CATEGORY	J	J	0
80	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	3.7e-240
80	COG_CATEGORY	J	J	0
81	COG_FUNCTION	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	1.6e-38
81	COG_CATEGORY	J	J	0
82	COG_FUNCTION	COG1077	Actin-like ATPase involved in cell morphogenesis	4.4e-187
82	COG_CATEGORY	D	D	0
83	COG_FUNCTION	COG1792	Cell shape-determining protein MreC	5e-116
83	COG_CATEGORY	D	D	0
84	COG_FUNCTION	COG2891	Cell shape-determining protein MreD	1.8e-74
84	COG_CATEGORY	M	M	0
85	COG_FUNCTION	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	7.4e-70
85	COG_CATEGORY	Q	Q	0
86	COG_FUNCTION	COG1530	Ribonuclease G or E	3e-258
86	COG_CATEGORY	J	J	0
87	COG_FUNCTION	COG3164	Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains	0
87	COG_CATEGORY	S	S	0
88	COG_FUNCTION	COG0388	Predicted amidohydrolase	3.4e-121
88	COG_CATEGORY	R	R	0
89	COG_FUNCTION	COG3028	Ribosomal 50S subunit-associated protein YjgA (function unknown), DUF615 family	7.8e-68
89	COG_CATEGORY	J	J	0
90	COG_FUNCTION	COG2239	Mg/Co/Ni transporter MgtE (contains CBS domain)	3.9e-191
90	COG_CATEGORY	P	P	0
91	COG_FUNCTION	COG1925	Phosphotransferase system, HPr and related phosphotransfer proteins	8.5e-34
91	COG_CATEGORY	T!!!G	T!!!G	0
92	COG_FUNCTION	COG1660	RNase adaptor protein for sRNA GlmZ degradation, contains a P-loop ATPase domain	4.2e-146
92	COG_CATEGORY	T	T	0
93	COG_FUNCTION	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	6.8e-71
93	COG_CATEGORY	T!!!G	T!!!G	0
94	COG_FUNCTION	COG1544	Ribosome-associated translation inhibitor RaiA	6.9e-48
94	COG_CATEGORY	J	J	0
95	COG_FUNCTION	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog	1.6e-222
95	COG_CATEGORY	K	K	0
96	COG_FUNCTION	COG1137	ABC-type lipopolysaccharide export system, ATPase component	5.7e-125
96	COG_CATEGORY	M	M	0
97	COG_FUNCTION	COG1934	Lipopolysaccharide export system protein LptA	1.2e-58
97	COG_CATEGORY	M	M	0
98	COG_FUNCTION	COG3117	Lipopolysaccharide export system protein LptC	2.6e-62
98	COG_CATEGORY	M	M	0
99	COG_FUNCTION	COG1778	 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases	3.6e-74
99	COG_CATEGORY	M!!!R	M!!!R	0
100	COG_FUNCTION	COG0517!!!COG0794	CBS domain!!!D-arabinose 5-phosphate isomerase GutQ	1.7e-140
100	COG_CATEGORY	T!!!G!!!M	T!!!G!!!M	0
101	COG_FUNCTION	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	8.8e-135
101	COG_CATEGORY	M	M	0
102	COG_FUNCTION	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	5.9e-128
102	COG_CATEGORY	M	M	0
103	COG_FUNCTION	COG1463	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic component MlaD	1e-63
103	COG_CATEGORY	M	M	0
104	COG_FUNCTION	COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component	3.6e-84
104	COG_CATEGORY	I	I	0
105	COG_FUNCTION	COG3113	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, MlaB component, contains STAS domain	7.5e-26
105	COG_CATEGORY	M	M	0
106	COG_FUNCTION	COG5007	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism	6.9e-35
106	COG_CATEGORY	T	T	0
107	COG_FUNCTION	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	2.2e-225
107	COG_CATEGORY	M	M	0
108	COG_FUNCTION	COG0040	ATP phosphoribosyltransferase	2.2e-104
108	COG_CATEGORY	E	E	0
109	COG_FUNCTION	COG0141	Histidinol dehydrogenase	2.5e-203
109	COG_CATEGORY	E	E	0
110	COG_FUNCTION	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	1.3e-165
110	COG_CATEGORY	E	E	0
111	COG_FUNCTION	COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	2.6e-109
111	COG_CATEGORY	H	H	0
112	COG_FUNCTION	COG3105	Uncharacterized membrane-anchored protein YhcB, DUF1043 family	1.8e-52
112	COG_CATEGORY	S	S	0
113	COG_FUNCTION	COG1485	Predicted ATPase	5.3e-194
113	COG_CATEGORY	R	R	0
114	COG_FUNCTION	COG3203	Outer membrane protein (porin)	7.3e-44
114	COG_CATEGORY	M	M	0
116	COG_FUNCTION	COG2909	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT	0
116	COG_CATEGORY	K	K	0
117	COG_FUNCTION	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	3.2e-93
117	COG_CATEGORY	I	I	0
118	COG_FUNCTION	COG2992	Uncharacterized FlgJ-related protein	1.8e-115
118	COG_CATEGORY	R	R	0
121	COG_FUNCTION	COG3024	Endogenous inhibitor of DNA gyrase, YacG/DUF329 family	5.8e-16
121	COG_CATEGORY	L	L	0
122	COG_FUNCTION	COG0784!!!COG2197!!!COG2205	CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains!!!K+-sensing histidine kinase KdpD	0
122	COG_CATEGORY	T!!!K	T!!!K	0
123	COG_FUNCTION	COG1720	tRNA (Thr-GGU) A37 N-methylase	3e-121
123	COG_CATEGORY	J	J	0
125	COG_FUNCTION	COG0237	Dephospho-CoA kinase	3e-55
125	COG_CATEGORY	H	H	0
126	COG_FUNCTION	COG1989	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase	2.5e-135
126	COG_CATEGORY	U!!!N	U!!!N	0
127	COG_FUNCTION	COG1459	Type II secretory pathway, component PulF	4e-179
127	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
128	COG_FUNCTION	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	3.1e-276
128	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
129	COG_FUNCTION	COG4969	Tfp pilus assembly protein, major pilin PilA	4.1e-17
129	COG_CATEGORY	W!!!N	W!!!N	0
130	COG_FUNCTION	COG3307	O-antigen ligase	4e-07
130	COG_CATEGORY	M	M	0
131	COG_FUNCTION	COG4969	Tfp pilus assembly protein, major pilin PilA	5.2e-12
131	COG_CATEGORY	W!!!N	W!!!N	0
132	COG_FUNCTION	COG1236	RNA processing exonuclease, beta-lactamase fold, Cft2 family	5e-239
132	COG_CATEGORY	J	J	0
133	COG_FUNCTION	COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	3.3e-123
133	COG_CATEGORY	P	P	0
134	COG_FUNCTION	COG0250	Transcription antitermination factor NusG	1.2e-46
134	COG_CATEGORY	K	K	0
135	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	1.4e-67
135	COG_CATEGORY	T!!!K	T!!!K	0
138	COG_FUNCTION	COG2885!!!COG3637	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins!!!Opacity protein and related surface antigens	8e-131
138	COG_CATEGORY	M	M	0
142	COG_FUNCTION	COG4961	Flp pilus assembly protein TadG	9.9e-08
142	COG_CATEGORY	W!!!U	W!!!U	0
143	COG_FUNCTION	COG3745	Flp pilus assembly protein CpaB	5.8e-39
143	COG_CATEGORY	W!!!U	W!!!U	0
144	COG_FUNCTION	COG4964	Flp pilus assembly protein, secretin CpaC	4.2e-133
144	COG_CATEGORY	W!!!U	W!!!U	0
145	COG_FUNCTION	COG4963	Flp pilus assembly protein, ATPase CpaE	9e-96
145	COG_CATEGORY	W!!!U	W!!!U	0
146	COG_FUNCTION	COG4962	Pilus assembly protein, ATPase of CpaF family	1.7e-171
146	COG_CATEGORY	W!!!U	W!!!U	0
147	COG_FUNCTION	COG4965	Flp pilus assembly protein TadB	6.4e-81
147	COG_CATEGORY	W!!!U	W!!!U	0
148	COG_FUNCTION	COG2064	Pilus assembly protein TadC	2.4e-85
148	COG_CATEGORY	W	W	0
149	COG_FUNCTION	COG5010	Flp pilus assembly protein TadD, contains TPR repeats	1.6e-50
149	COG_CATEGORY	W!!!U	W!!!U	0
151	COG_FUNCTION	COG4655	Uncharacterized membrane protein	6.1e-120
151	COG_CATEGORY	S	S	0
152	COG_FUNCTION	COG3409	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases	3.3e-08
152	COG_CATEGORY	M	M	0
153	COG_FUNCTION	COG2203!!!COG2208	GAF domain!!!Serine phosphatase RsbU, regulator of sigma subunit	1.3e-194
153	COG_CATEGORY	T!!!K	T!!!K	0
154	COG_FUNCTION	COG2172	Anti-sigma regulatory factor (Ser/Thr protein kinase)	1.1e-22
154	COG_CATEGORY	T	T	0
155	COG_FUNCTION	COG1366	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)	4.1e-39
155	COG_CATEGORY	T	T	0
158	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	7.6e-31
158	COG_CATEGORY	T	T	0
160	COG_FUNCTION	COG1086!!!COG2148	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC!!!Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	2.7e-121
160	COG_CATEGORY	O!!!M	O!!!M	0
161	COG_FUNCTION	COG1596!!!COG1596	Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold!!!Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	1.4e-106
161	COG_CATEGORY	M	M	0
162	COG_FUNCTION	COG0394	Protein-tyrosine-phosphatase	9.1e-41
162	COG_CATEGORY	T	T	0
163	COG_FUNCTION	COG0489!!!COG3206	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster!!!Uncharacterized protein involved in exopolysaccharide biosynthesis	1.7e-196
163	COG_CATEGORY	D!!!M	D!!!M	0
166	COG_FUNCTION	COG0457	Tetratricopeptide (TPR) repeat	8.4e-16
166	COG_CATEGORY	R	R	0
167	COG_FUNCTION	COG1216	Glycosyltransferase, GT2 family	1.7e-32
167	COG_CATEGORY	G	G	0
170	COG_FUNCTION	COG1088	dTDP-D-glucose 4,6-dehydratase	2.3e-151
170	COG_CATEGORY	M	M	0
171	COG_FUNCTION	COG1209	dTDP-glucose pyrophosphorylase	4.3e-127
171	COG_CATEGORY	M	M	0
172	COG_FUNCTION	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	2.7e-71
172	COG_CATEGORY	M	M	0
173	COG_FUNCTION	COG1091	dTDP-4-dehydrorhamnose reductase	1.7e-70
173	COG_CATEGORY	M	M	0
174	COG_FUNCTION	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	3.4e-67
174	COG_CATEGORY	M	M	0
175	COG_FUNCTION	COG0033	Phosphoglucomutase	2.9e-182
175	COG_CATEGORY	G	G	0
176	COG_FUNCTION	COG0529	Adenylylsulfate kinase or related kinase	1.3e-74
176	COG_CATEGORY	P	P	0
177	COG_FUNCTION	COG0471!!!COG0471!!!COG0490	Di- and tricarboxylate transporter!!!Di- and tricarboxylate transporter!!!K+/H+ antiporter YhaU, regulatory subunit KhtT	9.7e-219
177	COG_CATEGORY	G!!!P	G!!!P	0
178	COG_FUNCTION	COG5642	Uncharacterized conserved protein, DUF2384 family	2.7e-22
178	COG_CATEGORY	S	S	0
180	COG_FUNCTION	COG0381	UDP-N-acetylglucosamine 2-epimerase	1.8e-170
180	COG_CATEGORY	M	M	0
181	COG_FUNCTION	COG0677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	9.7e-189
181	COG_CATEGORY	M	M	0
183	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	4.7e-151
183	COG_CATEGORY	T!!!K	T!!!K	0
184	COG_FUNCTION	COG1776!!!COG2201	Chemotaxis protein CheY-P-specific phosphatase CheC!!!Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	4.6e-152
184	COG_CATEGORY	T!!!N	T!!!N	0
186	COG_FUNCTION	COG2925	Exonuclease I	1.6e-240
186	COG_CATEGORY	L	L	0
187	COG_FUNCTION	COG0457	Tetratricopeptide (TPR) repeat	1e-293
187	COG_CATEGORY	R	R	0
188	COG_FUNCTION	COG1344!!!COG1344	Flagellin and related hook-associated protein FlgL!!!Flagellin and related hook-associated protein FlgL	7.8e-76
188	COG_CATEGORY	N	N	0
189	COG_FUNCTION	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	4.8e-134
189	COG_CATEGORY	M	M	0
190	COG_FUNCTION	COG4122	Predicted O-methyltransferase YrrM	9e-33
190	COG_CATEGORY	R	R	0
191	COG_FUNCTION	COG0457!!!COG0457!!!COG2226!!!COG4976	Tetratricopeptide (TPR) repeat!!!Tetratricopeptide (TPR) repeat!!!Ubiquinone/menaquinone biosynthesis C-methylase UbiE!!!Predicted methyltransferase, contains TPR repeat	2e-70
191	COG_CATEGORY	H!!!R	H!!!R	0
192	COG_FUNCTION	COG2890	Methylase of polypeptide chain release factors	2.5e-13
192	COG_CATEGORY	J	J	0
194	COG_FUNCTION	COG0438!!!COG0463!!!COG1216!!!COG2227	Glycosyltransferase involved in cell wall bisynthesis!!!Glycosyltransferase involved in cell wall bisynthesis!!!Glycosyltransferase, GT2 family!!!2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	0
194	COG_CATEGORY	G!!!M!!!H	G!!!M!!!H	0
195	COG_FUNCTION	COG1344!!!COG1344	Flagellin and related hook-associated protein FlgL!!!Flagellin and related hook-associated protein FlgL	1.2e-116
195	COG_CATEGORY	N	N	0
196	COG_FUNCTION	COG1334	Uncharacterized conserved protein, FlaG/YvyC family	1.5e-34
196	COG_CATEGORY	R	R	0
197	COG_FUNCTION	COG1345!!!COG1345	Flagellar capping protein FliD!!!Flagellar capping protein FliD	1.7e-195
197	COG_CATEGORY	N	N	0
198	COG_FUNCTION	COG1516	Flagellin-specific chaperone FliS	3.3e-50
198	COG_CATEGORY	U!!!N	U!!!N	0
199	COG_FUNCTION	COG0137	Argininosuccinate synthase	2.1e-225
199	COG_CATEGORY	E	E	0
200	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	9.9e-142
200	COG_CATEGORY	K	K	0
201	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	1.7e-145
201	COG_CATEGORY	T!!!K	T!!!K	0
202	COG_FUNCTION	COG1666	Uncharacterized conserved protein YajQ, UPF0234 family	8e-75
202	COG_CATEGORY	S	S	0
203	COG_FUNCTION	COG2271	Sugar phosphate permease	4.6e-197
203	COG_CATEGORY	G	G	0
204	COG_FUNCTION	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	1.6e-36
204	COG_CATEGORY	K	K	0
205	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	4.4e-120
205	COG_CATEGORY	Q!!!I!!!R	Q!!!I!!!R	0
206	COG_FUNCTION	COG3030	Protein affecting phage T7 exclusion by the F plasmid, UPF0716 family	3.9e-58
206	COG_CATEGORY	R	R	0
207	COG_FUNCTION	COG0234	Co-chaperonin GroES (HSP10)	1.1e-31
207	COG_CATEGORY	O	O	0
208	COG_FUNCTION	COG0459	Chaperonin GroEL (HSP60 family)	3.5e-263
208	COG_CATEGORY	O	O	0
210	COG_FUNCTION	COG3031	Type II secretory pathway, component PulC	1.4e-101
210	COG_CATEGORY	U	U	0
211	COG_FUNCTION	COG1450	Type II secretory pathway component GspD/PulD (secretin)	8.3e-304
211	COG_CATEGORY	U	U	0
212	COG_FUNCTION	COG0501	Zn-dependent protease with chaperone function	3.9e-269
212	COG_CATEGORY	O	O	0
213	COG_FUNCTION	COG1704	Uncharacterized conserved protein	6.3e-90
213	COG_CATEGORY	S	S	0
214	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	8.4e-307
214	COG_CATEGORY	T	T	0
215	COG_FUNCTION	COG0605	Superoxide dismutase	1.1e-107
215	COG_CATEGORY	P	P	0
216	COG_FUNCTION	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	6.6e-189
216	COG_CATEGORY	F	F	0
217	COG_FUNCTION	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	1.5e-73
217	COG_CATEGORY	F	F	0
218	COG_FUNCTION	COG4223	Uncharacterized conserved protein	1.4e-48
218	COG_CATEGORY	S	S	0
221	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	1.7e-202
221	COG_CATEGORY	Q!!!I!!!R	Q!!!I!!!R	0
222	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	3.6e-210
222	COG_CATEGORY	I	I	0
223	COG_FUNCTION	COG0607	Rhodanese-related sulfurtransferase	2.7e-71
223	COG_CATEGORY	P	P	0
225	COG_FUNCTION	COG4117	Thiosulfate reductase cytochrome b subunit	7.2e-65
225	COG_CATEGORY	P	P	0
226	COG_FUNCTION	COG1275	Tellurite resistance protein TehA and related permeases	2.4e-115
