gene_callers_id	source	accession	function	e_value
109	COG_FUNCTION	COG0499	S-adenosylhomocysteine hydrolase	4e-252
109	COG_CATEGORY	H	H	0
110	COG_FUNCTION	COG0685	5,10-methylenetetrahydrofolate reductase	3.6e-150
110	COG_CATEGORY	E	E	0
111	COG_FUNCTION	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	1.9e-115
111	COG_CATEGORY	T!!!E	T!!!E	0
112	COG_FUNCTION	COG0765	ABC-type amino acid transport system, permease component	6e-113
112	COG_CATEGORY	E	E	0
113	COG_FUNCTION	COG1126	ABC-type polar amino acid transport system, ATPase component	3.8e-108
113	COG_CATEGORY	E	E	0
115	COG_FUNCTION	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	9.9e-240
115	COG_CATEGORY	H	H	0
116	COG_FUNCTION	COG1385	16S rRNA U1498 N3-methylase RsmE	5e-92
116	COG_CATEGORY	J	J	0
117	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	5.4e-54
117	COG_CATEGORY	V!!!M	V!!!M	0
118	COG_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB	0
118	COG_CATEGORY	V	V	0
119	COG_FUNCTION	COG4399!!!COG4399	Uncharacterized membrane protein YheB, UPF0754 family!!!Uncharacterized membrane protein YheB, UPF0754 family	4.2e-205
119	COG_CATEGORY	S	S	0
120	COG_FUNCTION	COG1295	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)	1.1e-187
120	COG_CATEGORY	S	S	0
121	COG_FUNCTION	COG1462	Curli biogenesis system outer membrane secretion channel CsgG	7.1e-30
121	COG_CATEGORY	M	M	0
123	COG_FUNCTION	COG3417	Outer membrane lipoprotein LpoB, binds and activates PBP1b	2.2e-50
123	COG_CATEGORY	M	M	0
125	COG_FUNCTION	COG3014	Uncharacterized protein	6.5e-54
125	COG_CATEGORY	S	S	0
126	COG_FUNCTION	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	9.5e-128
126	COG_CATEGORY	H!!!R!!!C	H!!!R!!!C	0
127	COG_FUNCTION	COG0500	SAM-dependent methyltransferase	1.3e-35
127	COG_CATEGORY	R!!!Q	R!!!Q	0
128	COG_FUNCTION	COG2766	Predicted Ser/Thr protein kinase	0
128	COG_CATEGORY	T	T	0
129	COG_FUNCTION	COG2718	Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family	3.7e-207
129	COG_CATEGORY	R	R	0
130	COG_FUNCTION	COG2719	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation (function unknown)	5.8e-268
130	COG_CATEGORY	D	D	0
132	COG_FUNCTION	COG1346	Putative effector of murein hydrolase	2.2e-92
132	COG_CATEGORY	M	M	0
133	COG_FUNCTION	COG1380	Putative effector of murein hydrolase LrgA, UPF0299 family	1e-37
133	COG_CATEGORY	R	R	0
140	COG_FUNCTION	COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs	1.4e-12
140	COG_CATEGORY	V	V	0
141	COG_FUNCTION	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins	5.1e-32
141	COG_CATEGORY	H	H	0
144	COG_FUNCTION	COG3668	Plasmid stabilization system protein ParE	3.6e-25
144	COG_CATEGORY	X	X	0
145	COG_FUNCTION	COG3609	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain	2.4e-19
145	COG_CATEGORY	K	K	0
146	COG_FUNCTION	COG3549	Plasmid maintenance system killer protein	2e-30
146	COG_CATEGORY	V	V	0
147	COG_FUNCTION	COG3093	Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain	4.3e-31
147	COG_CATEGORY	V	V	0
150	COG_FUNCTION	COG2925	Exonuclease I	2.1e-243
150	COG_CATEGORY	L	L	0
152	COG_FUNCTION	COG1776!!!COG2201	Chemotaxis protein CheY-P-specific phosphatase CheC!!!Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	2.6e-120
152	COG_CATEGORY	T!!!N	T!!!N	0
153	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	1.6e-146
153	COG_CATEGORY	T!!!K	T!!!K	0
155	COG_FUNCTION	COG0677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	3.7e-196
155	COG_CATEGORY	M	M	0
156	COG_FUNCTION	COG1236	RNA processing exonuclease, beta-lactamase fold, Cft2 family	2.5e-201
156	COG_CATEGORY	J	J	0
157	COG_FUNCTION	COG1086	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC	1.1e-263
157	COG_CATEGORY	O!!!M	O!!!M	0
158	COG_FUNCTION	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	1.1e-69
158	COG_CATEGORY	M	M	0
159	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	2e-93
159	COG_CATEGORY	M	M	0
160	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	2.5e-101
160	COG_CATEGORY	M	M	0
161	COG_FUNCTION	COG0381	UDP-N-acetylglucosamine 2-epimerase	9e-95
161	COG_CATEGORY	M	M	0
162	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	1.6e-121
162	COG_CATEGORY	M	M	0
163	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	6.5e-43
163	COG_CATEGORY	M	M	0
165	COG_FUNCTION	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	5.2e-98
165	COG_CATEGORY	M	M	0
166	COG_FUNCTION	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	2.9e-165
166	COG_CATEGORY	M	M	0
167	COG_FUNCTION	COG0110	Acetyltransferase (isoleucine patch superfamily)	1.3e-52
167	COG_CATEGORY	R	R	0
168	COG_FUNCTION	COG0673	Predicted dehydrogenase	1.4e-152
168	COG_CATEGORY	R	R	0
169	COG_FUNCTION	COG3765	LPS O-antigen chain length determinant protein, WzzB/FepE family	3.4e-27
169	COG_CATEGORY	M	M	0
170	COG_FUNCTION	COG3765	LPS O-antigen chain length determinant protein, WzzB/FepE family	2.3e-89
170	COG_CATEGORY	M	M	0
171	COG_FUNCTION	COG1596!!!COG1596!!!COG1596!!!COG1596!!!COG1596	Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold!!!Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold!!!Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold!!!Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold!!!Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	1.3e-296
171	COG_CATEGORY	M	M	0
173	COG_FUNCTION	COG0250	Transcription antitermination factor NusG	1.5e-41
173	COG_CATEGORY	K	K	0
174	COG_FUNCTION	COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	5.6e-107
174	COG_CATEGORY	P	P	0
175	COG_FUNCTION	COG1236	RNA processing exonuclease, beta-lactamase fold, Cft2 family	4.4e-219
175	COG_CATEGORY	J	J	0
176	COG_FUNCTION	COG4969	Tfp pilus assembly protein, major pilin PilA	1.9e-16
176	COG_CATEGORY	W!!!N	W!!!N	0
177	COG_FUNCTION	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	2e-277
177	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
178	COG_FUNCTION	COG1459	Type II secretory pathway, component PulF	3.6e-180
178	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
179	COG_FUNCTION	COG1989	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase	2.9e-139
179	COG_CATEGORY	U!!!N	U!!!N	0
180	COG_FUNCTION	COG0237	Dephospho-CoA kinase	9.4e-52
180	COG_CATEGORY	H	H	0
181	COG_FUNCTION	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	7.4e-28
181	COG_CATEGORY	G!!!F!!!R	G!!!F!!!R	0
183	COG_FUNCTION	COG1720	tRNA (Thr-GGU) A37 N-methylase	1.4e-115
183	COG_CATEGORY	J	J	0
184	COG_FUNCTION	COG0784!!!COG2197!!!COG2205	CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains!!!K+-sensing histidine kinase KdpD	0
184	COG_CATEGORY	T!!!K	T!!!K	0
185	COG_FUNCTION	COG3024	Endogenous inhibitor of DNA gyrase, YacG/DUF329 family	7.3e-16
185	COG_CATEGORY	L	L	0
188	COG_FUNCTION	COG2992	Uncharacterized FlgJ-related protein	2.9e-94
188	COG_CATEGORY	R	R	0
189	COG_FUNCTION	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	7.4e-90
189	COG_CATEGORY	I	I	0
190	COG_FUNCTION	COG2909	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT	1.7e-235
190	COG_CATEGORY	K	K	0
192	COG_FUNCTION	COG3203	Outer membrane protein (porin)	6.7e-32
192	COG_CATEGORY	M	M	0
193	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	5e-179
193	COG_CATEGORY	I	I	0
194	COG_FUNCTION	COG1485	Predicted ATPase	1.6e-174
194	COG_CATEGORY	R	R	0
195	COG_FUNCTION	COG3105	Uncharacterized membrane-anchored protein YhcB, DUF1043 family	4.1e-41
195	COG_CATEGORY	S	S	0
196	COG_FUNCTION	COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	9.8e-104
196	COG_CATEGORY	H	H	0
197	COG_FUNCTION	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	6.3e-157
197	COG_CATEGORY	E	E	0
198	COG_FUNCTION	COG0141	Histidinol dehydrogenase	6e-197
198	COG_CATEGORY	E	E	0
199	COG_FUNCTION	COG0040	ATP phosphoribosyltransferase	1.9e-100
199	COG_CATEGORY	E	E	0
200	COG_FUNCTION	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	5.5e-224
200	COG_CATEGORY	M	M	0
201	COG_FUNCTION	COG5007	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism	4.9e-20
201	COG_CATEGORY	T	T	0
203	COG_FUNCTION	COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component	6e-73
203	COG_CATEGORY	I	I	0
204	COG_FUNCTION	COG1463	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic component MlaD	1.2e-51
204	COG_CATEGORY	M	M	0
205	COG_FUNCTION	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	1.6e-117
205	COG_CATEGORY	M	M	0
206	COG_FUNCTION	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	5.3e-122
206	COG_CATEGORY	M	M	0
207	COG_FUNCTION	COG0530	Ca2+/Na+ antiporter	4.5e-69
207	COG_CATEGORY	P	P	0
208	COG_FUNCTION	COG0517!!!COG0794	CBS domain!!!D-arabinose 5-phosphate isomerase GutQ	1.3e-132
208	COG_CATEGORY	T!!!G!!!M	T!!!G!!!M	0
209	COG_FUNCTION	COG1778	 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases	1.3e-65
209	COG_CATEGORY	R!!!M	R!!!M	0
210	COG_FUNCTION	COG3117	Lipopolysaccharide export system protein LptC	4.2e-41
210	COG_CATEGORY	M	M	0
211	COG_FUNCTION	COG1934	Lipopolysaccharide export system protein LptA	1.5e-47
211	COG_CATEGORY	M	M	0
212	COG_FUNCTION	COG1137	ABC-type lipopolysaccharide export system, ATPase component	1.7e-121
212	COG_CATEGORY	M	M	0
213	COG_FUNCTION	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog	2.4e-213
213	COG_CATEGORY	K	K	0
214	COG_FUNCTION	COG1544	Ribosome-associated translation inhibitor RaiA	5.9e-47
214	COG_CATEGORY	J	J	0
215	COG_FUNCTION	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	5.4e-58
215	COG_CATEGORY	T!!!G	T!!!G	0
216	COG_FUNCTION	COG1660	RNase adaptor protein for sRNA GlmZ degradation, contains a P-loop ATPase domain	1e-128
216	COG_CATEGORY	T	T	0
217	COG_FUNCTION	COG1925	Phosphotransferase system, HPr and related phosphotransfer proteins	5.9e-27
217	COG_CATEGORY	T!!!G	T!!!G	0
218	COG_FUNCTION	COG2239	Mg/Co/Ni transporter MgtE (contains CBS domain)	7.5e-179
218	COG_CATEGORY	P	P	0
219	COG_FUNCTION	COG3028	Ribosomal 50S subunit-associated protein YjgA (function unknown), DUF615 family	7.1e-62
219	COG_CATEGORY	J	J	0
220	COG_FUNCTION	COG0388	Predicted amidohydrolase	9.2e-119
220	COG_CATEGORY	R	R	0
221	COG_FUNCTION	COG3164	Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains	2.4e-294
221	COG_CATEGORY	S	S	0
222	COG_FUNCTION	COG1530	Ribonuclease G or E	1.4e-242
222	COG_CATEGORY	J	J	0
223	COG_FUNCTION	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	4.6e-59
223	COG_CATEGORY	Q	Q	0
224	COG_FUNCTION	COG2891	Cell shape-determining protein MreD	1.2e-75
224	COG_CATEGORY	M	M	0
225	COG_FUNCTION	COG1792	Cell shape-determining protein MreC	8.6e-95
225	COG_CATEGORY	D	D	0
226	COG_FUNCTION	COG1077	Actin-like ATPase involved in cell morphogenesis	4.3e-183
226	COG_CATEGORY	D	D	0
227	COG_FUNCTION	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	1.9e-36
227	COG_CATEGORY	J	J	0
228	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	5.3e-231
228	COG_CATEGORY	J	J	0
229	COG_FUNCTION	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	1.3e-221
229	COG_CATEGORY	J	J	0
231	COG_FUNCTION	COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	2.8e-161
231	COG_CATEGORY	H!!!E	H!!!E	0
232	COG_FUNCTION	COG2895	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	4e-259
232	COG_CATEGORY	P	P	0
233	COG_FUNCTION	COG3081	Nucleoid-associated protein YejK (function unknown)	2e-152
233	COG_CATEGORY	S	S	0
