gene_callers_id	source	accession	function	e_value
30	COG_FUNCTION	COG1546	Nicotinamide mononucleotide (NMN) deamidase PncC	5.6e-55
30	COG_CATEGORY	H	H	0
31	COG_FUNCTION	COG0468	RecA/RadA recombinase	2.3e-183
31	COG_CATEGORY	L	L	0
32	COG_FUNCTION	COG0655	Multimeric flavodoxin WrbA	3e-74
32	COG_CATEGORY	C	C	0
34	COG_FUNCTION	COG1067	Predicted ATP-dependent protease	0
34	COG_CATEGORY	O	O	0
35	COG_FUNCTION	COG4566	Two-component response regulator, FixJ family, consists of REC and HTH domains	2.2e-101
35	COG_CATEGORY	K!!!T	K!!!T	0
36	COG_FUNCTION	COG3437!!!COG4191	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system	6.7e-219
36	COG_CATEGORY	T	T	0
37	COG_FUNCTION	COG2030	Acyl dehydratase	8.6e-59
37	COG_CATEGORY	I	I	0
38	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	5.9e-176
38	COG_CATEGORY	K	K	0
39	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	3.7e-109
39	COG_CATEGORY	K	K	0
40	COG_FUNCTION	COG0446!!!COG1902	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase!!!2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	0
40	COG_CATEGORY	I!!!C	I!!!C	0
41	COG_FUNCTION	COG4372	Uncharacterized conserved protein, contains DUF3084 domain	3.9e-81
41	COG_CATEGORY	S	S	0
42	COG_FUNCTION	COG3782	Uncharacterized protein	1.2e-68
42	COG_CATEGORY	S	S	0
43	COG_FUNCTION	COG0061	NAD kinase	7.1e-162
43	COG_CATEGORY	F	F	0
44	COG_FUNCTION	COG0639	Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	6e-173
44	COG_CATEGORY	T	T	0
45	COG_FUNCTION	COG0705	Membrane associated serine protease, rhomboid family	9.3e-122
45	COG_CATEGORY	O	O	0
46	COG_FUNCTION	COG3139	Uncharacterized conserved protein YeaC, DUF1315 family	1.7e-23
46	COG_CATEGORY	S	S	0
48	COG_FUNCTION	COG0308	Aminopeptidase N	0
48	COG_CATEGORY	E	E	0
50	COG_FUNCTION	COG4447	Uncharacterized protein related to plant photosystem II stability/assembly factor	6.5e-99
50	COG_CATEGORY	R	R	0
51	COG_FUNCTION	COG1033!!!COG1033	Predicted exporter protein, RND superfamily!!!Predicted exporter protein, RND superfamily	0
51	COG_CATEGORY	R	R	0
52	COG_FUNCTION	COG2358	TRAP-type uncharacterized transport system, periplasmic component	6.1e-154
52	COG_CATEGORY	R	R	0
53	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	0
53	COG_CATEGORY	R	R	0
54	COG_FUNCTION	COG0441	Threonyl-tRNA synthetase	0
54	COG_CATEGORY	J	J	0
55	COG_FUNCTION	COG0290	Translation initiation factor IF-3	6.3e-60
55	COG_CATEGORY	J	J	0
56	COG_FUNCTION	COG0291	Ribosomal protein L35	2e-21
56	COG_CATEGORY	J	J	0
57	COG_FUNCTION	COG0292	Ribosomal protein L20	1.3e-53
57	COG_CATEGORY	J	J	0
58	COG_FUNCTION	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	9.4e-179
58	COG_CATEGORY	J	J	0
59	COG_FUNCTION	COG0072!!!COG0073	Phenylalanyl-tRNA synthetase beta subunit!!!tRNA-binding EMAP/Myf domain	0
59	COG_CATEGORY	J	J	0
60	COG_FUNCTION	COG0776	Bacterial nucleoid DNA-binding protein	1.2e-47
60	COG_CATEGORY	L	L	0
61	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	7.7e-62
61	COG_CATEGORY	K	K	0
62	COG_FUNCTION	COG0607	Rhodanese-related sulfurtransferase	2.6e-58
62	COG_CATEGORY	P	P	0
63	COG_FUNCTION	COG2044	Predicted peroxiredoxin	1.4e-49
63	COG_CATEGORY	R	R	0
65	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	9.5e-71
65	COG_CATEGORY	T	T	0
66	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	1.1e-52
66	COG_CATEGORY	Q	Q	0
68	COG_FUNCTION	COG1360	Flagellar motor protein MotB	9.2e-69
68	COG_CATEGORY	N	N	0
69	COG_FUNCTION	COG1196	Chromosome segregation ATPase	2.8e-91
69	COG_CATEGORY	D	D	0
71	COG_FUNCTION	COG0421	Spermidine synthase	1.2e-100
71	COG_CATEGORY	E	E	0
72	COG_FUNCTION	COG1278	Cold shock protein, CspA family	5.1e-31
72	COG_CATEGORY	K	K	0
73	COG_FUNCTION	COG0069	Glutamate synthase domain 2	5.8e-250
73	COG_CATEGORY	E	E	0
74	COG_FUNCTION	COG1292	Choline-glycine betaine transporter	4.3e-250
74	COG_CATEGORY	M	M	0
75	COG_FUNCTION	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	7.7e-138
75	COG_CATEGORY	J!!!H	J!!!H	0
76	COG_FUNCTION	COG1305	Transglutaminase-like enzyme, putative cysteine protease	2.7e-52
76	COG_CATEGORY	O	O	0
77	COG_FUNCTION	COG4067	Uncharacterized conserved protein	4.1e-76
77	COG_CATEGORY	S	S	0
79	COG_FUNCTION	COG1322	DNA anti-recombination protein (rearrangement mutator) RmuC	2.4e-152
79	COG_CATEGORY	L	L	0
81	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	1.7e-159
81	COG_CATEGORY	K	K	0
82	COG_FUNCTION	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	2.3e-162
82	COG_CATEGORY	I	I	0
83	COG_FUNCTION	COG1073!!!COG2267	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family!!!Lysophospholipase, alpha-beta hydrolase superfamily	3.2e-67
83	COG_CATEGORY	I!!!T	I!!!T	0
84	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	6.5e-111
84	COG_CATEGORY	I	I	0
85	COG_FUNCTION	COG1838!!!COG1951	Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain!!!Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	9.6e-284
85	COG_CATEGORY	C	C	0
86	COG_FUNCTION	COG0397	Uncharacterized conserved protein YdiU, UPF0061 family	3.3e-249
86	COG_CATEGORY	S	S	0
87	COG_FUNCTION	COG4240	Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein)	2.2e-108
87	COG_CATEGORY	R	R	0
88	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	8.2e-123
88	COG_CATEGORY	M	M	0
89	COG_FUNCTION	COG2863	Cytochrome c553	2.8e-46
89	COG_CATEGORY	C	C	0
90	COG_FUNCTION	COG3258	Cytochrome c	2e-117
90	COG_CATEGORY	C	C	0
92	COG_FUNCTION	COG2925	Exonuclease I	2.5e-249
92	COG_CATEGORY	L	L	0
93	COG_FUNCTION	COG0137	Argininosuccinate synthase	4.9e-230
93	COG_CATEGORY	E	E	0
94	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	1.4e-145
94	COG_CATEGORY	K	K	0
95	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	2.1e-138
95	COG_CATEGORY	K!!!T	K!!!T	0
96	COG_FUNCTION	COG1666	Uncharacterized conserved protein YajQ, UPF0234 family	4.7e-75
96	COG_CATEGORY	S	S	0
97	COG_FUNCTION	COG2271	Sugar phosphate permease	3.8e-207
97	COG_CATEGORY	G	G	0
98	COG_FUNCTION	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	2.5e-35
98	COG_CATEGORY	K	K	0
99	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	1e-124
99	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
100	COG_FUNCTION	COG3030	Protein affecting phage T7 exclusion by the F plasmid, UPF0716 family	1.5e-56
100	COG_CATEGORY	R	R	0
101	COG_FUNCTION	COG0234	Co-chaperonin GroES (HSP10)	1.9e-31
101	COG_CATEGORY	O	O	0
102	COG_FUNCTION	COG0459	Chaperonin GroEL (HSP60 family)	3.3e-261
102	COG_CATEGORY	O	O	0
104	COG_FUNCTION	COG3031	Type II secretory pathway, component PulC	1.4e-77
104	COG_CATEGORY	U	U	0
105	COG_FUNCTION	COG1450	Type II secretory pathway component GspD/PulD (secretin)	1.5e-300
105	COG_CATEGORY	U	U	0
106	COG_FUNCTION	COG0501	Zn-dependent protease with chaperone function	6.1e-241
106	COG_CATEGORY	O	O	0
107	COG_FUNCTION	COG1704	Uncharacterized conserved protein	1.7e-87
107	COG_CATEGORY	S	S	0
108	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	8e-273
108	COG_CATEGORY	T	T	0
109	COG_FUNCTION	COG0605	Superoxide dismutase	8.6e-108
109	COG_CATEGORY	P	P	0
110	COG_FUNCTION	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	1.5e-188
110	COG_CATEGORY	F	F	0
111	COG_FUNCTION	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	3.9e-77
111	COG_CATEGORY	F	F	0
112	COG_FUNCTION	COG4223	Uncharacterized conserved protein	1.3e-47
112	COG_CATEGORY	S	S	0
115	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	2.1e-216
115	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
116	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	4.1e-217
116	COG_CATEGORY	I	I	0
117	COG_FUNCTION	COG4099	Predicted peptidase	6.9e-09
117	COG_CATEGORY	R	R	0
118	COG_FUNCTION	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	1.1e-39
118	COG_CATEGORY	C	C	0
119	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	2.4e-73
119	COG_CATEGORY	K	K	0
120	COG_FUNCTION	COG1718	Serine/threonine-protein kinase RIO1	2.2e-136
120	COG_CATEGORY	T	T	0
121	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	1.3e-176
121	COG_CATEGORY	C	C	0
122	COG_FUNCTION	COG4977	Transcriptional regulator GlxA family, contains an amidase domain and an AraC-type DNA-binding HTH domain	5.8e-42
122	COG_CATEGORY	K	K	0
124	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	1.9e-94
124	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
125	COG_FUNCTION	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	2.1e-204
125	COG_CATEGORY	P	P	0
126	COG_FUNCTION	COG0657	Acetyl esterase/lipase	6.5e-102
126	COG_CATEGORY	I	I	0
127	COG_FUNCTION	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	3.9e-85
127	COG_CATEGORY	G	G	0
129	COG_FUNCTION	COG2205	K+-sensing histidine kinase KdpD	3e-68
129	COG_CATEGORY	T	T	0
130	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	8.4e-70
130	COG_CATEGORY	K!!!T	K!!!T	0
131	COG_FUNCTION	COG1651	Protein-disulfide isomerase	1.8e-60
131	COG_CATEGORY	O	O	0
132	COG_FUNCTION	COG2129	Predicted phosphoesterase, related to the Icc protein	1.2e-75
132	COG_CATEGORY	R	R	0
133	COG_FUNCTION	COG3001	Fructosamine-3-kinase	6.1e-77
133	COG_CATEGORY	G	G	0
135	COG_FUNCTION	COG4252!!!COG5002	Extracellular (periplasmic) sensor domain CHASE2 (specificity unknown)!!!Signal transduction histidine kinase	1.9e-279
135	COG_CATEGORY	T	T	0
136	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	3.4e-109
136	COG_CATEGORY	K!!!T	K!!!T	0
137	COG_FUNCTION	COG0550!!!COG0551	DNA topoisomerase IA!!!ssDNA-binding Zn-finger and Zn-ribbon domains of topoisomerase 1	5.6e-301
137	COG_CATEGORY	L	L	0
138	COG_FUNCTION	COG0271	Stress-induced morphogen (activity unknown)	2.3e-41
138	COG_CATEGORY	T	T	0
139	COG_FUNCTION	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	1.3e-106
139	COG_CATEGORY	J	J	0
141	COG_FUNCTION	COG2203!!!COG2203!!!COG5001	GAF domain!!!GAF domain!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	2.7e-309
141	COG_CATEGORY	T	T	0
142	COG_FUNCTION	COG1004	UDP-glucose 6-dehydrogenase	2.2e-183
142	COG_CATEGORY	M	M	0
143	COG_FUNCTION	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	1.8e-197
143	COG_CATEGORY	N	N	0
144	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	1.3e-65
144	COG_CATEGORY	M!!!V	M!!!V	0
145	COG_FUNCTION	COG0790!!!COG0790	TPR repeat!!!TPR repeat	1.1e-31
145	COG_CATEGORY	T	T	0
147	COG_FUNCTION	COG3420	Nitrous oxidase accessory protein NosD, contains tandem CASH domains	1.6e-108
147	COG_CATEGORY	P	P	0
148	COG_FUNCTION	COG1696	D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily	6.5e-165
148	COG_CATEGORY	M	M	0
153	COG_FUNCTION	COG0662!!!COG0836	Mannose-6-phosphate isomerase, cupin superfamily!!!Mannose-1-phosphate guanylyltransferase	3.9e-173
153	COG_CATEGORY	G!!!M	G!!!M	0
154	COG_FUNCTION	COG1109	Phosphomannomutase	8.8e-220
154	COG_CATEGORY	G	G	0
155	COG_FUNCTION	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	1.9e-103
155	COG_CATEGORY	R	R	0
156	COG_FUNCTION	COG2358	TRAP-type uncharacterized transport system, periplasmic component	2.2e-14
156	COG_CATEGORY	R	R	0
157	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	5e-171
157	COG_CATEGORY	R	R	0
159	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	2.6e-114
159	COG_CATEGORY	K	K	0
160	COG_FUNCTION	COG1335	Nicotinamidase-related amidase	8.4e-101
160	COG_CATEGORY	R!!!H	R!!!H	0
161	COG_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family	1.4e-58
161	COG_CATEGORY	K	K	0
162	COG_FUNCTION	COG1280	Threonine/homoserine/homoserine lactone efflux protein	3.4e-33
162	COG_CATEGORY	E	E	0
164	COG_FUNCTION	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	2.4e-83
164	COG_CATEGORY	N	N	0
165	COG_FUNCTION	COG3222	Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family	3e-72
165	COG_CATEGORY	S	S	0
166	COG_FUNCTION	COG1025	Secreted/periplasmic Zn-dependent peptidases, insulinase-like	0
166	COG_CATEGORY	O	O	0
168	COG_FUNCTION	COG1028!!!COG3320	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family!!!Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs	0
168	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
169	COG_FUNCTION	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	6.3e-107
169	COG_CATEGORY	L	L	0
170	COG_FUNCTION	COG0418	Dihydroorotase	1.9e-161
170	COG_CATEGORY	F	F	0
171	COG_FUNCTION	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	3.3e-154
171	COG_CATEGORY	B!!!Q	B!!!Q	0
172	COG_FUNCTION	COG1042!!!COG1247	Acyl-CoA synthetase (NDP forming)!!!L-amino acid N-acyltransferase YncA	0
172	COG_CATEGORY	E!!!C	E!!!C	0
173	COG_FUNCTION	COG2974	DNA recombination-dependent growth factor C	9.4e-157
173	COG_CATEGORY	L	L	0
175	COG_FUNCTION	COG3022	Cytoplasmic iron level regulating protein YaaA, DUF328/UPF0246 family	3.1e-129
175	COG_CATEGORY	P	P	0
176	COG_FUNCTION	COG0695	Glutaredoxin	2.6e-10
176	COG_CATEGORY	O	O	0
177	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	9.4e-131
177	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
178	COG_FUNCTION	COG0546	Phosphoglycolate phosphatase, HAD superfamily	4.1e-93
178	COG_CATEGORY	C	C	0
179	COG_FUNCTION	COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	5.9e-122
179	COG_CATEGORY	H	H	0
180	COG_FUNCTION	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	9.3e-198
180	COG_CATEGORY	R!!!F	R!!!F	0
181	COG_FUNCTION	COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	1.7e-157
181	COG_CATEGORY	E	E	0
182	COG_FUNCTION	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains	1.1e-92
182	COG_CATEGORY	D	D	0
183	COG_FUNCTION	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	0
183	COG_CATEGORY	O	O	0
184	COG_FUNCTION	COG1024!!!COG1250	Enoyl-CoA hydratase/carnithine racemase!!!3-hydroxyacyl-CoA dehydrogenase	0
184	COG_CATEGORY	I	I	0
185	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	8.1e-217
185	COG_CATEGORY	I	I	0
186	COG_FUNCTION	COG1196	Chromosome segregation ATPase	1.7e-104
186	COG_CATEGORY	D	D	0
187	COG_FUNCTION	COG2137	SOS response regulatory protein OraA/RecX, interacts with RecA	9.6e-36
187	COG_CATEGORY	O	O	0
188	COG_FUNCTION	COG4623	Membrane-bound lytic murein transglycosylase MltF	1.8e-197
188	COG_CATEGORY	T!!!M	T!!!M	0
189	COG_FUNCTION	COG0046!!!COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain!!!Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	0
189	COG_CATEGORY	F	F	0
190	COG_FUNCTION	COG3323	Uncharacterized protein	2.9e-41
190	COG_CATEGORY	S	S	0
191	COG_FUNCTION	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	2.7e-74
191	COG_CATEGORY	F	F	0
192	COG_FUNCTION	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	5.1e-92
192	COG_CATEGORY	V	V	0
193	COG_FUNCTION	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	1.1e-56
193	COG_CATEGORY	R	R	0
194	COG_FUNCTION	COG3313	Predicted Fe-S protein YdhL, DUF1289 family	1.4e-16
194	COG_CATEGORY	R	R	0
195	COG_FUNCTION	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	7.6e-183
195	COG_CATEGORY	F	F	0
196	COG_FUNCTION	COG0591!!!COG0784!!!COG2205	Na+/proline symporter!!!CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!K+-sensing histidine kinase KdpD	0
196	COG_CATEGORY	E!!!T	E!!!T	0
198	COG_FUNCTION	COG4147	Na+(or H+)/acetate symporter ActP	5.4e-294
198	COG_CATEGORY	C	C	0
199	COG_FUNCTION	COG4327	Uncharacterized membrane protein	9.1e-41
199	COG_CATEGORY	S	S	0
200	COG_FUNCTION	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	1.2e-90
200	COG_CATEGORY	L	L	0
201	COG_FUNCTION	COG2905	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains	1.5e-310
201	COG_CATEGORY	T	T	0
202	COG_FUNCTION	COG2840	DNA-nicking endonuclease, Smr domain	1.3e-95
202	COG_CATEGORY	L	L	0
204	COG_FUNCTION	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	3.2e-63
204	COG_CATEGORY	C	C	0
205	COG_FUNCTION	COG1529!!!COG1529	CO or xanthine dehydrogenase, Mo-binding subunit!!!CO or xanthine dehydrogenase, Mo-binding subunit	0
205	COG_CATEGORY	C	C	0
206	COG_FUNCTION	COG1975	Xanthine and CO dehydrogenase maturation factor, XdhC/CoxF family	8.4e-108
206	COG_CATEGORY	O	O	0
207	COG_FUNCTION	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	1.5e-97
207	COG_CATEGORY	G	G	0
208	COG_FUNCTION	COG1791	Acireductone dioxygenase (methionine salvage), cupin superfamily	1.5e-85
208	COG_CATEGORY	E	E	0
209	COG_FUNCTION	COG4229	Enolase-phosphatase E1 involved in merthionine salvage	5.9e-95
209	COG_CATEGORY	E	E	0
211	COG_FUNCTION	COG3308	Uncharacterized membrane protein	3.3e-44
211	COG_CATEGORY	S	S	0
212	COG_FUNCTION	COG0655	Multimeric flavodoxin WrbA	1.5e-91
212	COG_CATEGORY	C	C	0
213	COG_FUNCTION	COG1393	Arsenate reductase and related proteins, glutaredoxin family	1.9e-41
213	COG_CATEGORY	P	P	0
214	COG_FUNCTION	COG0526	Thiol-disulfide isomerase or thioredoxin	2.2e-53
214	COG_CATEGORY	O	O	0
215	COG_FUNCTION	COG0587	DNA polymerase III, alpha subunit	0
215	COG_CATEGORY	L	L	0
216	COG_FUNCTION	COG0825	Acetyl-CoA carboxylase alpha subunit	2.2e-169
216	COG_CATEGORY	I	I	0
217	COG_FUNCTION	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	2.5e-126
217	COG_CATEGORY	J	J	0
218	COG_FUNCTION	COG0504	CTP synthase (UTP-ammonia lyase)	3.9e-299
218	COG_CATEGORY	F	F	0
219	COG_FUNCTION	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	3.4e-137
219	COG_CATEGORY	M	M	0
220	COG_FUNCTION	COG0148	Enolase	2.3e-225
220	COG_CATEGORY	G	G	0
221	COG_FUNCTION	COG2919	Cell division protein FtsB	1.2e-30
221	COG_CATEGORY	D	D	0
222	COG_FUNCTION	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	2.2e-70
222	COG_CATEGORY	I	I	0
223	COG_FUNCTION	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	9.1e-71
223	COG_CATEGORY	I	I	0
224	COG_FUNCTION	COG0585	tRNA(Glu) U13 pseudouridine synthase TruD	6.2e-99
224	COG_CATEGORY	J	J	0
225	COG_FUNCTION	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	5.3e-126
225	COG_CATEGORY	L	L	0
226	COG_FUNCTION	COG2518	Protein-L-isoaspartate O-methyltransferase	1.8e-93
226	COG_CATEGORY	O	O	0
227	COG_FUNCTION	COG2035	Uncharacterized membrane protein	5.6e-115
227	COG_CATEGORY	S	S	0
228	COG_FUNCTION	COG1388!!!COG4942	LysM repeat!!!Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB	7.2e-100
228	COG_CATEGORY	M!!!D	M!!!D	0
229	COG_FUNCTION	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	1e-161
229	COG_CATEGORY	K	K	0
231	COG_FUNCTION	COG0177	Endonuclease III	7.1e-111
231	COG_CATEGORY	L	L	0
232	COG_FUNCTION	COG4660	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfE subunit	4.6e-111
232	COG_CATEGORY	C	C	0
233	COG_FUNCTION	COG4659	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfG subunit	2.3e-77
233	COG_CATEGORY	C	C	0
234	COG_FUNCTION	COG4658	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfD subunit	1.4e-159
234	COG_CATEGORY	C	C	0
