gene_callers_id	source	accession	function	e_value
27	COG_FUNCTION	COG0300!!!COG0596	Short-chain dehydrogenase!!!Pimeloyl-ACP methyl ester carboxylesterase	1.1e-169
27	COG_CATEGORY	H!!!R	H!!!R	0
28	COG_FUNCTION	COG3687	Predicted metal-dependent hydrolase	1.7e-134
28	COG_CATEGORY	R	R	0
30	COG_FUNCTION	COG4598	ABC-type histidine transport system, ATPase component	1.3e-132
30	COG_CATEGORY	E	E	0
31	COG_FUNCTION	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	3.1e-113
31	COG_CATEGORY	T!!!E	T!!!E	0
32	COG_FUNCTION	COG4215	ABC-type arginine transport system, permease component	6.4e-105
32	COG_CATEGORY	E	E	0
33	COG_FUNCTION	COG4160	ABC-type arginine/histidine transport system, permease component	8e-111
33	COG_CATEGORY	E	E	0
34	COG_FUNCTION	COG2988	Succinylglutamate desuccinylase	1.2e-115
34	COG_CATEGORY	E	E	0
35	COG_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB	0
35	COG_CATEGORY	V	V	0
36	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	4e-114
36	COG_CATEGORY	M!!!V	M!!!V	0
37	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	1.4e-66
37	COG_CATEGORY	K	K	0
38	COG_FUNCTION	COG3724	Succinylarginine dihydrolase	4.8e-210
38	COG_CATEGORY	E	E	0
39	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	8.4e-224
39	COG_CATEGORY	C	C	0
40	COG_FUNCTION	COG3138	Arginine/ornithine N-succinyltransferase beta subunit	2.4e-159
40	COG_CATEGORY	E	E	0
41	COG_FUNCTION	COG3138	Arginine/ornithine N-succinyltransferase beta subunit	5.9e-120
41	COG_CATEGORY	E	E	0
42	COG_FUNCTION	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	2.1e-204
42	COG_CATEGORY	E	E	0
43	COG_FUNCTION	COG0322!!!COG2176	Excinuclease UvrABC, nuclease subunit!!!DNA polymerase III, alpha subunit (gram-positive type)	9e-202
43	COG_CATEGORY	L	L	0
46	COG_FUNCTION	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	7.4e-149
46	COG_CATEGORY	C	C	0
47	COG_FUNCTION	COG0508!!!COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component!!!Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	4.2e-200
47	COG_CATEGORY	C	C	0
48	COG_FUNCTION	COG2609	Pyruvate dehydrogenase complex, dehydrogenase (E1) component	0
48	COG_CATEGORY	C	C	0
49	COG_FUNCTION	COG1509	L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)	1.9e-251
49	COG_CATEGORY	E	E	0
51	COG_FUNCTION	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	4.2e-127
51	COG_CATEGORY	O	O	0
52	COG_FUNCTION	COG0466	ATP-dependent Lon protease, bacterial type	0
52	COG_CATEGORY	O	O	0
53	COG_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family	2.2e-69
53	COG_CATEGORY	K	K	0
55	COG_FUNCTION	COG4783	Putative Zn-dependent protease, contains TPR repeats	5.4e-99
55	COG_CATEGORY	R	R	0
56	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	1.3e-184
56	COG_CATEGORY	E	E	0
57	COG_FUNCTION	COG0559	Branched-chain amino acid ABC-type transport system, permease component	9.7e-154
57	COG_CATEGORY	E	E	0
58	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	1.2e-183
58	COG_CATEGORY	E	E	0
59	COG_FUNCTION	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	4.1e-126
59	COG_CATEGORY	E	E	0
60	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	1.5e-109
60	COG_CATEGORY	E	E	0
63	COG_FUNCTION	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	6.4e-107
63	COG_CATEGORY	T	T	0
64	COG_FUNCTION	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	0
64	COG_CATEGORY	J	J	0
65	COG_FUNCTION	COG0184	Ribosomal protein S15P/S13E	1.3e-37
65	COG_CATEGORY	J	J	0
66	COG_FUNCTION	COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	3.9e-139
66	COG_CATEGORY	J	J	0
67	COG_FUNCTION	COG0858	Ribosome-binding factor A	4e-51
67	COG_CATEGORY	J	J	0
68	COG_FUNCTION	COG0532	Translation initiation factor IF-2, a GTPase	0
68	COG_CATEGORY	J	J	0
69	COG_FUNCTION	COG0195!!!COG2251	Transcription antitermination factor NusA, contains S1 and KH domains!!!Predicted nuclease, RecB family	2.6e-249
69	COG_CATEGORY	K!!!R	K!!!R	0
70	COG_FUNCTION	COG0779	Ribosome maturation factor RimP	3.3e-57
70	COG_CATEGORY	J	J	0
71	COG_FUNCTION	COG1314	Preprotein translocase subunit SecG	2.1e-38
71	COG_CATEGORY	U	U	0
72	COG_FUNCTION	COG0149	Triosephosphate isomerase	5.6e-91
72	COG_CATEGORY	G	G	0
73	COG_FUNCTION	COG1109	Phosphomannomutase	6.9e-209
73	COG_CATEGORY	G	G	0
74	COG_FUNCTION	COG0294	Dihydropteroate synthase	3e-114
74	COG_CATEGORY	H	H	0
75	COG_FUNCTION	COG0465	ATP-dependent Zn proteases	0
75	COG_CATEGORY	O	O	0
76	COG_FUNCTION	COG0293	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	4.8e-80
76	COG_CATEGORY	J	J	0
77	COG_FUNCTION	COG1534	RNA-binding protein YhbY	4.9e-41
77	COG_CATEGORY	J	J	0
78	COG_FUNCTION	COG0782	Transcription elongation factor, GreA/GreB family	4e-66
78	COG_CATEGORY	K	K	0
79	COG_FUNCTION	COG0458	Carbamoylphosphate synthase large subunit	0
79	COG_CATEGORY	F!!!E	F!!!E	0
80	COG_FUNCTION	COG0505	Carbamoylphosphate synthase small subunit	1.5e-196
80	COG_CATEGORY	F!!!E	F!!!E	0
81	COG_FUNCTION	COG0289	Dihydrodipicolinate reductase	1.2e-128
81	COG_CATEGORY	E	E	0
82	COG_FUNCTION	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	4.1e-162
82	COG_CATEGORY	O	O	0
83	COG_FUNCTION	COG0443	Molecular chaperone DnaK (HSP70)	4.1e-311
83	COG_CATEGORY	O	O	0
84	COG_FUNCTION	COG0576	Molecular chaperone GrpE (heat shock protein)	2.7e-59
84	COG_CATEGORY	O	O	0
85	COG_FUNCTION	COG0497	DNA repair ATPase RecN	3.3e-232
85	COG_CATEGORY	L	L	0
86	COG_FUNCTION	COG0735	Fe2+ or Zn2+ uptake regulation protein	3.2e-64
86	COG_CATEGORY	P	P	0
87	COG_FUNCTION	COG2913	Outer membrane protein assembly factor BamE, lipoprotein component of the BamABCDE complex	1.5e-32
87	COG_CATEGORY	M	M	0
88	COG_FUNCTION	COG2914	Putative antitoxin component PasI (RatB) of the RatAB toxin-antitoxin module, ubiquitin-RnfH superfamily	2.3e-26
88	COG_CATEGORY	V	V	0
89	COG_FUNCTION	COG2867	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module	5.7e-59
89	COG_CATEGORY	J	J	0
90	COG_FUNCTION	COG0733	Na+-dependent transporter, SNF family	1.2e-157
90	COG_CATEGORY	R	R	0
91	COG_FUNCTION	COG0691	tmRNA-binding protein	2.8e-75
91	COG_CATEGORY	O	O	0
92	COG_FUNCTION	COG1020	Non-ribosomal peptide synthetase component F	1.1e-167
92	COG_CATEGORY	Q	Q	0
93	COG_FUNCTION	COG0400	Predicted esterase	5.6e-71
93	COG_CATEGORY	R	R	0
95	COG_FUNCTION	COG1566	Multidrug resistance efflux pump	6.7e-60
95	COG_CATEGORY	V	V	0
96	COG_FUNCTION	COG0842!!!COG1131!!!COG1131	ABC-type multidrug transport system, permease component!!!ABC-type multidrug transport system, ATPase component!!!ABC-type multidrug transport system, ATPase component	0
96	COG_CATEGORY	V	V	0
97	COG_FUNCTION	COG0842!!!COG1511	ABC-type multidrug transport system, permease component!!!Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	2.2e-120
97	COG_CATEGORY	S!!!V	S!!!V	0
98	COG_FUNCTION	COG2356	Endonuclease I	7.5e-109
98	COG_CATEGORY	L	L	0
100	COG_FUNCTION	COG3152	Uncharacterized membrane protein YhaH, DUF805 family	4.9e-34
100	COG_CATEGORY	S	S	0
101	COG_FUNCTION	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	5.1e-119
101	COG_CATEGORY	I	I	0
103	COG_FUNCTION	COG3751	Proline 4-hydroxylase (includes Rps23 Pro-64 3,4-dihydroxylase Tpa1), contains SM-20 domain	5.3e-72
103	COG_CATEGORY	J!!!O	J!!!O	0
107	COG_FUNCTION	COG0810!!!COG3291	Periplasmic protein TonB, links inner and outer membranes!!!PKD repeat	8.3e-82
107	COG_CATEGORY	S!!!M	S!!!M	0
108	COG_FUNCTION	COG0810	Periplasmic protein TonB, links inner and outer membranes	1.6e-37
108	COG_CATEGORY	M	M	0
109	COG_FUNCTION	COG0848	Biopolymer transport protein ExbD	4.9e-30
109	COG_CATEGORY	U	U	0
110	COG_FUNCTION	COG0848	Biopolymer transport protein ExbD	4.3e-37
110	COG_CATEGORY	U	U	0
111	COG_FUNCTION	COG0811	Biopolymer transport protein ExbB/TolQ	2.7e-57
111	COG_CATEGORY	U	U	0
113	COG_FUNCTION	COG0457	Tetratricopeptide (TPR) repeat	2.5e-39
113	COG_CATEGORY	R	R	0
114	COG_FUNCTION	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family	1.8e-214
114	COG_CATEGORY	M	M	0
115	COG_FUNCTION	COG4783	Putative Zn-dependent protease, contains TPR repeats	3e-82
115	COG_CATEGORY	R	R	0
117	COG_FUNCTION	COG3103	Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family	1e-61
117	COG_CATEGORY	R	R	0
118	COG_FUNCTION	COG3637	Opacity protein and related surface antigens	6.5e-38
118	COG_CATEGORY	M	M	0
119	COG_FUNCTION	COG5345	Uncharacterized protein	7.6e-155
119	COG_CATEGORY	S	S	0
120	COG_FUNCTION	COG2199!!!COG2200	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	2.1e-206
120	COG_CATEGORY	T	T	0
121	COG_FUNCTION	COG0745!!!COG3706	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain!!!Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	1.2e-242
121	COG_CATEGORY	K!!!T	K!!!T	0
124	COG_FUNCTION	COG0757	3-dehydroquinate dehydratase	1.6e-61
124	COG_CATEGORY	E	E	0
125	COG_FUNCTION	COG0511	Biotin carboxyl carrier protein	2e-46
125	COG_CATEGORY	H!!!I	H!!!I	0
126	COG_FUNCTION	COG0439	Biotin carboxylase	1e-236
126	COG_CATEGORY	I	I	0
127	COG_FUNCTION	COG2264	Ribosomal protein L11 methylase PrmA	1.4e-152
127	COG_CATEGORY	J	J	0
128	COG_FUNCTION	COG1273	Non-homologous end joining protein Ku, dsDNA break repair	2.9e-18
128	COG_CATEGORY	L	L	0
129	COG_FUNCTION	COG0042	tRNA-dihydrouridine synthase	2e-160
129	COG_CATEGORY	J	J	0
130	COG_FUNCTION	COG2901	DNA-binding protein Fis (factor for inversion stimulation)	4.3e-45
130	COG_CATEGORY	K	K	0
131	COG_FUNCTION	COG0138	AICAR transformylase/IMP cyclohydrolase PurH	1.2e-273
131	COG_CATEGORY	F	F	0
132	COG_FUNCTION	COG0151	Phosphoribosylamine-glycine ligase	5.8e-221
132	COG_CATEGORY	F	F	0
133	COG_FUNCTION	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily	1e-102
133	COG_CATEGORY	I	I	0
134	COG_FUNCTION	COG1226!!!COG4651	Voltage-gated potassium channel Kch!!!Predicted Kef-type K+ transport protein, K+/H+ antiporter domain	1.2e-215
134	COG_CATEGORY	P	P	0
135	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	8.5e-77
135	COG_CATEGORY	T	T	0
136	COG_FUNCTION	COG3170!!!COG4313	Tfp pilus assembly protein FimV!!!Uncharacterized conserved protein	6.3e-56
136	COG_CATEGORY	S!!!N!!!W	S!!!N!!!W	0
138	COG_FUNCTION	COG3271	Predicted double-glycine peptidase	6.9e-43
138	COG_CATEGORY	R	R	0
141	COG_FUNCTION	COG1607	Acyl-CoA hydrolase	2.9e-67
141	COG_CATEGORY	I	I	0
142	COG_FUNCTION	COG2224	Isocitrate lyase	1.3e-278
142	COG_CATEGORY	C	C	0
143	COG_FUNCTION	COG1226!!!COG1226	Voltage-gated potassium channel Kch!!!Voltage-gated potassium channel Kch	5e-216
143	COG_CATEGORY	P	P	0
144	COG_FUNCTION	COG1560	Lauroyl/myristoyl acyltransferase	1.2e-108
144	COG_CATEGORY	I	I	0
145	COG_FUNCTION	COG3016	Uncharacterized iron-regulated protein	1.1e-86
145	COG_CATEGORY	S	S	0
146	COG_FUNCTION	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	2.1e-225
146	COG_CATEGORY	P	P	0
147	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	2.7e-86
147	COG_CATEGORY	G!!!R!!!E	G!!!R!!!E	0
148	COG_FUNCTION	COG2110	O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain	5.5e-56
148	COG_CATEGORY	J	J	0
149	COG_FUNCTION	COG2859	Uncharacterized protein	6.9e-91
149	COG_CATEGORY	S	S	0
150	COG_FUNCTION	COG0784!!!COG0784!!!COG2198!!!COG3614!!!COG5000!!!COG5002	CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!HPt (histidine-containing phosphotransfer) domain!!!Extracellular (periplasmic) sensor domain CHASE1 (specificity unknown)!!!Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation!!!Signal transduction histidine kinase	4.7e-134
150	COG_CATEGORY	T	T	0
152	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	1.7e-54
152	COG_CATEGORY	Q	Q	0
153	COG_FUNCTION	COG0300	Short-chain dehydrogenase	1.9e-90
153	COG_CATEGORY	R	R	0
154	COG_FUNCTION	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	5.6e-169
154	COG_CATEGORY	Q	Q	0
155	COG_FUNCTION	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	1.7e-73
155	COG_CATEGORY	Q	Q	0
156	COG_FUNCTION	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	7.5e-200
156	COG_CATEGORY	Q	Q	0
157	COG_FUNCTION	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	1.6e-194
157	COG_CATEGORY	I	I	0
158	COG_FUNCTION	COG0644	Dehydrogenase (flavoprotein)	9.6e-180
158	COG_CATEGORY	C	C	0
159	COG_FUNCTION	COG0783	DNA-binding ferritin-like protein (oxidative damage protectant)	3.5e-67
159	COG_CATEGORY	P!!!V	P!!!V	0
160	COG_FUNCTION	COG3205	Uncharacterized membrane protein	1.9e-15
160	COG_CATEGORY	S	S	0
161	COG_FUNCTION	COG0348	Polyferredoxin	2.5e-153
161	COG_CATEGORY	C	C	0
162	COG_FUNCTION	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	4.9e-181
162	COG_CATEGORY	K!!!E	K!!!E	0
163	COG_FUNCTION	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	1.3e-200
163	COG_CATEGORY	C	C	0
164	COG_FUNCTION	COG1280	Threonine/homoserine/homoserine lactone efflux protein	4.1e-58
164	COG_CATEGORY	E	E	0
165	COG_FUNCTION	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	3.4e-150
165	COG_CATEGORY	E	E	0
166	COG_FUNCTION	COG4796	Type II secretory pathway, component HofQ	3.9e-47
166	COG_CATEGORY	U	U	0
167	COG_FUNCTION	COG2214	Curved DNA-binding protein CbpA, contains a DnaJ-like domain	7.1e-31
167	COG_CATEGORY	K	K	0
168	COG_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	1.4e-138
168	COG_CATEGORY	M!!!V	M!!!V	0
169	COG_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB	0
169	COG_CATEGORY	V	V	0
170	COG_FUNCTION	COG4977	Transcriptional regulator GlxA family, contains an amidase domain and an AraC-type DNA-binding HTH domain	8.1e-47
170	COG_CATEGORY	K	K	0
171	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	9e-174
171	COG_CATEGORY	T	T	0
172	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	4e-131
172	COG_CATEGORY	N!!!T	N!!!T	0
174	COG_FUNCTION	COG0226!!!COG2885	ABC-type phosphate transport system, periplasmic component!!!Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	1.5e-147
174	COG_CATEGORY	P!!!M	P!!!M	0
175	COG_FUNCTION	COG0436	Aspartate/methionine/tyrosine aminotransferase	2.9e-220
175	COG_CATEGORY	E	E	0
176	COG_FUNCTION	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	2.8e-125
176	COG_CATEGORY	G	G	0
177	COG_FUNCTION	COG2931!!!COG2931!!!COG5276	Ca2+-binding protein, RTX toxin-related!!!Ca2+-binding protein, RTX toxin-related!!!Uncharacterized conserved protein	6.9e-15
177	COG_CATEGORY	S!!!Q	S!!!Q	0
178	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	4.2e-81
178	COG_CATEGORY	K	K	0
179	COG_FUNCTION	COG2022	Thiamin biosynthesis thiazole synthase ThiGH, ThiG subunit	1.9e-137
179	COG_CATEGORY	H	H	0
180	COG_FUNCTION	COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	9.8e-19
180	COG_CATEGORY	H	H	0
181	COG_FUNCTION	COG2363	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family	8.7e-38
181	COG_CATEGORY	S	S	0
182	COG_FUNCTION	COG0639	Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	4.4e-126
182	COG_CATEGORY	T	T	0
183	COG_FUNCTION	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	9.6e-124
183	COG_CATEGORY	J	J	0
184	COG_FUNCTION	COG1995	4-hydroxy-L-threonine phosphate dehydrogenase PdxA	4.5e-144
184	COG_CATEGORY	H	H	0
185	COG_FUNCTION	COG0760!!!COG0760	Parvulin-like peptidyl-prolyl isomerase!!!Parvulin-like peptidyl-prolyl isomerase	1.5e-152
185	COG_CATEGORY	O	O	0
186	COG_FUNCTION	COG1452	LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA)	0
186	COG_CATEGORY	M	M	0
187	COG_FUNCTION	COG3178	Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family	1.5e-134
187	COG_CATEGORY	R	R	0
188	COG_FUNCTION	COG1208	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis proteins	5.9e-79
188	COG_CATEGORY	J!!!M	J!!!M	0
189	COG_FUNCTION	COG1076	DnaJ-domain-containing proteins 1	2.6e-72
189	COG_CATEGORY	O	O	0
191	COG_FUNCTION	COG0036	Pentose-5-phosphate-3-epimerase	2.6e-116
191	COG_CATEGORY	G	G	0
192	COG_FUNCTION	COG0546	Phosphoglycolate phosphatase, HAD superfamily	1e-75
192	COG_CATEGORY	C	C	0
193	COG_FUNCTION	COG0147	Anthranilate/para-aminobenzoate synthases component I	6.8e-258
193	COG_CATEGORY	H!!!E	H!!!E	0
194	COG_FUNCTION	COG0512	Anthranilate/para-aminobenzoate synthase component II	2.2e-103
194	COG_CATEGORY	H!!!E	H!!!E	0
195	COG_FUNCTION	COG0547	Anthranilate phosphoribosyltransferase	6.6e-159
195	COG_CATEGORY	E	E	0
196	COG_FUNCTION	COG0134	Indole-3-glycerol phosphate synthase	2.2e-125
196	COG_CATEGORY	E	E	0
198	COG_FUNCTION	COG0625	Glutathione S-transferase	9.9e-92
198	COG_CATEGORY	O	O	0
199	COG_FUNCTION	COG0625	Glutathione S-transferase	1e-90
199	COG_CATEGORY	O	O	0
200	COG_FUNCTION	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily	2.1e-98
200	COG_CATEGORY	I	I	0
201	COG_FUNCTION	COG2866	Murein tripeptide amidase MpaA	2.1e-179
201	COG_CATEGORY	M	M	0
202	COG_FUNCTION	COG3187!!!COG3650!!!COG3895	Heat shock protein HslJ!!!Uncharacterized membrane protein!!!Membrane-bound inhibitor of C-type lysozyme	8e-66
202	COG_CATEGORY	S!!!O!!!M	S!!!O!!!M	0
203	COG_FUNCTION	COG0625	Glutathione S-transferase	2.7e-90
203	COG_CATEGORY	O	O	0
204	COG_FUNCTION	COG3126	Uncharacterized lipoprotein YbaY	1.1e-17
204	COG_CATEGORY	S	S	0
205	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	1e-79
205	COG_CATEGORY	K	K	0
206	COG_FUNCTION	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	5.4e-139
206	COG_CATEGORY	I	I	0
207	COG_FUNCTION	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily	2e-90
207	COG_CATEGORY	I	I	0
208	COG_FUNCTION	COG2005	DNA-binding transcriptional regulator ModE (molybdenum-dependent)	1.8e-26
208	COG_CATEGORY	K	K	0
209	COG_FUNCTION	COG0725	ABC-type molybdate transport system, periplasmic component	2.4e-73
209	COG_CATEGORY	P	P	0
210	COG_FUNCTION	COG4149	ABC-type molybdate transport system, permease component	1.3e-86
210	COG_CATEGORY	P	P	0
211	COG_FUNCTION	COG4148	ABC-type molybdate transport system, ATPase component	3.1e-111
211	COG_CATEGORY	P	P	0
212	COG_FUNCTION	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	4.2e-32
212	COG_CATEGORY	H!!!R	H!!!R	0
213	COG_FUNCTION	COG4122	Predicted O-methyltransferase YrrM	4.2e-57
213	COG_CATEGORY	R	R	0
215	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	3.9e-117
215	COG_CATEGORY	T	T	0
216	COG_FUNCTION	COG1765	Uncharacterized OsmC-related protein	2.3e-65
216	COG_CATEGORY	R	R	0
217	COG_FUNCTION	COG1586	S-adenosylmethionine decarboxylase or arginine decarboxylase	4e-140
217	COG_CATEGORY	E	E	0
218	COG_FUNCTION	COG1182	FMN-dependent NADH-azoreductase	9.7e-62
218	COG_CATEGORY	C	C	0
219	COG_FUNCTION	COG1741	Redox-sensitive bicupin YhaK, pirin superfamily	1.3e-120
219	COG_CATEGORY	R	R	0
221	COG_FUNCTION	COG3954	Phosphoribulokinase	1.5e-143
221	COG_CATEGORY	G	G	0
222	COG_FUNCTION	COG2199!!!COG2200	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	0
222	COG_CATEGORY	T	T	0
223	COG_FUNCTION	COG4324	Predicted aminopeptidase	1.7e-112
223	COG_CATEGORY	R	R	0
224	COG_FUNCTION	COG0548!!!COG1246	Acetylglutamate kinase!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family	2e-205
224	COG_CATEGORY	E	E	0
225	COG_FUNCTION	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	7.1e-178
225	COG_CATEGORY	E	E	0
227	COG_FUNCTION	COG0548	Acetylglutamate kinase	5.2e-144
227	COG_CATEGORY	E	E	0
228	COG_FUNCTION	COG1109	Phosphomannomutase	0
228	COG_CATEGORY	G	G	0
229	COG_FUNCTION	COG0756	dUTPase	1.3e-71
229	COG_CATEGORY	F!!!V	F!!!V	0
230	COG_FUNCTION	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	1e-163
