gene_callers_id	source	accession	function	e_value
31	COG_FUNCTION	COG1776!!!COG2201	Chemotaxis protein CheY-P-specific phosphatase CheC!!!Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	6.5e-26
31	COG_CATEGORY	N!!!T	N!!!T	0
32	COG_FUNCTION	COG1776!!!COG2201	Chemotaxis protein CheY-P-specific phosphatase CheC!!!Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	1.5e-80
32	COG_CATEGORY	N!!!T	N!!!T	0
33	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	9.2e-131
33	COG_CATEGORY	T!!!K	T!!!K	0
35	COG_FUNCTION	COG0250	Transcription antitermination factor NusG	1.7e-44
35	COG_CATEGORY	K	K	0
36	COG_FUNCTION	COG1236	RNA processing exonuclease, beta-lactamase fold, Cft2 family	4.9e-22
36	COG_CATEGORY	J	J	0
37	COG_FUNCTION	COG1555	DNA uptake protein ComE and related DNA-binding proteins	1.1e-23
37	COG_CATEGORY	L	L	0
38	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	1.7e-190
38	COG_CATEGORY	I	I	0
39	COG_FUNCTION	COG1485	Predicted ATPase	2.9e-184
39	COG_CATEGORY	R	R	0
40	COG_FUNCTION	COG3105	Uncharacterized membrane-anchored protein YhcB, DUF1043 family	1.3e-36
40	COG_CATEGORY	S	S	0
41	COG_FUNCTION	COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	9.4e-99
41	COG_CATEGORY	H	H	0
42	COG_FUNCTION	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	1.4e-156
42	COG_CATEGORY	E	E	0
43	COG_FUNCTION	COG0141	Histidinol dehydrogenase	2.2e-207
43	COG_CATEGORY	E	E	0
44	COG_FUNCTION	COG0040	ATP phosphoribosyltransferase	6e-102
44	COG_CATEGORY	E	E	0
45	COG_FUNCTION	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	1e-217
45	COG_CATEGORY	M	M	0
46	COG_FUNCTION	COG5007	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism	4.6e-31
46	COG_CATEGORY	T	T	0
47	COG_FUNCTION	COG3113	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, MlaB component, contains STAS domain	2.8e-13
47	COG_CATEGORY	M	M	0
48	COG_FUNCTION	COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component	8.7e-72
48	COG_CATEGORY	I	I	0
49	COG_FUNCTION	COG1463	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic component MlaD	3.8e-55
49	COG_CATEGORY	M	M	0
50	COG_FUNCTION	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	1.3e-119
50	COG_CATEGORY	M	M	0
51	COG_FUNCTION	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	8e-128
51	COG_CATEGORY	M	M	0
52	COG_FUNCTION	COG0517!!!COG0794	CBS domain!!!D-arabinose 5-phosphate isomerase GutQ	1.4e-131
52	COG_CATEGORY	T!!!G!!!M	T!!!G!!!M	0
53	COG_FUNCTION	COG1778	 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases	3.6e-80
53	COG_CATEGORY	R!!!M	R!!!M	0
54	COG_FUNCTION	COG3117	Lipopolysaccharide export system protein LptC	1e-50
54	COG_CATEGORY	M	M	0
55	COG_FUNCTION	COG1934	Lipopolysaccharide export system protein LptA	2.5e-53
55	COG_CATEGORY	M	M	0
56	COG_FUNCTION	COG1137	ABC-type lipopolysaccharide export system, ATPase component	1.8e-118
56	COG_CATEGORY	M	M	0
57	COG_FUNCTION	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog	1.5e-199
57	COG_CATEGORY	K	K	0
58	COG_FUNCTION	COG1544	Ribosome-associated translation inhibitor RaiA	4.4e-39
58	COG_CATEGORY	J	J	0
59	COG_FUNCTION	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	7.3e-65
59	COG_CATEGORY	T!!!G	T!!!G	0
60	COG_FUNCTION	COG1660	RNase adaptor protein for sRNA GlmZ degradation, contains a P-loop ATPase domain	2.4e-141
60	COG_CATEGORY	T	T	0
61	COG_FUNCTION	COG1925	Phosphotransferase system, HPr and related phosphotransfer proteins	3e-31
61	COG_CATEGORY	T!!!G	T!!!G	0
62	COG_FUNCTION	COG2239	Mg/Co/Ni transporter MgtE (contains CBS domain)	3.9e-183
62	COG_CATEGORY	P	P	0
63	COG_FUNCTION	COG3028	Ribosomal 50S subunit-associated protein YjgA (function unknown), DUF615 family	1e-67
63	COG_CATEGORY	J	J	0
64	COG_FUNCTION	COG0388	Predicted amidohydrolase	4.6e-110
64	COG_CATEGORY	R	R	0
65	COG_FUNCTION	COG3164	Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains	0
65	COG_CATEGORY	S	S	0
66	COG_FUNCTION	COG1530	Ribonuclease G or E	2.6e-249
66	COG_CATEGORY	J	J	0
67	COG_FUNCTION	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	5.5e-65
67	COG_CATEGORY	Q	Q	0
68	COG_FUNCTION	COG2891	Cell shape-determining protein MreD	3.7e-64
68	COG_CATEGORY	M	M	0
69	COG_FUNCTION	COG1792	Cell shape-determining protein MreC	2.1e-110
69	COG_CATEGORY	D	D	0
70	COG_FUNCTION	COG1077	Actin-like ATPase involved in cell morphogenesis	3.3e-182
70	COG_CATEGORY	D	D	0
72	COG_FUNCTION	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	5.1e-37
72	COG_CATEGORY	J	J	0
73	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1.9e-244
73	COG_CATEGORY	J	J	0
74	COG_FUNCTION	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	7.5e-233
74	COG_CATEGORY	J	J	0
75	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	1.6e-45
75	COG_CATEGORY	K	K	0
76	COG_FUNCTION	COG0621	tRNA A37 methylthiotransferase MiaB	4.4e-226
76	COG_CATEGORY	J	J	0
77	COG_FUNCTION	COG0621	tRNA A37 methylthiotransferase MiaB	2.2e-06
77	COG_CATEGORY	J	J	0
79	COG_FUNCTION	COG3081	Nucleoid-associated protein YejK (function unknown)	1.7e-159
79	COG_CATEGORY	S	S	0
80	COG_FUNCTION	COG1403	5-methylcytosine-specific restriction endonuclease McrA	2.9e-76
80	COG_CATEGORY	V	V	0
81	COG_FUNCTION	COG1403	5-methylcytosine-specific restriction endonuclease McrA	4e-37
81	COG_CATEGORY	V	V	0
82	COG_FUNCTION	COG2509	Uncharacterized FAD-dependent dehydrogenase	4.2e-245
82	COG_CATEGORY	R	R	0
83	COG_FUNCTION	COG0621	tRNA A37 methylthiotransferase MiaB	6.2e-242
83	COG_CATEGORY	J	J	0
84	COG_FUNCTION	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	4.2e-163
84	COG_CATEGORY	T	T	0
85	COG_FUNCTION	COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	1.1e-47
85	COG_CATEGORY	J	J	0
86	COG_FUNCTION	COG4535	Mg2+ and Co2+ transporter CorC, contains CBS pair and CorC-HlyC domains	9.3e-135
86	COG_CATEGORY	P	P	0
87	COG_FUNCTION	COG0815	Apolipoprotein N-acyltransferase	7.5e-231
87	COG_CATEGORY	M	M	0
89	COG_FUNCTION	COG0495	Leucyl-tRNA synthetase	0
89	COG_CATEGORY	J	J	0
90	COG_FUNCTION	COG2980	Outer membrane lipoprotein LptE/RlpB (LPS assembly)	1.6e-43
90	COG_CATEGORY	M	M	0
91	COG_FUNCTION	COG1466	DNA polymerase III, delta subunit	2.4e-150
91	COG_CATEGORY	L	L	0
93	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	3.1e-305
93	COG_CATEGORY	I	I	0
94	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.9e-312
94	COG_CATEGORY	I	I	0
96	COG_FUNCTION	COG0132	Dethiobiotin synthetase	4.6e-92
96	COG_CATEGORY	H	H	0
97	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	9.2e-68
97	COG_CATEGORY	H	H	0
98	COG_FUNCTION	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	1.6e-18
98	COG_CATEGORY	R!!!H	R!!!H	0
99	COG_FUNCTION	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	6.9e-152
99	COG_CATEGORY	H	H	0
100	COG_FUNCTION	COG0502	Biotin synthase or related enzyme	2.6e-179
100	COG_CATEGORY	H	H	0
101	COG_FUNCTION	COG1040	Predicted amidophosphoribosyltransferases	3.2e-70
101	COG_CATEGORY	R	R	0
102	COG_FUNCTION	COG0579	L-2-hydroxyglutarate oxidase LhgO	5.7e-140
102	COG_CATEGORY	G	G	0
103	COG_FUNCTION	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	3.4e-161
103	COG_CATEGORY	T	T	0
105	COG_FUNCTION	COG4106	Trans-aconitate methyltransferase	2.7e-109
105	COG_CATEGORY	C	C	0
106	COG_FUNCTION	COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	9.5e-147
106	COG_CATEGORY	H	H	0
107	COG_FUNCTION	COG0104	Adenylosuccinate synthase	1.4e-230
107	COG_CATEGORY	F	F	0
108	COG_FUNCTION	COG3705	ATP phosphoribosyltransferase regulatory subunit HisZ	5e-171
108	COG_CATEGORY	E	E	0
109	COG_FUNCTION	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	9e-133
109	COG_CATEGORY	O	O	0
110	COG_FUNCTION	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	2.1e-124
110	COG_CATEGORY	O	O	0
111	COG_FUNCTION	COG2262	50S ribosomal subunit-associated GTPase HflX	1.3e-209
111	COG_CATEGORY	J	J	0
112	COG_FUNCTION	COG1923	sRNA-binding regulator protein Hfq	1e-31
112	COG_CATEGORY	T	T	0
113	COG_FUNCTION	COG0324	tRNA A37 N6-isopentenylltransferase MiaA	2.9e-133
113	COG_CATEGORY	J	J	0
114	COG_FUNCTION	COG0323	DNA mismatch repair ATPase MutL	2.3e-287
114	COG_CATEGORY	L	L	0
115	COG_FUNCTION	COG0860!!!COG1388	N-acetylmuramoyl-L-alanine amidase!!!LysM repeat	1.2e-192
115	COG_CATEGORY	M	M	0
116	COG_FUNCTION	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	7e-61
116	COG_CATEGORY	J	J	0
117	COG_FUNCTION	COG0062!!!COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain!!!NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	2.7e-167
117	COG_CATEGORY	F	F	0
118	COG_FUNCTION	COG1600	Epoxyqueuosine reductase  QueG (queuosine biosynthesis)	2.3e-167
118	COG_CATEGORY	J	J	0
119	COG_FUNCTION	COG1949	Oligoribonuclease (3'-5' exoribonuclease)	3.6e-84
119	COG_CATEGORY	A	A	0
120	COG_FUNCTION	COG1162	Putative ribosome biogenesis GTPase RsgA	2.2e-165
120	COG_CATEGORY	J	J	0
121	COG_FUNCTION	COG0688	Phosphatidylserine decarboxylase	1.5e-108
121	COG_CATEGORY	I	I	0
122	COG_FUNCTION	COG2269	Elongation factor P--beta-lysine ligase (EF-P beta-lysylation pathway)	2e-133
122	COG_CATEGORY	J	J	0
123	COG_FUNCTION	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	3.7e-87
123	COG_CATEGORY	J	J	0
124	COG_FUNCTION	COG1509	L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)	3.1e-140
124	COG_CATEGORY	E	E	0
127	COG_FUNCTION	COG2199!!!COG2200!!!COG2204	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)!!!DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	1.1e-274
127	COG_CATEGORY	T	T	0
128	COG_FUNCTION	COG0560!!!COG3830	Phosphoserine phosphatase!!!ACT domain, binds amino acids and other small ligands	2.5e-197
128	COG_CATEGORY	E!!!T	E!!!T	0
129	COG_FUNCTION	COG0188	DNA gyrase/topoisomerase IV, subunit A	0
129	COG_CATEGORY	L	L	0
131	COG_FUNCTION	COG2353	Polyisoprenoid-binding periplasmic protein YceI	9.3e-86
131	COG_CATEGORY	R	R	0
132	COG_FUNCTION	COG3038	Cytochrome b561	2e-74
132	COG_CATEGORY	C	C	0
133	COG_FUNCTION	COG0187	DNA gyrase/topoisomerase IV, subunit B	0
133	COG_CATEGORY	L	L	0
134	COG_FUNCTION	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	1.9e-163
134	COG_CATEGORY	C!!!R	C!!!R	0
135	COG_FUNCTION	COG2252	Xanthine/uracil/vitamin C permease, AzgA family	1.1e-208
135	COG_CATEGORY	F	F	0
136	COG_FUNCTION	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	1.4e-88
136	COG_CATEGORY	F	F	0
137	COG_FUNCTION	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	5.8e-100
137	COG_CATEGORY	Q	Q	0
138	COG_FUNCTION	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	2.4e-206
138	COG_CATEGORY	T!!!H	T!!!H	0
139	COG_FUNCTION	COG0846	NAD-dependent protein deacetylase, SIR2 family	3.7e-94
139	COG_CATEGORY	O	O	0
140	COG_FUNCTION	COG0277	FAD/FMN-containing dehydrogenase	3.1e-244
140	COG_CATEGORY	C	C	0
141	COG_FUNCTION	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	6.5e-214
141	COG_CATEGORY	R!!!H	R!!!H	0
143	COG_FUNCTION	COG0644	Dehydrogenase (flavoprotein)	3.1e-16
143	COG_CATEGORY	C	C	0
144	COG_FUNCTION	COG0159	Tryptophan synthase alpha chain	3.4e-89
144	COG_CATEGORY	E	E	0
145	COG_FUNCTION	COG0133	Tryptophan synthase beta chain	5.9e-178
145	COG_CATEGORY	E	E	0
146	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	4.6e-84
146	COG_CATEGORY	K	K	0
147	COG_FUNCTION	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	4e-69
147	COG_CATEGORY	M	M	0
148	COG_FUNCTION	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily	7.9e-143
148	COG_CATEGORY	I	I	0
149	COG_FUNCTION	COG2827	Predicted endonuclease, GIY-YIG superfamily	5.4e-23
149	COG_CATEGORY	L	L	0
150	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	2.7e-127
150	COG_CATEGORY	E!!!R!!!G	E!!!R!!!G	0
152	COG_FUNCTION	COG2961	23S rRNA A2030 N6-methylase RlmJ	2.7e-102
152	COG_CATEGORY	J	J	0
153	COG_FUNCTION	COG3488	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family	1.4e-87
153	COG_CATEGORY	R	R	0
154	COG_FUNCTION	COG3490	Uncharacterized protein	1e-76
154	COG_CATEGORY	S	S	0
155	COG_FUNCTION	COG3490	Uncharacterized protein	8.1e-32
155	COG_CATEGORY	S	S	0
156	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	2.7e-104
156	COG_CATEGORY	G	G	0
157	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	1.3e-121
157	COG_CATEGORY	N!!!T	N!!!T	0
158	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	4.5e-23
158	COG_CATEGORY	N!!!T	N!!!T	0
160	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	4.3e-46
160	COG_CATEGORY	I	I	0
161	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.9e-08
161	COG_CATEGORY	I	I	0
163	COG_FUNCTION	COG1009!!!COG2111!!!COG2111	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit!!!Multisubunit Na+/H+ antiporter, MnhB subunit!!!Multisubunit Na+/H+ antiporter, MnhB subunit	0
163	COG_CATEGORY	C!!!P	C!!!P	0
164	COG_FUNCTION	COG1006	Multisubunit Na+/H+ antiporter, MnhC subunit	9.5e-44
164	COG_CATEGORY	P	P	0
165	COG_FUNCTION	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	7.1e-202
165	COG_CATEGORY	C!!!P	C!!!P	0
166	COG_FUNCTION	COG1863	Multisubunit Na+/H+ antiporter, MnhE subunit	2.1e-59
166	COG_CATEGORY	P	P	0
167	COG_FUNCTION	COG2212	Multisubunit Na+/H+ antiporter, MnhF subunit	4.1e-28
167	COG_CATEGORY	P	P	0
168	COG_FUNCTION	COG1320	Multisubunit Na+/H+ antiporter, MnhG subunit	3e-28
168	COG_CATEGORY	P	P	0
169	COG_FUNCTION	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	2e-258
169	COG_CATEGORY	I!!!Q	I!!!Q	0
170	COG_FUNCTION	COG0665	Glycine/D-amino acid oxidase (deaminating)	7.7e-186
170	COG_CATEGORY	E	E	0
171	COG_FUNCTION	COG0023	Translation initiation factor 1 (eIF-1/SUI1)	6.4e-37
171	COG_CATEGORY	J	J	0
173	COG_FUNCTION	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family	3.2e-81
173	COG_CATEGORY	R	R	0
174	COG_FUNCTION	COG3146	Predicted N-acyltransferase	3.3e-157
174	COG_CATEGORY	R	R	0
175	COG_FUNCTION	COG3360	Flavin-binding protein dodecin	9.8e-25
175	COG_CATEGORY	R	R	0
176	COG_FUNCTION	COG0846	NAD-dependent protein deacetylase, SIR2 family	1.1e-136
176	COG_CATEGORY	O	O	0
177	COG_FUNCTION	COG3310	Uncharacterized protein	4.9e-68
177	COG_CATEGORY	S	S	0
178	COG_FUNCTION	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	2.8e-273
178	COG_CATEGORY	R	R	0
179	COG_FUNCTION	COG0760	Parvulin-like peptidyl-prolyl isomerase	1.4e-39
179	COG_CATEGORY	O	O	0
181	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	1.4e-120
181	COG_CATEGORY	K	K	0
183	COG_FUNCTION	COG2962	Uncharacterized membrane protein RarD, contains two EamA domains	6.5e-123
183	COG_CATEGORY	S	S	0
185	COG_FUNCTION	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	7.8e-85
185	COG_CATEGORY	J	J	0
186	COG_FUNCTION	COG0741	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	1.7e-78
186	COG_CATEGORY	M	M	0
187	COG_FUNCTION	COG1280	Threonine/homoserine/homoserine lactone efflux protein	8.3e-64
187	COG_CATEGORY	E	E	0
188	COG_FUNCTION	COG0730	Uncharacterized membrane protein YfcA	2.7e-78
188	COG_CATEGORY	S	S	0
189	COG_FUNCTION	COG3333	TctA family transporter	5.2e-237
189	COG_CATEGORY	R	R	0
191	COG_FUNCTION	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	2.6e-157
191	COG_CATEGORY	C	C	0
192	COG_FUNCTION	COG3290	Sensor histidine kinase regulating citrate/malate metabolism	3e-230
192	COG_CATEGORY	T	T	0
193	COG_FUNCTION	COG4565	Response regulator of citrate/malate metabolism	1.7e-89
193	COG_CATEGORY	T!!!K	T!!!K	0
194	COG_FUNCTION	COG1292	Choline-glycine betaine transporter	3e-219
194	COG_CATEGORY	M	M	0
195	COG_FUNCTION	COG4929	Uncharacterized membrane-anchored protein	1.2e-07
195	COG_CATEGORY	S	S	0
197	COG_FUNCTION	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	5.6e-83
197	COG_CATEGORY	J	J	0
198	COG_FUNCTION	COG1718	Serine/threonine-protein kinase RIO1	2.5e-127
198	COG_CATEGORY	T	T	0
199	COG_FUNCTION	COG0300	Short-chain dehydrogenase	3.1e-77
199	COG_CATEGORY	R	R	0
200	COG_FUNCTION	COG1301	Na+/H+-dicarboxylate symporter	4.7e-148
200	COG_CATEGORY	C	C	0
202	COG_FUNCTION	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	5.2e-171
202	COG_CATEGORY	C	C	0
203	COG_FUNCTION	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	3.4e-173
203	COG_CATEGORY	C	C	0
204	COG_FUNCTION	COG0508!!!COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component!!!Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	7.9e-133
204	COG_CATEGORY	C	C	0
205	COG_FUNCTION	COG0515	Serine/threonine protein kinase	5.3e-292
205	COG_CATEGORY	T	T	0
206	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	1.9e-49
206	COG_CATEGORY	H	H	0
207	COG_FUNCTION	COG1801	Uncharacterized conserved protein YecE, DUF72 family	6.7e-69
207	COG_CATEGORY	S	S	0
208	COG_FUNCTION	COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	1.4e-66
208	COG_CATEGORY	L	L	0
209	COG_FUNCTION	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	2.9e-56
209	COG_CATEGORY	R	R	0
211	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	2e-109
211	COG_CATEGORY	E!!!R!!!G	E!!!R!!!G	0
212	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	1.6e-92
212	COG_CATEGORY	Q	Q	0
213	COG_FUNCTION	COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	6e-129
213	COG_CATEGORY	S	S	0
214	COG_FUNCTION	COG0438!!!COG1409	Glycosyltransferase involved in cell wall bisynthesis!!!3',5'-cyclic AMP phosphodiesterase CpdA	0
214	COG_CATEGORY	T!!!M	T!!!M	0
215	COG_FUNCTION	COG1054	Predicted sulfurtransferase	6.2e-138
215	COG_CATEGORY	R	R	0
216	COG_FUNCTION	COG1651	Protein-disulfide isomerase	3.5e-90
216	COG_CATEGORY	O	O	0
219	COG_FUNCTION	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	1.1e-139
219	COG_CATEGORY	O	O	0
222	COG_FUNCTION	COG2040	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	9.5e-91
222	COG_CATEGORY	E	E	0
224	COG_FUNCTION	COG3012	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains	1.1e-41
224	COG_CATEGORY	S	S	0
225	COG_FUNCTION	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	6.2e-146
225	COG_CATEGORY	C!!!R	C!!!R	0
