gene_callers_id	source	accession	function	e_value
42	COG_FUNCTION	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	4.2e-06
42	COG_CATEGORY	E	E	0
43	COG_FUNCTION	COG0589	Nucleotide-binding universal stress protein,  UspA family	1.1e-51
43	COG_CATEGORY	T	T	0
44	COG_FUNCTION	COG1292	Choline-glycine betaine transporter	1e-198
44	COG_CATEGORY	M	M	0
45	COG_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family	4e-48
45	COG_CATEGORY	K	K	0
46	COG_FUNCTION	COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	6.5e-126
46	COG_CATEGORY	H	H	0
47	COG_FUNCTION	COG0685	5,10-methylenetetrahydrofolate reductase	2.9e-121
47	COG_CATEGORY	E	E	0
49	COG_FUNCTION	COG0810!!!COG3291	Periplasmic protein TonB, links inner and outer membranes!!!PKD repeat	1.2e-41
49	COG_CATEGORY	M!!!S	M!!!S	0
52	COG_FUNCTION	COG3666	Transposase	7.6e-76
52	COG_CATEGORY	X	X	0
55	COG_FUNCTION	COG3547	Transposase	2.2e-32
55	COG_CATEGORY	X	X	0
59	COG_FUNCTION	COG1484	DNA replication protein DnaC	2.9e-101
59	COG_CATEGORY	L	L	0
60	COG_FUNCTION	COG4584	Transposase	4.2e-109
60	COG_CATEGORY	X	X	0
62	COG_FUNCTION	COG2963	Transposase and inactivated derivatives	3.9e-31
62	COG_CATEGORY	X	X	0
63	COG_FUNCTION	COG2801	Transposase InsO and inactivated derivatives	7.2e-108
63	COG_CATEGORY	X	X	0
66	COG_FUNCTION	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	2.9e-151
66	COG_CATEGORY	E	E	0
67	COG_FUNCTION	COG3916	N-acyl-L-homoserine lactone synthetase	9.5e-35
67	COG_CATEGORY	T	T	0
68	COG_FUNCTION	COG0277	FAD/FMN-containing dehydrogenase	2.9e-113
68	COG_CATEGORY	C	C	0
69	COG_FUNCTION	COG0589	Nucleotide-binding universal stress protein,  UspA family	3.8e-39
69	COG_CATEGORY	T	T	0
70	COG_FUNCTION	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	5.7e-75
70	COG_CATEGORY	T!!!N	T!!!N	0
71	COG_FUNCTION	COG3174	Uncharacterized membrane protein, DUF4010 family	5.6e-115
71	COG_CATEGORY	S	S	0
73	COG_FUNCTION	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	3e-80
73	COG_CATEGORY	I	I	0
74	COG_FUNCTION	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	8.3e-20
74	COG_CATEGORY	I!!!Q	I!!!Q	0
75	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	6.8e-31
75	COG_CATEGORY	K	K	0
78	COG_FUNCTION	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	3e-67
78	COG_CATEGORY	R	R	0
80	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	6.4e-73
80	COG_CATEGORY	K	K	0
82	COG_FUNCTION	COG2303	Choline dehydrogenase or related flavoprotein	1.4e-237
82	COG_CATEGORY	I!!!R	I!!!R	0
83	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	6.8e-75
83	COG_CATEGORY	Q	Q	0
84	COG_FUNCTION	COG4775	Outer membrane protein assembly factor BamA	1.2e-242
84	COG_CATEGORY	M	M	0
86	COG_FUNCTION	COG0778!!!COG0778	Nitroreductase!!!Nitroreductase	1.2e-91
86	COG_CATEGORY	C	C	0
87	COG_FUNCTION	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	6.2e-117
87	COG_CATEGORY	C	C	0
88	COG_FUNCTION	COG0668	Small-conductance mechanosensitive channel	4.3e-166
88	COG_CATEGORY	M	M	0
91	COG_FUNCTION	COG0607	Rhodanese-related sulfurtransferase	4.3e-47
91	COG_CATEGORY	P	P	0
92	COG_FUNCTION	COG4094	Uncharacterized membrane protein	3e-89
92	COG_CATEGORY	S	S	0
94	COG_FUNCTION	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	1.8e-39
94	COG_CATEGORY	J	J	0
96	COG_FUNCTION	COG3284	Transcriptional regulator of acetoin/glycerol metabolism	7.9e-222
96	COG_CATEGORY	K	K	0
97	COG_FUNCTION	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	3.8e-279
97	COG_CATEGORY	P	P	0
99	COG_FUNCTION	COG1335	Nicotinamidase-related amidase	5.4e-54
99	COG_CATEGORY	H!!!R	H!!!R	0
100	COG_FUNCTION	COG1488	Nicotinic acid phosphoribosyltransferase	1.8e-164
100	COG_CATEGORY	H	H	0
101	COG_FUNCTION	COG2040	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	2.4e-115
101	COG_CATEGORY	E	E	0
102	COG_FUNCTION	COG1846!!!COG2230	DNA-binding transcriptional regulator, MarR family!!!Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	6.5e-133
102	COG_CATEGORY	I!!!K	I!!!K	0
103	COG_FUNCTION	COG4977	Transcriptional regulator GlxA family, contains an amidase domain and an AraC-type DNA-binding HTH domain	1.7e-109
103	COG_CATEGORY	K	K	0
104	COG_FUNCTION	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	1.4e-145
104	COG_CATEGORY	C!!!R	C!!!R	0
105	COG_FUNCTION	COG3237	Uncharacterized conserved protein YjbJ, UPF0337 family	1.1e-16
105	COG_CATEGORY	S	S	0
106	COG_FUNCTION	COG5588	Uncharacterized protein	4.9e-66
106	COG_CATEGORY	S	S	0
107	COG_FUNCTION	COG5486	Predicted metal-binding membrane protein	1.6e-31
107	COG_CATEGORY	S	S	0
108	COG_FUNCTION	COG1289	Uncharacterized membrane protein YccC	2.8e-172
108	COG_CATEGORY	S	S	0
109	COG_FUNCTION	COG1566	Multidrug resistance efflux pump	7.3e-79
109	COG_CATEGORY	V	V	0
113	COG_FUNCTION	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	1.8e-92
113	COG_CATEGORY	K	K	0
114	COG_FUNCTION	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	4e-89
114	COG_CATEGORY	I	I	0
115	COG_FUNCTION	COG3395	Uncharacterized conserved protein YgbK, DUF1537 family	3.4e-120
115	COG_CATEGORY	S	S	0
116	COG_FUNCTION	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	7.2e-87
116	COG_CATEGORY	G	G	0
117	COG_FUNCTION	COG3622	Hydroxypyruvate isomerase	1.6e-88
117	COG_CATEGORY	G	G	0
118	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	5.3e-118
118	COG_CATEGORY	M	M	0
119	COG_FUNCTION	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	4.9e-127
119	COG_CATEGORY	G	G	0
120	COG_FUNCTION	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	1.6e-31
120	COG_CATEGORY	G	G	0
121	COG_FUNCTION	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	3.8e-156
121	COG_CATEGORY	G	G	0
122	COG_FUNCTION	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	2e-82
122	COG_CATEGORY	I	I	0
124	COG_FUNCTION	COG0475	Kef-type K+ transport system, membrane component KefB	2.1e-70
124	COG_CATEGORY	P	P	0
125	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	6.7e-87
125	COG_CATEGORY	K	K	0
126	COG_FUNCTION	COG0500	SAM-dependent methyltransferase	3.5e-123
126	COG_CATEGORY	Q!!!R	Q!!!R	0
128	COG_FUNCTION	COG0517	CBS domain	2.1e-30
128	COG_CATEGORY	T	T	0
131	COG_FUNCTION	COG3448	CBS-domain-containing membrane protein	3.6e-59
131	COG_CATEGORY	T	T	0
132	COG_FUNCTION	COG0598	Mg2+ and Co2+ transporter CorA	7.2e-116
132	COG_CATEGORY	P	P	0
134	COG_FUNCTION	COG3871	General stress protein 26 (function unknown)	1.1e-31
134	COG_CATEGORY	S	S	0
135	COG_FUNCTION	COG3047	Outer membrane protein W	8.6e-43
135	COG_CATEGORY	M	M	0
137	COG_FUNCTION	COG1765	Uncharacterized OsmC-related protein	9e-09
137	COG_CATEGORY	R	R	0
138	COG_FUNCTION	COG2197!!!COG2267	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains!!!Lysophospholipase, alpha-beta hydrolase superfamily	9.1e-87
138	COG_CATEGORY	T!!!I!!!K	T!!!I!!!K	0
139	COG_FUNCTION	COG1226!!!COG4651	Voltage-gated potassium channel Kch!!!Predicted Kef-type K+ transport protein, K+/H+ antiporter domain	1.3e-243
139	COG_CATEGORY	P	P	0
141	COG_FUNCTION	COG3012	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains	2.8e-45
141	COG_CATEGORY	S	S	0
144	COG_FUNCTION	COG1067	Predicted ATP-dependent protease	0
144	COG_CATEGORY	O	O	0
145	COG_FUNCTION	COG0589	Nucleotide-binding universal stress protein,  UspA family	1.1e-82
145	COG_CATEGORY	T	T	0
146	COG_FUNCTION	COG0428	Zinc transporter ZupT	5.7e-101
146	COG_CATEGORY	P	P	0
148	COG_FUNCTION	COG1011	FMN phosphatase YigB, HAD superfamily	9.7e-47
148	COG_CATEGORY	H	H	0
150	COG_FUNCTION	COG1529!!!COG1529	CO or xanthine dehydrogenase, Mo-binding subunit!!!CO or xanthine dehydrogenase, Mo-binding subunit	1.7e-215
150	COG_CATEGORY	C	C	0
151	COG_FUNCTION	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	9.3e-55
151	COG_CATEGORY	C	C	0
152	COG_FUNCTION	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	1.9e-256
152	COG_CATEGORY	I	I	0
153	COG_FUNCTION	COG0022!!!COG1071	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component!!!TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	3.8e-267
153	COG_CATEGORY	C	C	0
154	COG_FUNCTION	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	7.7e-117
154	COG_CATEGORY	C	C	0
155	COG_FUNCTION	COG0236	Acyl carrier protein	1.2e-21
155	COG_CATEGORY	I!!!Q	I!!!Q	0
156	COG_FUNCTION	COG3963	Phospholipid N-methyltransferase	4e-47
156	COG_CATEGORY	I	I	0
157	COG_FUNCTION	COG1872	Uncharacterized conserved protein YggU, UPF0235/DUF167 family	5.5e-21
157	COG_CATEGORY	S	S	0
158	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	2e-171
158	COG_CATEGORY	G	G	0
159	COG_FUNCTION	COG3119	Arylsulfatase A or related enzyme	4.9e-145
159	COG_CATEGORY	P	P	0
161	COG_FUNCTION	COG3119	Arylsulfatase A or related enzyme	4.5e-156
161	COG_CATEGORY	P	P	0
162	COG_FUNCTION	COG0457!!!COG1413	Tetratricopeptide (TPR) repeat!!!HEAT repeat	1.7e-170
162	COG_CATEGORY	R	R	0
163	COG_FUNCTION	COG1574	Predicted amidohydrolase YtcJ	2.4e-175
163	COG_CATEGORY	R	R	0
164	COG_FUNCTION	COG3637	Opacity protein and related surface antigens	1.3e-40
164	COG_CATEGORY	M	M	0
165	COG_FUNCTION	COG3637	Opacity protein and related surface antigens	1.5e-35
165	COG_CATEGORY	M	M	0
167	COG_FUNCTION	COG1610	Uncharacterized conserved protein YqeY	4.1e-65
167	COG_CATEGORY	S	S	0
168	COG_FUNCTION	COG2130	NADPH-dependent curcumin reductase CurA	2.6e-136
168	COG_CATEGORY	Q!!!R	Q!!!R	0
170	COG_FUNCTION	COG0625	Glutathione S-transferase	8.5e-72
170	COG_CATEGORY	O	O	0
171	COG_FUNCTION	COG3427	Carbon monoxide dehydrogenase subunit G	4.5e-16
171	COG_CATEGORY	C	C	0
172	COG_FUNCTION	COG3236	Predicted NAD-dependent protein-ADP-ribosyltransferase YbiA, DUF1768 family	2.2e-80
172	COG_CATEGORY	O	O	0
174	COG_FUNCTION	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	5.5e-101
174	COG_CATEGORY	I	I	0
175	COG_FUNCTION	COG2041	Periplasmic DMSO/TMAO reductase YedYZ, molybdopterin-dependent catalytic subunit	1.9e-147
175	COG_CATEGORY	C	C	0
176	COG_FUNCTION	COG3258	Cytochrome c	1.2e-51
176	COG_CATEGORY	C	C	0
177	COG_FUNCTION	COG3473	Maleate cis-trans isomerase	5.7e-25
177	COG_CATEGORY	Q	Q	0
178	COG_FUNCTION	COG2202!!!COG4585	PAS domain!!!Signal transduction histidine kinase	4e-21
178	COG_CATEGORY	T	T	0
179	COG_FUNCTION	COG0668	Small-conductance mechanosensitive channel	9e-157
179	COG_CATEGORY	M	M	0
184	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	7.5e-83
184	COG_CATEGORY	I!!!Q!!!R	I!!!Q!!!R	0
185	COG_FUNCTION	COG1610	Uncharacterized conserved protein YqeY	4.1e-65
185	COG_CATEGORY	S	S	0
188	COG_FUNCTION	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	4.4e-134
188	COG_CATEGORY	D!!!P!!!M	D!!!P!!!M	0
189	COG_FUNCTION	COG1622!!!COG2132	Heme/copper-type cytochrome/quinol oxidase, subunit 2!!!Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	3e-191
189	COG_CATEGORY	D!!!C!!!P!!!M	D!!!C!!!P!!!M	0
190	COG_FUNCTION	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	1.1e-58
190	COG_CATEGORY	C	C	0
191	COG_FUNCTION	COG1319	CO or xanthine dehydrogenase, FAD-binding subunit	3.1e-105
191	COG_CATEGORY	C	C	0
192	COG_FUNCTION	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	1.1e-211
192	COG_CATEGORY	C	C	0
194	COG_FUNCTION	COG1238	Uncharacterized membrane protein YqaA, SNARE-associated domain	8.1e-56
194	COG_CATEGORY	S	S	0
195	COG_FUNCTION	COG2270	MFS-type transporter involved in bile tolerance, Atg22 family	1.1e-139
195	COG_CATEGORY	R	R	0
197	COG_FUNCTION	COG1017!!!COG1018	Hemoglobin-like flavoprotein!!!Ferredoxin-NADP reductase	3.5e-132
197	COG_CATEGORY	C	C	0
198	COG_FUNCTION	COG3247	Uncharacterized membrane protein HdeD, DUF308 family	3e-20
198	COG_CATEGORY	S	S	0
199	COG_FUNCTION	COG2133	Glucose/arabinose dehydrogenase, beta-propeller fold	2e-160
199	COG_CATEGORY	G	G	0
200	COG_FUNCTION	COG3193	Uncharacterized conserved protein GlcG, DUF336 family	4.4e-68
200	COG_CATEGORY	S	S	0
202	COG_FUNCTION	COG2303	Choline dehydrogenase or related flavoprotein	6.2e-32
202	COG_CATEGORY	I!!!R	I!!!R	0
203	COG_FUNCTION	COG2340!!!COG5640	Uncharacterized conserved protein YkwD, contains CAP (CSP/antigen 5/PR1) domain!!!Secreted trypsin-like serine protease	3.5e-36
203	COG_CATEGORY	O!!!S	O!!!S	0
204	COG_FUNCTION	COG3391	DNA-binding beta-propeller fold protein YncE	8.4e-157
204	COG_CATEGORY	R	R	0
206	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	4.1e-11
206	COG_CATEGORY	H	H	0
208	COG_FUNCTION	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	1.1e-202
208	COG_CATEGORY	I	I	0
211	COG_FUNCTION	COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily	1.1e-62
211	COG_CATEGORY	F	F	0
215	COG_FUNCTION	COG2220	L-ascorbate metabolism protein UlaG, beta-lactamase superfamily	8e-170
215	COG_CATEGORY	G	G	0
216	COG_FUNCTION	COG2170	Gamma-glutamyl:cysteine ligase YbdK, ATP-grasp superfamily	2.3e-274
216	COG_CATEGORY	O	O	0
217	COG_FUNCTION	COG3608	Predicted deacylase	1.8e-175
217	COG_CATEGORY	R	R	0
221	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	6.9e-28
221	COG_CATEGORY	K	K	0
223	COG_FUNCTION	COG1368	Phosphoglycerol transferase MdoB or a related enzyme of AlkP superfamily	2.4e-98
223	COG_CATEGORY	M	M	0
225	COG_FUNCTION	COG4319	Ketosteroid isomerase homolog	5.8e-08
225	COG_CATEGORY	R	R	0
226	COG_FUNCTION	COG0622	Predicted phosphodiesterase	1.2e-10
226	COG_CATEGORY	R	R	0
227	COG_FUNCTION	COG1396	Transcriptional regulator, contains XRE-family HTH domain	1.1e-137
227	COG_CATEGORY	K	K	0
229	COG_FUNCTION	COG5499	Antitoxin component HigA of the HigAB toxin-antitoxin module, contains an N-terminal HTH domain	2.1e-47
229	COG_CATEGORY	V	V	0
230	COG_FUNCTION	COG4680	mRNA-degrading endonuclease (mRNA interferase) HigB, toxic component of the HigAB toxin-antitoxin module	2.8e-44
230	COG_CATEGORY	J	J	0
231	COG_FUNCTION	COG0622	Predicted phosphodiesterase	8.6e-71
231	COG_CATEGORY	R	R	0
232	COG_FUNCTION	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	7.2e-76
232	COG_CATEGORY	O	O	0
233	COG_FUNCTION	COG1765	Uncharacterized OsmC-related protein	7e-70
233	COG_CATEGORY	R	R	0
234	COG_FUNCTION	COG4977	Transcriptional regulator GlxA family, contains an amidase domain and an AraC-type DNA-binding HTH domain	6.4e-130
234	COG_CATEGORY	K	K	0
235	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	8.5e-100
235	COG_CATEGORY	H	H	0
236	COG_FUNCTION	COG1061	Superfamily II DNA or RNA helicase	2.3e-297
236	COG_CATEGORY	L!!!K	L!!!K	0
237	COG_FUNCTION	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	5.7e-84
237	COG_CATEGORY	M!!!R	M!!!R	0
238	COG_FUNCTION	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	2.6e-78
238	COG_CATEGORY	O	O	0
239	COG_FUNCTION	COG0405	Gamma-glutamyltranspeptidase	1.6e-141
239	COG_CATEGORY	E	E	0
240	COG_FUNCTION	COG3129	23S rRNA A1618 N6-methylase RlmF	6.5e-105
240	COG_CATEGORY	J	J	0
243	COG_FUNCTION	COG1656	Uncharacterized conserved protein, contains PIN domain	5e-14
243	COG_CATEGORY	S	S	0
244	COG_FUNCTION	COG1607	Acyl-CoA hydrolase	9.6e-68
244	COG_CATEGORY	I	I	0
246	COG_FUNCTION	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	4.7e-66
246	COG_CATEGORY	O	O	0
247	COG_FUNCTION	COG1943	REP element-mobilizing transposase RayT	3.4e-33
247	COG_CATEGORY	X	X	0
248	COG_FUNCTION	COG0625	Glutathione S-transferase	1.1e-40
248	COG_CATEGORY	O	O	0
249	COG_FUNCTION	COG1432	Uncharacterized conserved protein, LabA/DUF88 family	2.2e-69
249	COG_CATEGORY	S	S	0
250	COG_FUNCTION	COG3093	Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain	2.6e-10
250	COG_CATEGORY	V	V	0
251	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	5.8e-87
251	COG_CATEGORY	T!!!N	T!!!N	0
252	COG_FUNCTION	COG3608	Predicted deacylase	1.3e-145
252	COG_CATEGORY	R	R	0
257	COG_FUNCTION	COG1432	Uncharacterized conserved protein, LabA/DUF88 family	2.1e-16
257	COG_CATEGORY	S	S	0
258	COG_FUNCTION	COG0457!!!COG3710!!!COG5616	Tetratricopeptide (TPR) repeat!!!DNA-binding winged helix-turn-helix (wHTH) domain!!!TolB amino-terminal domain (function unknown)	3.9e-57
258	COG_CATEGORY	K!!!R	K!!!R	0
259	COG_FUNCTION	COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family	1.4e-18
259	COG_CATEGORY	Q	Q	0
260	COG_FUNCTION	COG0457!!!COG0457	Tetratricopeptide (TPR) repeat!!!Tetratricopeptide (TPR) repeat	3.1e-94
260	COG_CATEGORY	R	R	0
261	COG_FUNCTION	COG2126	Ribosomal protein L37E	2.8e-46
261	COG_CATEGORY	J	J	0
264	COG_FUNCTION	COG2258	Uncharacterized conserved protein YiiM, contains MOSC domain	6.1e-60
264	COG_CATEGORY	S	S	0
265	COG_FUNCTION	COG3547	Transposase	2.7e-88
265	COG_CATEGORY	X	X	0
266	COG_FUNCTION	COG1524!!!COG1524	Predicted pyrophosphatase or phosphodiesterase, AlkP superfamily!!!Predicted pyrophosphatase or phosphodiesterase, AlkP superfamily	1.5e-174
266	COG_CATEGORY	R	R	0
267	COG_FUNCTION	COG3005	Tetraheme cytochrome c subunit of nitrate or TMAO reductase	6.8e-07
267	COG_CATEGORY	C	C	0
269	COG_FUNCTION	COG1158	Transcription termination factor Rho	1.3e-156
269	COG_CATEGORY	K	K	0
271	COG_FUNCTION	COG4927	Predicted choloylglycine hydrolase	3.2e-83
271	COG_CATEGORY	R	R	0
273	COG_FUNCTION	COG3647	Uncharacterized membrane protein YjdF	3.5e-75
273	COG_CATEGORY	S	S	0
277	COG_FUNCTION	COG3344	Retron-type reverse transcriptase	2.6e-50
277	COG_CATEGORY	X	X	0
278	COG_FUNCTION	COG1278	Cold shock protein, CspA family	3.3e-09
278	COG_CATEGORY	K	K	0
279	COG_FUNCTION	COG3547	Transposase	1e-87
279	COG_CATEGORY	X	X	0
280	COG_FUNCTION	COG0551	ssDNA-binding Zn-finger and Zn-ribbon domains of topoisomerase 1	1.7e-75
280	COG_CATEGORY	L	L	0
282	COG_FUNCTION	COG0378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	1.7e-109
282	COG_CATEGORY	O	O	0
283	COG_FUNCTION	COG0830	Urease accessory protein UreF	1.3e-105
283	COG_CATEGORY	O	O	0
284	COG_FUNCTION	COG2371	Urease accessory protein UreE	1.1e-53
284	COG_CATEGORY	O	O	0
285	COG_FUNCTION	COG0804	Urease alpha subunit	0
285	COG_CATEGORY	E	E	0
286	COG_FUNCTION	COG0832	Urease beta subunit	4.5e-50
286	COG_CATEGORY	E	E	0
287	COG_FUNCTION	COG0831	Urease gamma subunit	8.3e-46
287	COG_CATEGORY	E	E	0
288	COG_FUNCTION	COG0829	Urease accessory protein UreH	1.9e-162
288	COG_CATEGORY	O	O	0
289	COG_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	1e-123
289	COG_CATEGORY	E	E	0
290	COG_FUNCTION	COG4674	ABC-type uncharacterized transport system, ATPase component	7.4e-137
290	COG_CATEGORY	R	R	0
291	COG_FUNCTION	COG4177	ABC-type branched-chain amino acid transport system, permease component	1.5e-182
291	COG_CATEGORY	E	E	0
292	COG_FUNCTION	COG0559!!!COG1413	Branched-chain amino acid ABC-type transport system, permease component!!!HEAT repeat	4.8e-225
292	COG_CATEGORY	R!!!E	R!!!E	0
293	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	4.1e-222
293	COG_CATEGORY	E	E	0
294	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1.1e-239
