gene_callers_id	source	accession	function	e_value
62	COG_FUNCTION	COG2223	Nitrate/nitrite transporter NarK	1.3e-246
62	COG_CATEGORY	P	P	0
63	COG_FUNCTION	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	2.9e-100
63	COG_CATEGORY	R	R	0
64	COG_FUNCTION	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	2.5e-35
64	COG_CATEGORY	R	R	0
65	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	2.6e-18
65	COG_CATEGORY	I	I	0
66	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	8.5e-26
66	COG_CATEGORY	I	I	0
67	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.2e-118
67	COG_CATEGORY	I	I	0
68	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	9.4e-164
68	COG_CATEGORY	I	I	0
69	COG_FUNCTION	COG1024!!!COG1250!!!COG1250	Enoyl-CoA hydratase/carnithine racemase!!!3-hydroxyacyl-CoA dehydrogenase!!!3-hydroxyacyl-CoA dehydrogenase	5.3e-65
69	COG_CATEGORY	I	I	0
70	COG_FUNCTION	COG1024!!!COG1250!!!COG1250	Enoyl-CoA hydratase/carnithine racemase!!!3-hydroxyacyl-CoA dehydrogenase!!!3-hydroxyacyl-CoA dehydrogenase	3.7e-123
70	COG_CATEGORY	I	I	0
71	COG_FUNCTION	COG1024!!!COG1250!!!COG1250	Enoyl-CoA hydratase/carnithine racemase!!!3-hydroxyacyl-CoA dehydrogenase!!!3-hydroxyacyl-CoA dehydrogenase	9.5e-112
71	COG_CATEGORY	I	I	0
72	COG_FUNCTION	COG1414	DNA-binding transcriptional regulator, IclR family	1.1e-67
72	COG_CATEGORY	K	K	0
73	COG_FUNCTION	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	9.6e-150
73	COG_CATEGORY	G	G	0
74	COG_FUNCTION	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	2.4e-07
74	COG_CATEGORY	I!!!Q	I!!!Q	0
76	COG_FUNCTION	COG2030	Acyl dehydratase	6.4e-16
76	COG_CATEGORY	I	I	0
78	COG_FUNCTION	COG2130	NADPH-dependent curcumin reductase CurA	3.5e-109
78	COG_CATEGORY	R!!!Q	R!!!Q	0
79	COG_FUNCTION	COG4590	ABC-type uncharacterized transport system, permease component	4e-164
79	COG_CATEGORY	R	R	0
80	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	1.8e-152
80	COG_CATEGORY	I	I	0
81	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.5e-85
81	COG_CATEGORY	I	I	0
82	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	6.8e-106
82	COG_CATEGORY	I	I	0
83	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	8.6e-23
83	COG_CATEGORY	R	R	0
84	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	1.2e-28
84	COG_CATEGORY	R	R	0
85	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	9.7e-41
85	COG_CATEGORY	R	R	0
87	COG_FUNCTION	COG2358	TRAP-type uncharacterized transport system, periplasmic component	3.2e-21
87	COG_CATEGORY	R	R	0
89	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	6.7e-71
89	COG_CATEGORY	I	I	0
90	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	6e-122
90	COG_CATEGORY	I	I	0
91	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.7e-61
91	COG_CATEGORY	I	I	0
92	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.7e-102
92	COG_CATEGORY	I	I	0
93	COG_FUNCTION	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	1.1e-78
93	COG_CATEGORY	G	G	0
94	COG_FUNCTION	COG2030	Acyl dehydratase	1.2e-35
94	COG_CATEGORY	I	I	0
95	COG_FUNCTION	COG3547	Transposase	1.7e-09
95	COG_CATEGORY	X	X	0
96	COG_FUNCTION	COG3293	Transposase	8.9e-07
96	COG_CATEGORY	X	X	0
97	COG_FUNCTION	COG3293	Transposase	6.6e-33
97	COG_CATEGORY	X	X	0
98	COG_FUNCTION	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	2.3e-95
98	COG_CATEGORY	G	G	0
100	COG_FUNCTION	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	2.7e-17
100	COG_CATEGORY	G	G	0
101	COG_FUNCTION	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	1.4e-14
101	COG_CATEGORY	Q	Q	0
102	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	3.2e-41
102	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
103	COG_FUNCTION	COG2301	Citrate lyase beta subunit	1.8e-77
103	COG_CATEGORY	G	G	0
104	COG_FUNCTION	COG2301	Citrate lyase beta subunit	2.8e-105
104	COG_CATEGORY	G	G	0
105	COG_FUNCTION	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	4.7e-135
105	COG_CATEGORY	I	I	0
106	COG_FUNCTION	COG2030	Acyl dehydratase	7.3e-52
106	COG_CATEGORY	I	I	0
107	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.8e-160
107	COG_CATEGORY	I	I	0
108	COG_FUNCTION	COG2030	Acyl dehydratase	2.4e-42
108	COG_CATEGORY	I	I	0
109	COG_FUNCTION	COG2079	2-methylcitrate dehydratase PrpD	1.7e-98
109	COG_CATEGORY	G	G	0
110	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	1.3e-47
110	COG_CATEGORY	K	K	0
111	COG_FUNCTION	COG3335!!!COG3415	Transposase!!!Transposase	4.2e-99
111	COG_CATEGORY	X	X	0
112	COG_FUNCTION	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	1.9e-40
112	COG_CATEGORY	P	P	0
113	COG_FUNCTION	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily	1.4e-57
113	COG_CATEGORY	I	I	0
114	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	5.1e-130
114	COG_CATEGORY	G	G	0
115	COG_FUNCTION	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	7.3e-15
115	COG_CATEGORY	G	G	0
116	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1.3e-68
116	COG_CATEGORY	I	I	0
117	COG_FUNCTION	COG1545	Uncharacterized OB-fold protein, contains Zn-ribbon domain	1.7e-41
117	COG_CATEGORY	R	R	0
118	COG_FUNCTION	COG0183	Acetyl-CoA acetyltransferase	1.1e-162
118	COG_CATEGORY	I	I	0
119	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	2e-70
119	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
120	COG_FUNCTION	COG1042	Acyl-CoA synthetase (NDP forming)	4.5e-194
120	COG_CATEGORY	C	C	0
121	COG_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	2.8e-74
121	COG_CATEGORY	R!!!I!!!Q	R!!!I!!!Q	0
122	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	3.9e-82
122	COG_CATEGORY	I	I	0
123	COG_FUNCTION	COG3666	Transposase	1.5e-147
123	COG_CATEGORY	X	X	0
125	COG_FUNCTION	COG1414	DNA-binding transcriptional regulator, IclR family	4.9e-79
125	COG_CATEGORY	K	K	0
127	COG_FUNCTION	COG3666	Transposase	1.2e-10
127	COG_CATEGORY	X	X	0
129	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	1.2e-30
129	COG_CATEGORY	E	E	0
133	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	3.6e-96
133	COG_CATEGORY	X	X	0
134	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	5e-11
134	COG_CATEGORY	X	X	0
135	COG_FUNCTION	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	9.8e-75
135	COG_CATEGORY	R	R	0
136	COG_FUNCTION	COG4771	Outer membrane receptor for ferrienterochelin and colicins	2.1e-227
136	COG_CATEGORY	P	P	0
137	COG_FUNCTION	COG1403	5-methylcytosine-specific restriction endonuclease McrA	1.1e-33
137	COG_CATEGORY	V	V	0
139	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	2.3e-170
139	COG_CATEGORY	C	C	0
140	COG_FUNCTION	COG4313	Uncharacterized conserved protein	4.5e-48
140	COG_CATEGORY	S	S	0
141	COG_FUNCTION	COG2010!!!COG4993	Cytochrome c, mono- and diheme variants!!!Glucose dehydrogenase	9.5e-256
141	COG_CATEGORY	G!!!C	G!!!C	0
143	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	1.7e-154
143	COG_CATEGORY	X	X	0
145	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	2e-61
145	COG_CATEGORY	X	X	0
147	COG_FUNCTION	COG4771	Outer membrane receptor for ferrienterochelin and colicins	1.6e-89
147	COG_CATEGORY	P	P	0
148	COG_FUNCTION	COG3677	Transposase	1.2e-10
148	COG_CATEGORY	X	X	0
151	COG_FUNCTION	COG2030	Acyl dehydratase	2.9e-18
151	COG_CATEGORY	I	I	0
152	COG_FUNCTION	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	1e-174
152	COG_CATEGORY	I	I	0
154	COG_FUNCTION	COG3666	Transposase	1.5e-141
154	COG_CATEGORY	X	X	0
159	COG_FUNCTION	COG1961	Site-specific DNA recombinase related to the DNA invertase Pin	8.7e-70
159	COG_CATEGORY	L	L	0
160	COG_FUNCTION	COG1961	Site-specific DNA recombinase related to the DNA invertase Pin	9.1e-43
160	COG_CATEGORY	L	L	0
161	COG_FUNCTION	COG1002	Type II restriction/modification system, DNA methylase subunit YeeA	3.6e-255
161	COG_CATEGORY	V	V	0
162	COG_FUNCTION	COG1484	DNA replication protein DnaC	2.2e-85
162	COG_CATEGORY	L	L	0
163	COG_FUNCTION	COG4584	Transposase	5.2e-92
163	COG_CATEGORY	X	X	0
164	COG_FUNCTION	COG1002	Type II restriction/modification system, DNA methylase subunit YeeA	4e-98
164	COG_CATEGORY	V	V	0
165	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	1.8e-19
165	COG_CATEGORY	G	G	0
166	COG_FUNCTION	COG0625	Glutathione S-transferase	8.1e-57
166	COG_CATEGORY	O	O	0
167	COG_FUNCTION	COG2801	Transposase InsO and inactivated derivatives	1.8e-26
167	COG_CATEGORY	X	X	0
168	COG_FUNCTION	COG2801	Transposase InsO and inactivated derivatives	3.5e-69
168	COG_CATEGORY	X	X	0
169	COG_FUNCTION	COG2963	Transposase and inactivated derivatives	8.7e-09
169	COG_CATEGORY	X	X	0
170	COG_FUNCTION	COG3549	Plasmid maintenance system killer protein	7.3e-31
170	COG_CATEGORY	V	V	0
171	COG_FUNCTION	COG3093	Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain	4.9e-35
171	COG_CATEGORY	V	V	0
172	COG_FUNCTION	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	8.7e-51
172	COG_CATEGORY	R	R	0
173	COG_FUNCTION	COG5450	Transcription regulator of the Arc/MetJ class	1.5e-19
173	COG_CATEGORY	K	K	0
174	COG_FUNCTION	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins	1.9e-37
174	COG_CATEGORY	H	H	0
175	COG_FUNCTION	COG3344	Retron-type reverse transcriptase	3e-93
175	COG_CATEGORY	X	X	0
176	COG_FUNCTION	COG3344	Retron-type reverse transcriptase	6.7e-14
176	COG_CATEGORY	X	X	0
182	COG_FUNCTION	COG4974	Site-specific recombinase XerD	1e-35
182	COG_CATEGORY	L	L	0
183	COG_FUNCTION	COG3549	Plasmid maintenance system killer protein	4.3e-34
183	COG_CATEGORY	V	V	0
184	COG_FUNCTION	COG2856!!!COG3093	Zn-dependent peptidase ImmA, M78 family!!!Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain	6.5e-133
184	COG_CATEGORY	V!!!E	V!!!E	0
186	COG_FUNCTION	COG3666	Transposase	1.5e-218
186	COG_CATEGORY	X	X	0
190	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	3.7e-24
190	COG_CATEGORY	X	X	0
191	COG_FUNCTION	COG3039	Transposase and inactivated derivatives, IS5 family	9.4e-55
191	COG_CATEGORY	X	X	0
192	COG_FUNCTION	COG3344	Retron-type reverse transcriptase	4.1e-134
192	COG_CATEGORY	X	X	0
197	COG_FUNCTION	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	3.2e-43
197	COG_CATEGORY	P	P	0
200	COG_FUNCTION	COG2199!!!COG2200!!!COG4191	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system	1.5e-101
200	COG_CATEGORY	T	T	0
201	COG_FUNCTION	COG3258	Cytochrome c	3e-13
201	COG_CATEGORY	C	C	0
202	COG_FUNCTION	COG3258	Cytochrome c	1.9e-07
202	COG_CATEGORY	C	C	0
204	COG_FUNCTION	COG2318	Uncharacterized damage-inducible protein DinB (forms a four-helix bundle)	2.3e-17
204	COG_CATEGORY	S	S	0
207	COG_FUNCTION	COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	2.4e-61
207	COG_CATEGORY	S	S	0
208	COG_FUNCTION	COG3917!!!COG3917	2-hydroxychromene-2-carboxylate isomerase!!!2-hydroxychromene-2-carboxylate isomerase	7.1e-66
208	COG_CATEGORY	Q	Q	0
209	COG_FUNCTION	COG3917	2-hydroxychromene-2-carboxylate isomerase	1.4e-18
209	COG_CATEGORY	Q	Q	0
213	COG_FUNCTION	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	6.4e-34
213	COG_CATEGORY	C	C	0
214	COG_FUNCTION	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	1e-141
214	COG_CATEGORY	C	C	0
216	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	1.2e-42
216	COG_CATEGORY	K	K	0
218	COG_FUNCTION	COG1397	ADP-ribosylglycohydrolase	2.5e-61
218	COG_CATEGORY	O	O	0
219	COG_FUNCTION	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	9.8e-129
219	COG_CATEGORY	R	R	0
222	COG_FUNCTION	COG0069	Glutamate synthase domain 2	3.5e-31
222	COG_CATEGORY	E	E	0
223	COG_FUNCTION	COG0069	Glutamate synthase domain 2	5.1e-112
223	COG_CATEGORY	E	E	0
224	COG_FUNCTION	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1.7e-142
224	COG_CATEGORY	H!!!E	H!!!E	0
225	COG_FUNCTION	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	2.3e-76
225	COG_CATEGORY	H!!!E	H!!!E	0
226	COG_FUNCTION	COG1225	Peroxiredoxin	5.6e-21
226	COG_CATEGORY	O	O	0
227	COG_FUNCTION	COG1225	Peroxiredoxin	1.5e-11
227	COG_CATEGORY	O	O	0
228	COG_FUNCTION	COG2391!!!COG2391	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains!!!Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	1.2e-172
228	COG_CATEGORY	R	R	0
229	COG_FUNCTION	COG2897	3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains	3.4e-117
229	COG_CATEGORY	P	P	0
231	COG_FUNCTION	COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	6.8e-85
231	COG_CATEGORY	S	S	0
232	COG_FUNCTION	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	6.4e-84
232	COG_CATEGORY	P	P	0
233	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	9e-31
233	COG_CATEGORY	K	K	0
234	COG_FUNCTION	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	3.1e-22
234	COG_CATEGORY	C	C	0
235	COG_FUNCTION	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	5.2e-11
235	COG_CATEGORY	C	C	0
237	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	1.1e-55
237	COG_CATEGORY	M	M	0
238	COG_FUNCTION	COG0463	Glycosyltransferase involved in cell wall bisynthesis	1.1e-121
238	COG_CATEGORY	M	M	0
239	COG_FUNCTION	COG0662!!!COG0836	Mannose-6-phosphate isomerase, cupin superfamily!!!Mannose-1-phosphate guanylyltransferase	7.8e-203
239	COG_CATEGORY	G!!!M	G!!!M	0
240	COG_FUNCTION	COG1560	Lauroyl/myristoyl acyltransferase	5.9e-56
240	COG_CATEGORY	I	I	0
241	COG_FUNCTION	COG1560	Lauroyl/myristoyl acyltransferase	1.2e-67
241	COG_CATEGORY	I	I	0
242	COG_FUNCTION	COG0463!!!COG3307	Glycosyltransferase involved in cell wall bisynthesis!!!O-antigen ligase	8.7e-272
242	COG_CATEGORY	M	M	0
247	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	3.2e-33
247	COG_CATEGORY	K	K	0
249	COG_FUNCTION	COG4584	Transposase	3.3e-175
249	COG_CATEGORY	X	X	0
250	COG_FUNCTION	COG1484	DNA replication protein DnaC	5.6e-22
250	COG_CATEGORY	L	L	0
251	COG_FUNCTION	COG1484	DNA replication protein DnaC	3.3e-73
251	COG_CATEGORY	L	L	0
252	COG_FUNCTION	COG4454	Uncharacterized copper-binding protein, cupredoxin-like subfamily	4.1e-34
252	COG_CATEGORY	R	R	0
256	COG_FUNCTION	COG2801	Transposase InsO and inactivated derivatives	5.8e-73
256	COG_CATEGORY	X	X	0
257	COG_FUNCTION	COG2963	Transposase and inactivated derivatives	4.3e-29
257	COG_CATEGORY	X	X	0
259	COG_FUNCTION	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	1.7e-07
259	COG_CATEGORY	M	M	0
261	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	2.1e-25
261	COG_CATEGORY	M	M	0
264	COG_FUNCTION	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	1.3e-41
264	COG_CATEGORY	M	M	0
266	COG_FUNCTION	COG1305	Transglutaminase-like enzyme, putative cysteine protease	8.4e-41
266	COG_CATEGORY	O	O	0
268	COG_FUNCTION	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	7.2e-21
268	COG_CATEGORY	M	M	0
269	COG_FUNCTION	COG0367	Asparagine synthetase B (glutamine-hydrolyzing)	1.3e-106
269	COG_CATEGORY	E	E	0
270	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	5.2e-46
270	COG_CATEGORY	M	M	0
271	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	2.9e-78
271	COG_CATEGORY	M	M	0
272	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	1.2e-06
272	COG_CATEGORY	M	M	0
273	COG_FUNCTION	COG1089	GDP-D-mannose dehydratase	7.7e-176
273	COG_CATEGORY	M	M	0
274	COG_FUNCTION	COG0438!!!COG0438	Glycosyltransferase involved in cell wall bisynthesis!!!Glycosyltransferase involved in cell wall bisynthesis	1.6e-104
274	COG_CATEGORY	M	M	0
276	COG_FUNCTION	COG1196	Chromosome segregation ATPase	1.4e-66
276	COG_CATEGORY	D	D	0
277	COG_FUNCTION	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	3.4e-146
277	COG_CATEGORY	G!!!M	G!!!M	0
278	COG_FUNCTION	COG1682	ABC-type polysaccharide/polyol phosphate export permease	3.3e-30
278	COG_CATEGORY	G!!!M	G!!!M	0
279	COG_FUNCTION	COG1682	ABC-type polysaccharide/polyol phosphate export permease	2.8e-34
279	COG_CATEGORY	G!!!M	G!!!M	0
280	COG_FUNCTION	COG0662!!!COG0836	Mannose-6-phosphate isomerase, cupin superfamily!!!Mannose-1-phosphate guanylyltransferase	6.8e-135
280	COG_CATEGORY	G!!!M	G!!!M	0
281	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	3.1e-90
281	COG_CATEGORY	M	M	0
282	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	3.2e-46
282	COG_CATEGORY	M	M	0
283	COG_FUNCTION	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	5.8e-54
283	COG_CATEGORY	M	M	0
284	COG_FUNCTION	COG4584	Transposase	5.2e-27
284	COG_CATEGORY	X	X	0
