gene_callers_id	source	accession	function	e_value
59	COG_FUNCTION	COG3019	Uncharacterized conserved protein	6.8e-60
59	COG_CATEGORY	S	S	0
61	COG_FUNCTION	COG2217!!!COG2608!!!COG2608	Cation transport ATPase!!!Copper chaperone CopZ!!!Copper chaperone CopZ	0
61	COG_CATEGORY	P	P	0
62	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	8.7e-68
62	COG_CATEGORY	K	K	0
64	COG_FUNCTION	COG3452!!!COG5001	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	6.7e-310
64	COG_CATEGORY	T	T	0
65	COG_FUNCTION	COG1832	Predicted CoA-binding protein	1.1e-59
65	COG_CATEGORY	R	R	0
66	COG_FUNCTION	COG1539	Dihydroneopterin aldolase	2.1e-51
66	COG_CATEGORY	H	H	0
67	COG_FUNCTION	COG0302	GTP cyclohydrolase I	5.2e-89
67	COG_CATEGORY	H	H	0
68	COG_FUNCTION	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	1.2e-135
68	COG_CATEGORY	H!!!R	H!!!R	0
69	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	4.9e-157
69	COG_CATEGORY	T!!!K	T!!!K	0
70	COG_FUNCTION	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	3.8e-165
70	COG_CATEGORY	R	R	0
71	COG_FUNCTION	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component	1.4e-106
71	COG_CATEGORY	P	P	0
72	COG_FUNCTION	COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component	1.1e-108
72	COG_CATEGORY	P	P	0
73	COG_FUNCTION	COG0735	Fe2+ or Zn2+ uptake regulation protein	4.8e-67
73	COG_CATEGORY	P	P	0
74	COG_FUNCTION	COG0835	Chemotaxis signal transduction protein	4.7e-56
74	COG_CATEGORY	N!!!T	N!!!T	0
75	COG_FUNCTION	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	8.5e-162
75	COG_CATEGORY	N!!!T	N!!!T	0
76	COG_FUNCTION	COG0643!!!COG0784!!!COG2198!!!COG2198!!!COG2198!!!COG2198!!!COG2198!!!COG2198	Chemotaxis protein histidine kinase CheA!!!CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain!!!HPt (histidine-containing phosphotransfer) domain	0
76	COG_CATEGORY	N!!!T	N!!!T	0
77	COG_FUNCTION	COG1352	Methylase of chemotaxis methyl-accepting proteins	8.9e-152
77	COG_CATEGORY	N!!!T	N!!!T	0
78	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	3.8e-214
78	COG_CATEGORY	N!!!T	N!!!T	0
79	COG_FUNCTION	COG0835	Chemotaxis signal transduction protein	5.6e-93
79	COG_CATEGORY	N!!!T	N!!!T	0
80	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	1.2e-59
80	COG_CATEGORY	T!!!K	T!!!K	0
81	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	1.2e-65
81	COG_CATEGORY	T!!!K	T!!!K	0
82	COG_FUNCTION	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	2.2e-164
82	COG_CATEGORY	H!!!J	H!!!J	0
83	COG_FUNCTION	COG0810	Periplasmic protein TonB, links inner and outer membranes	4.7e-110
83	COG_CATEGORY	M	M	0
84	COG_FUNCTION	COG1678	Putative transcriptional regulator, AlgH/UPF0301 family	8.5e-68
84	COG_CATEGORY	K	K	0
85	COG_FUNCTION	COG0816	RNase H-fold protein, predicted Holliday junction resolvase in Firmicutes and mycoplasms, involved in anti-termination at Rho-dependent terminators	1.5e-58
85	COG_CATEGORY	K	K	0
86	COG_FUNCTION	COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	2.9e-75
86	COG_CATEGORY	F	F	0
87	COG_FUNCTION	COG0540	Aspartate carbamoyltransferase, catalytic chain	7.7e-168
87	COG_CATEGORY	F	F	0
88	COG_FUNCTION	COG0044	Dihydroorotase or related cyclic amidohydrolase	6.1e-178
88	COG_CATEGORY	F	F	0
89	COG_FUNCTION	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	6.6e-74
89	COG_CATEGORY	P	P	0
90	COG_FUNCTION	COG0776	Bacterial nucleoid DNA-binding protein	2.1e-35
90	COG_CATEGORY	L	L	0
92	COG_FUNCTION	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	0
92	COG_CATEGORY	G	G	0
93	COG_FUNCTION	COG1866	Phosphoenolpyruvate carboxykinase, ATP-dependent	9.8e-276
93	COG_CATEGORY	C	C	0
94	COG_FUNCTION	COG1281	Redox-regulated molecular chaperone, HSP33 family	3e-141
94	COG_CATEGORY	O	O	0
95	COG_FUNCTION	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	7e-64
95	COG_CATEGORY	J	J	0
96	COG_FUNCTION	COG0546	Phosphoglycolate phosphatase, HAD superfamily	6.6e-102
96	COG_CATEGORY	C	C	0
97	COG_FUNCTION	COG0266	Formamidopyrimidine-DNA glycosylase	3.3e-113
97	COG_CATEGORY	L	L	0
98	COG_FUNCTION	COG1398!!!COG3464	Fatty-acid desaturase!!!Transposase	9.6e-215
98	COG_CATEGORY	I!!!X	I!!!X	0
99	COG_FUNCTION	COG0742	16S rRNA G966 N2-methylase RsmD	6.3e-83
99	COG_CATEGORY	J	J	0
100	COG_FUNCTION	COG0552	Signal recognition particle GTPase	1.5e-151
100	COG_CATEGORY	U	U	0
101	COG_FUNCTION	COG2884	ABC-type ATPase involved in cell division	8.1e-113
101	COG_CATEGORY	D	D	0
102	COG_FUNCTION	COG2177	Cell division protein FtsX	1.8e-140
102	COG_CATEGORY	D	D	0
103	COG_FUNCTION	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	2.1e-142
103	COG_CATEGORY	K	K	0
104	COG_FUNCTION	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	1.9e-138
104	COG_CATEGORY	I	I	0
105	COG_FUNCTION	COG3622	Hydroxypyruvate isomerase	2.7e-125
105	COG_CATEGORY	G	G	0
106	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2.1e-121
106	COG_CATEGORY	T!!!K	T!!!K	0
107	COG_FUNCTION	COG2205!!!COG2770	K+-sensing histidine kinase KdpD!!!HAMP domain	3.3e-228
107	COG_CATEGORY	T	T	0
109	COG_FUNCTION	COG0782	Transcription elongation factor, GreA/GreB family	2.7e-75
109	COG_CATEGORY	K	K	0
111	COG_FUNCTION	COG4281	Acyl-CoA-binding protein	4.5e-40
111	COG_CATEGORY	I	I	0
112	COG_FUNCTION	COG3516	Predicted component of the type VI protein secretion system	5.1e-77
112	COG_CATEGORY	U	U	0
113	COG_FUNCTION	COG3517	Predicted component of the type VI protein secretion system	2.5e-284
113	COG_CATEGORY	U	U	0
114	COG_FUNCTION	COG3518	Predicted component of the type VI protein secretion system	1.9e-59
114	COG_CATEGORY	U	U	0
115	COG_FUNCTION	COG3519	Type VI protein secretion system component VasA	0
115	COG_CATEGORY	U	U	0
116	COG_FUNCTION	COG3520	Predicted component of the type VI protein secretion system	2.4e-161
116	COG_CATEGORY	U	U	0
117	COG_FUNCTION	COG1716!!!COG3456	Forkhead associated (FHA) domain, binds pSer, pThr, pTyr!!!Predicted component of the type VI protein secretion system, contains a FHA domain	3.3e-158
117	COG_CATEGORY	U!!!T	U!!!T	0
118	COG_FUNCTION	COG3521	Predicted component of the type VI protein secretion system	4.3e-85
118	COG_CATEGORY	U	U	0
119	COG_FUNCTION	COG3522	Predicted component of the type VI protein secretion system	7.3e-243
119	COG_CATEGORY	U	U	0
120	COG_FUNCTION	COG3455	Type VI protein secretion system component VasF	1.3e-125
120	COG_CATEGORY	U	U	0
121	COG_FUNCTION	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	0
121	COG_CATEGORY	O	O	0
122	COG_FUNCTION	COG2203!!!COG3829	GAF domain!!!Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding Fis domains	1e-248
122	COG_CATEGORY	T!!!K	T!!!K	0
124	COG_FUNCTION	COG3515	Predicted component of the type VI protein secretion system	2.6e-185
124	COG_CATEGORY	U	U	0
125	COG_FUNCTION	COG3523	Type VI protein secretion system component VasK	0
125	COG_CATEGORY	U	U	0
126	COG_FUNCTION	COG1793	ATP-dependent DNA ligase	5.6e-93
126	COG_CATEGORY	L	L	0
129	COG_FUNCTION	COG3637	Opacity protein and related surface antigens	2.6e-72
129	COG_CATEGORY	M	M	0
130	COG_FUNCTION	COG2607	Predicted ATPase, AAA+ superfamily	2.5e-126
130	COG_CATEGORY	R	R	0
131	COG_FUNCTION	COG4949	Uncharacterized membrane-anchored protein	9.8e-184
131	COG_CATEGORY	S	S	0
132	COG_FUNCTION	COG2205	K+-sensing histidine kinase KdpD	1.5e-247
132	COG_CATEGORY	T	T	0
133	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	5.9e-119
133	COG_CATEGORY	T!!!K	T!!!K	0
134	COG_FUNCTION	COG2304	Secreted protein containing bacterial Ig-like domain and vWFA domain	2.4e-286
134	COG_CATEGORY	R	R	0
135	COG_FUNCTION	COG3764	Sortase (surface protein transpeptidase)	6.9e-74
135	COG_CATEGORY	M	M	0
136	COG_FUNCTION	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	6e-95
136	COG_CATEGORY	I	I	0
137	COG_FUNCTION	COG2261	Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family	7.9e-31
137	COG_CATEGORY	R	R	0
138	COG_FUNCTION	COG3788	Uncharacterized membrane protein YecN, MAPEG domain	1.2e-47
138	COG_CATEGORY	S	S	0
139	COG_FUNCTION	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	6e-53
139	COG_CATEGORY	M	M	0
140	COG_FUNCTION	COG0705	Membrane associated serine protease, rhomboid family	4.9e-237
140	COG_CATEGORY	O	O	0
141	COG_FUNCTION	COG1040	Predicted amidophosphoribosyltransferases	2.5e-241
141	COG_CATEGORY	R	R	0
142	COG_FUNCTION	COG3437	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains	1.5e-123
142	COG_CATEGORY	T	T	0
143	COG_FUNCTION	COG0784!!!COG2198!!!COG2202!!!COG2205!!!COG3290!!!COG3300	CheY chemotaxis protein or a CheY-like REC (receiver) domain!!!HPt (histidine-containing phosphotransfer) domain!!!PAS domain!!!K+-sensing histidine kinase KdpD!!!Sensor histidine kinase regulating citrate/malate metabolism!!!MHYT domain, NO-binding membrane sensor	5e-188
143	COG_CATEGORY	T	T	0
144	COG_FUNCTION	COG1048	Aconitase A	0
144	COG_CATEGORY	C	C	0
145	COG_FUNCTION	COG2203!!!COG2203!!!COG5002	GAF domain!!!GAF domain!!!Signal transduction histidine kinase	4.7e-145
145	COG_CATEGORY	T	T	0
146	COG_FUNCTION	COG5002	Signal transduction histidine kinase	1.5e-139
146	COG_CATEGORY	T	T	0
147	COG_FUNCTION	COG0745!!!COG2198!!!COG3706	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain!!!HPt (histidine-containing phosphotransfer) domain!!!Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	3.6e-122
147	COG_CATEGORY	T!!!K	T!!!K	0
148	COG_FUNCTION	COG0745!!!COG1639	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain!!!HD-like signal output (HDOD) domain, no enzymatic activity	6.9e-88
148	COG_CATEGORY	T!!!K	T!!!K	0
149	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	1.4e-37
149	COG_CATEGORY	T!!!K	T!!!K	0
150	COG_FUNCTION	COG5626	Uncharacterized protein	4.5e-37
150	COG_CATEGORY	S	S	0
151	COG_FUNCTION	COG2431	Uncharacterized membrane protein YbjE, DUF340 family	9.8e-130
151	COG_CATEGORY	S	S	0
152	COG_FUNCTION	COG2206	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	6.2e-193
152	COG_CATEGORY	T	T	0
153	COG_FUNCTION	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	1.5e-129
153	COG_CATEGORY	N	N	0
154	COG_FUNCTION	COG0665	Glycine/D-amino acid oxidase (deaminating)	8.6e-201
154	COG_CATEGORY	E	E	0
156	COG_FUNCTION	COG2885!!!COG3637	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins!!!Opacity protein and related surface antigens	1.2e-132
156	COG_CATEGORY	M	M	0
157	COG_FUNCTION	COG0210	Superfamily I DNA or RNA helicase	0
157	COG_CATEGORY	L	L	0
158	COG_FUNCTION	COG3651	Uncharacterized conserved protein, DUF2237 family	1.9e-55
158	COG_CATEGORY	S	S	0
159	COG_FUNCTION	COG1444	tRNA(Met) C34 N-acetyltransferase TmcA	5.6e-253
159	COG_CATEGORY	J	J	0
161	COG_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase	7.8e-150
161	COG_CATEGORY	I	I	0
162	COG_FUNCTION	COG2863	Cytochrome c553	1.4e-41
162	COG_CATEGORY	C	C	0
163	COG_FUNCTION	COG1611	Predicted Rossmann fold nucleotide-binding protein	1.9e-238
163	COG_CATEGORY	R	R	0
164	COG_FUNCTION	COG0301!!!COG0607	Adenylyl- and sulfurtransferase ThiI, participates in tRNA 4-thiouridine and thiamine biosynthesis!!!Rhodanese-related sulfurtransferase	2.2e-208
164	COG_CATEGORY	P!!!H!!!J	P!!!H!!!J	0
165	COG_FUNCTION	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	1.7e-151
165	COG_CATEGORY	B!!!Q	B!!!Q	0
166	COG_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	1e-250
166	COG_CATEGORY	C	C	0
167	COG_FUNCTION	COG0210	Superfamily I DNA or RNA helicase	0
167	COG_CATEGORY	L	L	0
168	COG_FUNCTION	COG1968	Undecaprenyl pyrophosphate phosphatase UppP	2.5e-121
168	COG_CATEGORY	I	I	0
169	COG_FUNCTION	COG0798	Arsenite efflux pump ArsB, ACR3 family	3.5e-171
169	COG_CATEGORY	P	P	0
170	COG_FUNCTION	COG0431	NAD(P)H-dependent FMN reductase	1.4e-107
170	COG_CATEGORY	C	C	0
171	COG_FUNCTION	COG0394!!!COG0640	Protein-tyrosine-phosphatase!!!DNA-binding transcriptional regulator, ArsR family	3.6e-41
171	COG_CATEGORY	T!!!K	T!!!K	0
173	COG_FUNCTION	COG0300	Short-chain dehydrogenase	1.7e-94
173	COG_CATEGORY	R	R	0
174	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	1.5e-153
174	COG_CATEGORY	M	M	0
175	COG_FUNCTION	COG1607	Acyl-CoA hydrolase	3.1e-64
175	COG_CATEGORY	I	I	0
176	COG_FUNCTION	COG0226	ABC-type phosphate transport system, periplasmic component	2e-123
176	COG_CATEGORY	P	P	0
177	COG_FUNCTION	COG0573	ABC-type phosphate transport system, permease component	3.4e-166
177	COG_CATEGORY	P	P	0
178	COG_FUNCTION	COG0581	ABC-type phosphate transport system, permease component	1.1e-174
178	COG_CATEGORY	P	P	0
179	COG_FUNCTION	COG1117	ABC-type phosphate transport system, ATPase component	4.8e-139
179	COG_CATEGORY	P	P	0
180	COG_FUNCTION	COG0704	Phosphate uptake regulator	2.7e-111
180	COG_CATEGORY	P	P	0
181	COG_FUNCTION	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	3.9e-58
181	COG_CATEGORY	R!!!G!!!F	R!!!G!!!F	0
182	COG_FUNCTION	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	1.4e-185
182	COG_CATEGORY	C!!!H	C!!!H	0
183	COG_FUNCTION	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	2.8e-87
183	COG_CATEGORY	J	J	0
184	COG_FUNCTION	COG0668	Small-conductance mechanosensitive channel	9.4e-132
184	COG_CATEGORY	M	M	0
185	COG_FUNCTION	COG2603	tRNA 2-selenouridine synthase SelU, contains rhodanese domain	7.1e-175
185	COG_CATEGORY	J	J	0
186	COG_FUNCTION	COG5652	VanZ like family protein (function unknown)	4.8e-49
186	COG_CATEGORY	S	S	0
187	COG_FUNCTION	COG2981	Uncharacterized protein involved in cysteine biosynthesis	8.6e-100
187	COG_CATEGORY	E	E	0
188	COG_FUNCTION	COG0553	Superfamily II DNA or RNA helicase, SNF2 family	0
188	COG_CATEGORY	K!!!L	K!!!L	0
189	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	0
189	COG_CATEGORY	I	I	0
190	COG_FUNCTION	COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	1.1e-55
190	COG_CATEGORY	D!!!P	D!!!P	0
191	COG_FUNCTION	COG1278	Cold shock protein, CspA family	8.8e-31
191	COG_CATEGORY	K	K	0
192	COG_FUNCTION	COG0625	Glutathione S-transferase	3.7e-87
192	COG_CATEGORY	O	O	0
193	COG_FUNCTION	COG3540	Phosphodiesterase/alkaline phosphatase D	1.5e-264
193	COG_CATEGORY	P	P	0
194	COG_FUNCTION	COG3957	Phosphoketolase	0
194	COG_CATEGORY	G	G	0
195	COG_FUNCTION	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	3.8e-292
195	COG_CATEGORY	E!!!G	E!!!G	0
196	COG_FUNCTION	COG1686	D-alanyl-D-alanine carboxypeptidase	1.5e-122
196	COG_CATEGORY	M	M	0
197	COG_FUNCTION	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	9.1e-71
197	COG_CATEGORY	U!!!J	U!!!J	0
198	COG_FUNCTION	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	4.4e-82
198	COG_CATEGORY	J	J	0
199	COG_FUNCTION	COG1988	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family	2.1e-141
199	COG_CATEGORY	R	R	0
201	COG_FUNCTION	COG2951!!!COG3409	Membrane-bound lytic murein transglycosylase B!!!Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases	5.9e-186
201	COG_CATEGORY	M	M	0
202	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	8.2e-118
202	COG_CATEGORY	T!!!K	T!!!K	0
203	COG_FUNCTION	COG5002	Signal transduction histidine kinase	4.5e-197
203	COG_CATEGORY	T	T	0
204	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	8.4e-110
204	COG_CATEGORY	T!!!K	T!!!K	0
205	COG_FUNCTION	COG0382	4-hydroxybenzoate polyprenyltransferase	4.1e-149
205	COG_CATEGORY	H	H	0
206	COG_FUNCTION	COG3161	4-hydroxybenzoate synthetase (chorismate-pyruvate lyase)	9.1e-63
206	COG_CATEGORY	H	H	0
207	COG_FUNCTION	COG0634	Hypoxanthine-guanine phosphoribosyltransferase	4.4e-93
207	COG_CATEGORY	F	F	0
208	COG_FUNCTION	COG1773	Rubredoxin	1.5e-28
208	COG_CATEGORY	C	C	0
209	COG_FUNCTION	COG0446	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase	1.9e-170
209	COG_CATEGORY	I	I	0
210	COG_FUNCTION	COG1946	Acyl-CoA thioesterase	6.9e-130
210	COG_CATEGORY	I	I	0
211	COG_FUNCTION	COG2199!!!COG2200	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	0
211	COG_CATEGORY	T	T	0
212	COG_FUNCTION	COG0716	Flavodoxin	2.3e-63
212	COG_CATEGORY	C	C	0
213	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	5.8e-137
213	COG_CATEGORY	T!!!K	T!!!K	0
214	COG_FUNCTION	COG0306!!!COG0306	Phosphate/sulfate permease!!!Phosphate/sulfate permease	5.3e-245
214	COG_CATEGORY	P	P	0
216	COG_FUNCTION	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	2e-298
216	COG_CATEGORY	E	E	0
217	COG_FUNCTION	COG1550	Uncharacterized conserved protein YlxP, DUF503 family	8.5e-49
217	COG_CATEGORY	S	S	0
218	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	4.8e-292
218	COG_CATEGORY	I	I	0
219	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	1e-90
