gene_callers_id	source	accession	function	e_value
40	COG_FUNCTION	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	3.2e-151
40	COG_CATEGORY	M	M	0
41	COG_FUNCTION	COG0148	Enolase	2e-237
41	COG_CATEGORY	G	G	0
42	COG_FUNCTION	COG2919	Cell division protein FtsB	2.9e-34
42	COG_CATEGORY	D	D	0
43	COG_FUNCTION	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	9e-98
43	COG_CATEGORY	I	I	0
44	COG_FUNCTION	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1.3e-77
44	COG_CATEGORY	I	I	0
45	COG_FUNCTION	COG0585	tRNA(Glu) U13 pseudouridine synthase TruD	1.4e-140
45	COG_CATEGORY	J	J	0
46	COG_FUNCTION	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	2.9e-135
46	COG_CATEGORY	L	L	0
47	COG_FUNCTION	COG2518	Protein-L-isoaspartate O-methyltransferase	3.6e-110
47	COG_CATEGORY	O	O	0
48	COG_FUNCTION	COG2035	Uncharacterized membrane protein	6.5e-132
48	COG_CATEGORY	S	S	0
49	COG_FUNCTION	COG1388!!!COG4942	LysM repeat!!!Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB	1.3e-123
49	COG_CATEGORY	D!!!M	D!!!M	0
50	COG_FUNCTION	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	9.7e-176
50	COG_CATEGORY	K	K	0
52	COG_FUNCTION	COG0177	Endonuclease III	3.4e-113
52	COG_CATEGORY	L	L	0
53	COG_FUNCTION	COG4660	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfE subunit	1.9e-112
53	COG_CATEGORY	C	C	0
54	COG_FUNCTION	COG4659	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfG subunit	4.5e-111
54	COG_CATEGORY	C	C	0
55	COG_FUNCTION	COG4658	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfD subunit	1.4e-177
55	COG_CATEGORY	C	C	0
56	COG_FUNCTION	COG1842!!!COG4656	Phage shock protein A!!!Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfC subunit	4.2e-201
56	COG_CATEGORY	T!!!C!!!K	T!!!C!!!K	0
57	COG_FUNCTION	COG2878	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfB subunit	5.3e-57
57	COG_CATEGORY	C	C	0
58	COG_FUNCTION	COG4657	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfA subunit	6.2e-90
58	COG_CATEGORY	C	C	0
59	COG_FUNCTION	COG0073!!!COG0143	tRNA-binding EMAP/Myf domain!!!Methionyl-tRNA synthetase	0
59	COG_CATEGORY	J	J	0
60	COG_FUNCTION	COG0489!!!COG2151	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster!!!Metal-sulfur cluster biosynthetic enzyme	5.1e-202
60	COG_CATEGORY	D!!!O	D!!!O	0
61	COG_FUNCTION	COG0717	Deoxycytidine triphosphate deaminase	2.4e-107
61	COG_CATEGORY	F	F	0
62	COG_FUNCTION	COG3068	Uncharacterized protein YjaG, DUF416 family	2.1e-101
62	COG_CATEGORY	S	S	0
63	COG_FUNCTION	COG3977	Alanine-alpha-ketoisovalerate (or valine-pyruvate) aminotransferase	1.4e-243
63	COG_CATEGORY	E	E	0
65	COG_FUNCTION	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	1.8e-109
65	COG_CATEGORY	F	F	0
66	COG_FUNCTION	COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	8.8e-200
66	COG_CATEGORY	F	F	0
67	COG_FUNCTION	COG3249	Uncharacterized protein	1.2e-144
67	COG_CATEGORY	S	S	0
68	COG_FUNCTION	COG0558	Phosphatidylglycerophosphate synthase	9.6e-88
68	COG_CATEGORY	I	I	0
69	COG_FUNCTION	COG0593	Chromosomal replication initiation ATPase DnaA	5.5e-101
69	COG_CATEGORY	L	L	0
70	COG_FUNCTION	COG1192	Cellulose biosynthesis protein BcsQ	1e-143
70	COG_CATEGORY	N	N	0
71	COG_FUNCTION	COG3098	Uncharacterized conserved protein YqcC, DUF446 family	1e-44
71	COG_CATEGORY	S	S	0
72	COG_FUNCTION	COG0157	Nicotinate-nucleotide pyrophosphorylase	3.3e-132
72	COG_CATEGORY	H	H	0
73	COG_FUNCTION	COG3170	Tfp pilus assembly protein FimV	0
73	COG_CATEGORY	W!!!N	W!!!N	0
74	COG_FUNCTION	COG3023	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	1.6e-83
74	COG_CATEGORY	M	M	0
75	COG_FUNCTION	COG3725	Membrane protein required for beta-lactamase induction	6.7e-19
75	COG_CATEGORY	V	V	0
76	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	6e-273
76	COG_CATEGORY	T!!!N	T!!!N	0
77	COG_FUNCTION	COG2096	Cob(I)alamin adenosyltransferase	1.8e-99
77	COG_CATEGORY	H	H	0
78	COG_FUNCTION	COG1893	Ketopantoate reductase	2.8e-113
78	COG_CATEGORY	H	H	0
79	COG_FUNCTION	COG0525	Valyl-tRNA synthetase	0
79	COG_CATEGORY	J	J	0
80	COG_FUNCTION	COG2927	DNA polymerase III, chi subunit	4.1e-85
80	COG_CATEGORY	L	L	0
81	COG_FUNCTION	COG0260	Leucyl aminopeptidase	2.6e-265
81	COG_CATEGORY	E	E	0
82	COG_FUNCTION	COG0795	Lipopolysaccharide export LptBFGC system, permease protein LptF	3e-173
82	COG_CATEGORY	N!!!M	N!!!M	0
83	COG_FUNCTION	COG0795	Lipopolysaccharide export LptBFGC system, permease protein LptF	1.4e-164
83	COG_CATEGORY	N!!!M	N!!!M	0
84	COG_FUNCTION	COG1714	Uncharacterized membrane protein YckC, RDD family	1e-84
84	COG_CATEGORY	S	S	0
85	COG_FUNCTION	COG0013	Alanyl-tRNA synthetase	0
85	COG_CATEGORY	J	J	0
86	COG_FUNCTION	COG0527	Aspartokinase	1.1e-208
86	COG_CATEGORY	E	E	0
87	COG_FUNCTION	COG1551	sRNA-binding carbon storage regulator CsrA	9.9e-24
87	COG_CATEGORY	T	T	0
89	COG_FUNCTION	COG3122	Uncharacterized conserved protein YaiL, DUF2058 family	8.9e-67
89	COG_CATEGORY	S	S	0
90	COG_FUNCTION	COG0513	Superfamily II DNA and RNA helicase	3.3e-222
90	COG_CATEGORY	L	L	0
91	COG_FUNCTION	COG3630	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, gamma subunit	6.7e-33
91	COG_CATEGORY	C	C	0
92	COG_FUNCTION	COG0511!!!COG5016	Biotin carboxyl carrier protein!!!Pyruvate/oxaloacetate carboxyltransferase	0
92	COG_CATEGORY	I!!!C!!!H	I!!!C!!!H	0
93	COG_FUNCTION	COG1883	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit	2.2e-228
93	COG_CATEGORY	C	C	0
94	COG_FUNCTION	COG0587	DNA polymerase III, alpha subunit	0
94	COG_CATEGORY	L	L	0
95	COG_FUNCTION	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	5.2e-255
95	COG_CATEGORY	L	L	0
96	COG_FUNCTION	COG4544	Uncharacterized conserved protein	1.3e-123
96	COG_CATEGORY	S	S	0
97	COG_FUNCTION	COG2154	Pterin-4a-carbinolamine dehydratase	1.6e-56
97	COG_CATEGORY	H	H	0
99	COG_FUNCTION	COG4974	Site-specific recombinase XerD	5.7e-45
99	COG_CATEGORY	L	L	0
103	COG_FUNCTION	COG0050	Translation elongation factor EF-Tu, a GTPase	1e-216
103	COG_CATEGORY	J	J	0
104	COG_FUNCTION	COG0051	Ribosomal protein S10	2.6e-50
104	COG_CATEGORY	J	J	0
105	COG_FUNCTION	COG0087	Ribosomal protein L3	4.4e-113
105	COG_CATEGORY	J	J	0
106	COG_FUNCTION	COG0088	Ribosomal protein L4	3.5e-104
106	COG_CATEGORY	J	J	0
107	COG_FUNCTION	COG0089	Ribosomal protein L23	5.6e-47
107	COG_CATEGORY	J	J	0
108	COG_FUNCTION	COG0090	Ribosomal protein L2	1.3e-154
108	COG_CATEGORY	J	J	0
109	COG_FUNCTION	COG0185	Ribosomal protein S19	9.2e-44
109	COG_CATEGORY	J	J	0
110	COG_FUNCTION	COG0091	Ribosomal protein L22	1.9e-51
110	COG_CATEGORY	J	J	0
111	COG_FUNCTION	COG0092	Ribosomal protein S3	1.7e-123
111	COG_CATEGORY	J	J	0
112	COG_FUNCTION	COG0197	Ribosomal protein L16/L10AE	1.1e-67
112	COG_CATEGORY	J	J	0
113	COG_FUNCTION	COG0255	Ribosomal protein L29	7.9e-26
113	COG_CATEGORY	J	J	0
114	COG_FUNCTION	COG0186	Ribosomal protein S17	2.4e-41
114	COG_CATEGORY	J	J	0
115	COG_FUNCTION	COG0093	Ribosomal protein L14	2.5e-60
115	COG_CATEGORY	J	J	0
116	COG_FUNCTION	COG0198	Ribosomal protein L24	1.7e-52
116	COG_CATEGORY	J	J	0
117	COG_FUNCTION	COG0094	Ribosomal protein L5	4.1e-96
117	COG_CATEGORY	J	J	0
118	COG_FUNCTION	COG0199	Ribosomal protein S14	1.3e-49
118	COG_CATEGORY	J	J	0
119	COG_FUNCTION	COG0096	Ribosomal protein S8	1.3e-62
119	COG_CATEGORY	J	J	0
120	COG_FUNCTION	COG0097	Ribosomal protein L6P/L9E	8.8e-91
120	COG_CATEGORY	J	J	0
121	COG_FUNCTION	COG0256	Ribosomal protein L18	7.8e-48
121	COG_CATEGORY	J	J	0
122	COG_FUNCTION	COG0098	Ribosomal protein S5	1.5e-84
122	COG_CATEGORY	J	J	0
123	COG_FUNCTION	COG1841	Ribosomal protein L30/L7E	2.8e-28
123	COG_CATEGORY	J	J	0
124	COG_FUNCTION	COG0200	Ribosomal protein L15	2.1e-66
124	COG_CATEGORY	J	J	0
125	COG_FUNCTION	COG0201	Preprotein translocase subunit SecY	2.1e-242
125	COG_CATEGORY	U	U	0
126	COG_FUNCTION	COG0099	Ribosomal protein S13	5.4e-60
126	COG_CATEGORY	J	J	0
127	COG_FUNCTION	COG0100	Ribosomal protein S11	4.2e-66
127	COG_CATEGORY	J	J	0
128	COG_FUNCTION	COG0522	Ribosomal protein S4 or related protein	7.3e-97
128	COG_CATEGORY	J	J	0
129	COG_FUNCTION	COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	5.8e-176
129	COG_CATEGORY	K	K	0
130	COG_FUNCTION	COG0203	Ribosomal protein L17	1.5e-55
130	COG_CATEGORY	J	J	0
131	COG_FUNCTION	COG0178	Excinuclease UvrABC ATPase subunit	0
131	COG_CATEGORY	L	L	0
132	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	1.2e-29
132	COG_CATEGORY	K	K	0
133	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	5.3e-77
133	COG_CATEGORY	K	K	0
135	COG_FUNCTION	COG0760	Parvulin-like peptidyl-prolyl isomerase	5.6e-21
135	COG_CATEGORY	O	O	0
140	COG_FUNCTION	COG3209!!!COG4290	Uncharacterized conserved protein RhaS, contains 28 RHS repeats!!!Guanyl-specific ribonuclease Sa	7e-10
140	COG_CATEGORY	R!!!F	R!!!F	0
141	COG_FUNCTION	COG3166!!!COG4972	Tfp pilus assembly protein PilN!!!Tfp pilus assembly protein, ATPase PilM	8.4e-30
141	COG_CATEGORY	W!!!N	W!!!N	0
144	COG_FUNCTION	COG1450!!!COG4796	Type II secretory pathway component GspD/PulD (secretin)!!!Type II secretory pathway, component HofQ	1.7e-103
144	COG_CATEGORY	U	U	0
145	COG_FUNCTION	COG4795	Type II secretory pathway, component PulJ	6.1e-06
145	COG_CATEGORY	U	U	0
146	COG_FUNCTION	COG3156	Type II secretory pathway, component PulK	9.6e-31
146	COG_CATEGORY	U	U	0
147	COG_FUNCTION	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	1e-156
147	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
148	COG_FUNCTION	COG1459	Type II secretory pathway, component PulF	4e-75
148	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
149	COG_FUNCTION	COG2165	Type II secretory pathway, pseudopilin PulG	7.9e-20
149	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
150	COG_FUNCTION	COG4970	Tfp pilus assembly protein FimT	1.1e-15
150	COG_CATEGORY	W!!!N	W!!!N	0
153	COG_FUNCTION	COG4564	Signal transduction histidine kinase	6.6e-66
153	COG_CATEGORY	T	T	0
154	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	3.7e-75
154	COG_CATEGORY	T!!!N	T!!!N	0
155	COG_FUNCTION	COG2911	Autotransporter translocation and assembly factor TamB	3e-27
155	COG_CATEGORY	U	U	0
156	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	5.8e-211
156	COG_CATEGORY	G	G	0
157	COG_FUNCTION	COG0629	Single-stranded DNA-binding protein	2.7e-76
157	COG_CATEGORY	L	L	0
158	COG_FUNCTION	COG4972	Tfp pilus assembly protein, ATPase PilM	3.2e-104
158	COG_CATEGORY	W!!!N	W!!!N	0
159	COG_FUNCTION	COG3166	Tfp pilus assembly protein PilN	7.7e-51
159	COG_CATEGORY	W!!!N	W!!!N	0
160	COG_FUNCTION	COG3149	Type II secretory pathway, component PulM	3.3e-18
160	COG_CATEGORY	U	U	0
162	COG_FUNCTION	COG1450	Type II secretory pathway component GspD/PulD (secretin)	2.5e-248
162	COG_CATEGORY	U	U	0
163	COG_FUNCTION	COG3267	Type II secretory pathway, component ExeA (predicted ATPase)	2e-137
163	COG_CATEGORY	U	U	0
164	COG_FUNCTION	COG0457	Tetratricopeptide (TPR) repeat	3e-80
164	COG_CATEGORY	R	R	0
165	COG_FUNCTION	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	0
165	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
166	COG_FUNCTION	COG1459	Type II secretory pathway, component PulF	1.4e-208
166	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
168	COG_FUNCTION	COG4970	Tfp pilus assembly protein FimT	4.1e-37
168	COG_CATEGORY	W!!!N	W!!!N	0
169	COG_FUNCTION	COG2165	Type II secretory pathway, pseudopilin PulG	1.4e-28
169	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
170	COG_FUNCTION	COG2165	Type II secretory pathway, pseudopilin PulG	4.2e-57
170	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
171	COG_FUNCTION	COG2165	Type II secretory pathway, pseudopilin PulG	9.8e-28
171	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
172	COG_FUNCTION	COG2165	Type II secretory pathway, pseudopilin PulG	1.3e-106
172	COG_CATEGORY	W!!!U!!!N	W!!!U!!!N	0
174	COG_FUNCTION	COG3210	Large exoprotein involved in heme utilization or adhesion	1.4e-151
174	COG_CATEGORY	U	U	0
175	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	2.7e-272
175	COG_CATEGORY	T	T	0
176	COG_FUNCTION	COG3852	Signal transduction histidine kinase, nitrogen specific	1.5e-193
176	COG_CATEGORY	T	T	0
178	COG_FUNCTION	COG0174	Glutamine synthetase	6e-272
178	COG_CATEGORY	E	E	0
180	COG_FUNCTION	COG1217	Predicted membrane GTPase involved in stress response	0
180	COG_CATEGORY	T	T	0
181	COG_FUNCTION	COG0400!!!COG0596	Predicted esterase!!!Pimeloyl-ACP methyl ester carboxylesterase	5.5e-176
181	COG_CATEGORY	R!!!H	R!!!H	0
182	COG_FUNCTION	COG1490	D-Tyr-tRNAtyr deacylase	3e-52
182	COG_CATEGORY	J	J	0
183	COG_FUNCTION	COG3203	Outer membrane protein (porin)	4.8e-106
183	COG_CATEGORY	M	M	0
184	COG_FUNCTION	COG3025	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	1.9e-90
184	COG_CATEGORY	P	P	0
185	COG_FUNCTION	COG1226	Voltage-gated potassium channel Kch	4.2e-186
185	COG_CATEGORY	P	P	0
186	COG_FUNCTION	COG1391	Glutamine synthetase adenylyltransferase	0
186	COG_CATEGORY	O	O	0
187	COG_FUNCTION	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	2.7e-172
187	COG_CATEGORY	E!!!H	E!!!H	0
188	COG_FUNCTION	COG0457!!!COG0457!!!COG0859	Tetratricopeptide (TPR) repeat!!!Tetratricopeptide (TPR) repeat!!!ADP-heptose:LPS heptosyltransferase	6.6e-22
188	COG_CATEGORY	R!!!M	R!!!M	0
189	COG_FUNCTION	COG0859	ADP-heptose:LPS heptosyltransferase	8e-176
189	COG_CATEGORY	M	M	0
190	COG_FUNCTION	COG3642	tRNA A-37 threonylcarbamoyl transferase component Bud32	1.1e-96
190	COG_CATEGORY	J	J	0
191	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	2.1e-174
191	COG_CATEGORY	M	M	0
192	COG_FUNCTION	COG1887	CDP-glycerol glycerophosphotransferase, TagB/SpsB family	4.5e-179
192	COG_CATEGORY	I!!!M	I!!!M	0
194	COG_FUNCTION	COG0463!!!COG3307	Glycosyltransferase involved in cell wall bisynthesis!!!O-antigen ligase	7.5e-300
194	COG_CATEGORY	M	M	0
195	COG_FUNCTION	COG1560	Lauroyl/myristoyl acyltransferase	9.8e-159
195	COG_CATEGORY	I	I	0
196	COG_FUNCTION	COG0662!!!COG0836	Mannose-6-phosphate isomerase, cupin superfamily!!!Mannose-1-phosphate guanylyltransferase	5.9e-259
196	COG_CATEGORY	G!!!M	G!!!M	0
197	COG_FUNCTION	COG0463	Glycosyltransferase involved in cell wall bisynthesis	8.7e-127
197	COG_CATEGORY	M	M	0
198	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	2.7e-107
198	COG_CATEGORY	M	M	0
199	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	6.4e-184
199	COG_CATEGORY	M	M	0
200	COG_FUNCTION	COG3660	Mitochondrial fission protein ELM1	1e-140
200	COG_CATEGORY	D	D	0
201	COG_FUNCTION	COG1560	Lauroyl/myristoyl acyltransferase	3.7e-173
201	COG_CATEGORY	I	I	0
202	COG_FUNCTION	COG1519	3-deoxy-D-manno-octulosonic-acid transferase	1.6e-170
202	COG_CATEGORY	M	M	0
203	COG_FUNCTION	COG1538	Outer membrane protein TolC	3.5e-240
203	COG_CATEGORY	M	M	0
204	COG_FUNCTION	COG0422	Thiamine biosynthesis protein ThiC	0
204	COG_CATEGORY	H	H	0
205	COG_FUNCTION	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	4.9e-109
205	COG_CATEGORY	V	V	0
206	COG_FUNCTION	COG3151	Uncharacterized protein YqiB, DUF1249 family	5.4e-95
206	COG_CATEGORY	S	S	0
207	COG_FUNCTION	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	4.4e-134
207	COG_CATEGORY	T	T	0
208	COG_FUNCTION	COG0620!!!COG0620	Methionine synthase II (cobalamin-independent)!!!Methionine synthase II (cobalamin-independent)	0
208	COG_CATEGORY	E	E	0
209	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	2e-151
209	COG_CATEGORY	K	K	0
210	COG_FUNCTION	COG0509	Glycine cleavage system H protein (lipoate-binding)	3.9e-64
210	COG_CATEGORY	E	E	0
211	COG_FUNCTION	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI	2.8e-217
211	COG_CATEGORY	J	J	0
212	COG_FUNCTION	COG0560	Phosphoserine phosphatase	2.6e-108
212	COG_CATEGORY	E	E	0
213	COG_FUNCTION	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	1.2e-71
213	COG_CATEGORY	V	V	0
214	COG_FUNCTION	COG3605	Signal transduction protein containing GAF and PtsI domains	0
214	COG_CATEGORY	T	T	0
215	COG_FUNCTION	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	6.4e-225
215	COG_CATEGORY	R	R	0
216	COG_FUNCTION	COG1220	ATP-dependent protease HslVU (ClpYQ), ATPase subunit	3e-212
216	COG_CATEGORY	O	O	0
217	COG_FUNCTION	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit	3.9e-91
217	COG_CATEGORY	O	O	0
218	COG_FUNCTION	COG3087	Cell division protein FtsN	8.1e-83
218	COG_CATEGORY	D	D	0
219	COG_FUNCTION	COG0018	Arginyl-tRNA synthetase	2.3e-310
219	COG_CATEGORY	J	J	0
220	COG_FUNCTION	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase	0
220	COG_CATEGORY	L	L	0
221	COG_FUNCTION	COG0254	Ribosomal protein L31	1.5e-36
221	COG_CATEGORY	J	J	0
222	COG_FUNCTION	COG0281	Malic enzyme	3.6e-223
222	COG_CATEGORY	C	C	0
223	COG_FUNCTION	COG5009	Membrane carboxypeptidase/penicillin-binding protein	0
223	COG_CATEGORY	M	M	0
224	COG_FUNCTION	COG4972	Tfp pilus assembly protein, ATPase PilM	1.6e-171
224	COG_CATEGORY	W!!!N	W!!!N	0
225	COG_FUNCTION	COG3166	Tfp pilus assembly protein PilN	4.9e-92
225	COG_CATEGORY	W!!!N	W!!!N	0
226	COG_FUNCTION	COG3167	Tfp pilus assembly protein PilO	1.6e-104
226	COG_CATEGORY	W!!!N	W!!!N	0
227	COG_FUNCTION	COG3168	Tfp pilus assembly protein PilP	2.8e-92
227	COG_CATEGORY	W!!!N	W!!!N	0
228	COG_FUNCTION	COG4796	Type II secretory pathway, component HofQ	0
228	COG_CATEGORY	U	U	0
229	COG_FUNCTION	COG0703	Shikimate kinase	1.8e-94
229	COG_CATEGORY	E	E	0
230	COG_FUNCTION	COG0337	3-dehydroquinate synthetase	3.1e-175
230	COG_CATEGORY	E	E	0
231	COG_FUNCTION	COG3266!!!COG3267	Cell division protein DamX, binds to the septal ring, contains C-terminal SPOR domain!!!Type II secretory pathway, component ExeA (predicted ATPase)	2.6e-167
231	COG_CATEGORY	D!!!U	D!!!U	0
232	COG_FUNCTION	COG0067!!!COG0069!!!COG0070	Glutamate synthase domain 1!!!Glutamate synthase domain 2!!!Glutamate synthase domain 3	0
232	COG_CATEGORY	E	E	0
233	COG_FUNCTION	COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	2.8e-277
233	COG_CATEGORY	R!!!E	R!!!E	0
234	COG_FUNCTION	COG0407	Uroporphyrinogen-III decarboxylase	1e-199
234	COG_CATEGORY	H	H	0
