gene_callers_id	source	accession	function	e_value
18	COG_FUNCTION	COG2132!!!COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)!!!Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	4.8e-311
18	COG_CATEGORY	P!!!D!!!M	P!!!D!!!M	0
19	COG_FUNCTION	COG3667	Uncharacterized protein involved in copper resistance	7.4e-136
19	COG_CATEGORY	P	P	0
21	COG_FUNCTION	COG0531	Amino acid transporter	2.1e-237
21	COG_CATEGORY	E	E	0
23	COG_FUNCTION	COG2217!!!COG3350	Cation transport ATPase!!!Uncharacterized conserved protein, YHS domain	0
23	COG_CATEGORY	P!!!S	P!!!S	0
24	COG_FUNCTION	COG3439	Uncharacterized conserved protein, DUF302 family	1.2e-65
24	COG_CATEGORY	S	S	0
26	COG_FUNCTION	COG2308	Uncharacterized conserved protein, circularly permuted ATPgrasp superfamily	9.8e-253
26	COG_CATEGORY	S	S	0
28	COG_FUNCTION	COG2020	Protein-S-isoprenylcysteine O-methyltransferase Ste14	3.6e-126
28	COG_CATEGORY	O	O	0
29	COG_FUNCTION	COG2010	Cytochrome c, mono- and diheme variants	4.1e-35
29	COG_CATEGORY	C	C	0
33	COG_FUNCTION	COG1230	Co/Zn/Cd efflux system component	4.1e-141
33	COG_CATEGORY	P	P	0
34	COG_FUNCTION	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	4.4e-15
34	COG_CATEGORY	I	I	0
35	COG_FUNCTION	COG1230	Co/Zn/Cd efflux system component	6.8e-152
35	COG_CATEGORY	P	P	0
38	COG_FUNCTION	COG3019	Uncharacterized conserved protein	1.4e-93
38	COG_CATEGORY	S	S	0
39	COG_FUNCTION	COG0785	Cytochrome c biogenesis protein CcdA	5.3e-131
39	COG_CATEGORY	O!!!C	O!!!C	0
40	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	6.3e-42
40	COG_CATEGORY	K	K	0
41	COG_FUNCTION	COG0385	Predicted Na+-dependent transporter	2.6e-72
41	COG_CATEGORY	R	R	0
42	COG_FUNCTION	COG2186	DNA-binding transcriptional regulator, FadR family	4.9e-70
42	COG_CATEGORY	K	K	0
43	COG_FUNCTION	COG0782	Transcription elongation factor, GreA/GreB family	3.6e-25
43	COG_CATEGORY	K	K	0
44	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	1.9e-51
44	COG_CATEGORY	T	T	0
45	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	2.6e-105
45	COG_CATEGORY	K	K	0
46	COG_FUNCTION	COG1553	Sulfur relay (sulfurtransferase) complex TusBCD TusD component, DsrE family	2.6e-29
46	COG_CATEGORY	P	P	0
49	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	6.7e-32
49	COG_CATEGORY	K	K	0
50	COG_FUNCTION	COG2855	Uncharacterized membrane protein YadS	1e-98
50	COG_CATEGORY	S	S	0
51	COG_FUNCTION	COG1414	DNA-binding transcriptional regulator, IclR family	1.4e-50
51	COG_CATEGORY	K	K	0
52	COG_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family	1.2e-59
52	COG_CATEGORY	K	K	0
53	COG_FUNCTION	COG0776	Bacterial nucleoid DNA-binding protein	2.2e-46
53	COG_CATEGORY	L	L	0
54	COG_FUNCTION	COG0072!!!COG0073	Phenylalanyl-tRNA synthetase beta subunit!!!tRNA-binding EMAP/Myf domain	0
54	COG_CATEGORY	J	J	0
55	COG_FUNCTION	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	6.6e-172
55	COG_CATEGORY	J	J	0
56	COG_FUNCTION	COG0292	Ribosomal protein L20	3.5e-51
56	COG_CATEGORY	J	J	0
57	COG_FUNCTION	COG0291	Ribosomal protein L35	2.6e-21
57	COG_CATEGORY	J	J	0
58	COG_FUNCTION	COG0290	Translation initiation factor IF-3	8.9e-57
58	COG_CATEGORY	J	J	0
59	COG_FUNCTION	COG0441	Threonyl-tRNA synthetase	0
59	COG_CATEGORY	J	J	0
60	COG_FUNCTION	COG1192	Cellulose biosynthesis protein BcsQ	2.8e-78
60	COG_CATEGORY	N	N	0
61	COG_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	0
61	COG_CATEGORY	R	R	0
63	COG_FUNCTION	COG2358	TRAP-type uncharacterized transport system, periplasmic component	1.2e-149
63	COG_CATEGORY	R	R	0
64	COG_FUNCTION	COG1033!!!COG1033	Predicted exporter protein, RND superfamily!!!Predicted exporter protein, RND superfamily	0
64	COG_CATEGORY	R	R	0
65	COG_FUNCTION	COG4447	Uncharacterized protein related to plant photosystem II stability/assembly factor	3.7e-110
65	COG_CATEGORY	R	R	0
67	COG_FUNCTION	COG0308	Aminopeptidase N	0
67	COG_CATEGORY	E	E	0
69	COG_FUNCTION	COG3139	Uncharacterized conserved protein YeaC, DUF1315 family	1.1e-22
69	COG_CATEGORY	S	S	0
70	COG_FUNCTION	COG0705	Membrane associated serine protease, rhomboid family	2.7e-105
70	COG_CATEGORY	O	O	0
71	COG_FUNCTION	COG0639	Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	5.2e-156
71	COG_CATEGORY	T	T	0
72	COG_FUNCTION	COG0061	NAD kinase	2.4e-149
72	COG_CATEGORY	F	F	0
73	COG_FUNCTION	COG3782	Uncharacterized protein	5.6e-68
73	COG_CATEGORY	S	S	0
74	COG_FUNCTION	COG4372	Uncharacterized conserved protein, contains DUF3084 domain	2.5e-72
74	COG_CATEGORY	S	S	0
75	COG_FUNCTION	COG0446!!!COG1902	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase!!!2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	0
75	COG_CATEGORY	C!!!I	C!!!I	0
76	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	6.3e-101
76	COG_CATEGORY	K	K	0
77	COG_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	1.8e-112
77	COG_CATEGORY	E	E	0
78	COG_FUNCTION	COG3707	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains	7e-33
78	COG_CATEGORY	K!!!T	K!!!T	0
79	COG_FUNCTION	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	6.1e-110
79	COG_CATEGORY	P!!!E	P!!!E	0
80	COG_FUNCTION	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	5.8e-130
80	COG_CATEGORY	P!!!E	P!!!E	0
81	COG_FUNCTION	COG0747	ABC-type transport system, periplasmic component	2e-250
81	COG_CATEGORY	E	E	0
82	COG_FUNCTION	COG2421	Acetamidase/formamidase	1.7e-137
82	COG_CATEGORY	C	C	0
83	COG_FUNCTION	COG4172	ABC-type microcin C transport system, duplicated ATPase component YejF	6.3e-226
83	COG_CATEGORY	Q	Q	0
85	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	3e-167
85	COG_CATEGORY	K	K	0
86	COG_FUNCTION	COG2030	Acyl dehydratase	5.7e-55
86	COG_CATEGORY	I	I	0
87	COG_FUNCTION	COG2801!!!COG2963	Transposase InsO and inactivated derivatives!!!Transposase and inactivated derivatives	2.5e-27
87	COG_CATEGORY	X	X	0
89	COG_FUNCTION	COG3437!!!COG4191	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system	4.6e-204
89	COG_CATEGORY	T	T	0
90	COG_FUNCTION	COG4566	Two-component response regulator, FixJ family, consists of REC and HTH domains	5.1e-90
90	COG_CATEGORY	K!!!T	K!!!T	0
91	COG_FUNCTION	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	2e-76
91	COG_CATEGORY	M	M	0
92	COG_FUNCTION	COG3145	Alkylated DNA repair dioxygenase AlkB	8.3e-45
92	COG_CATEGORY	L	L	0
93	COG_FUNCTION	COG1067	Predicted ATP-dependent protease	0
93	COG_CATEGORY	O	O	0
95	COG_FUNCTION	COG0655	Multimeric flavodoxin WrbA	1.2e-72
95	COG_CATEGORY	C	C	0
96	COG_FUNCTION	COG0468	RecA/RadA recombinase	4e-180
96	COG_CATEGORY	L	L	0
97	COG_FUNCTION	COG1546	Nicotinamide mononucleotide (NMN) deamidase PncC	8.4e-59
97	COG_CATEGORY	H	H	0
98	COG_FUNCTION	COG1305	Transglutaminase-like enzyme, putative cysteine protease	7.2e-77
98	COG_CATEGORY	O	O	0
99	COG_FUNCTION	COG2307!!!COG2308	Uncharacterized conserved protein, Alpha-E superfamily!!!Uncharacterized conserved protein, circularly permuted ATPgrasp superfamily	2.2e-128
99	COG_CATEGORY	S	S	0
100	COG_FUNCTION	COG2307	Uncharacterized conserved protein, Alpha-E superfamily	5.9e-50
100	COG_CATEGORY	S	S	0
101	COG_FUNCTION	COG2308	Uncharacterized conserved protein, circularly permuted ATPgrasp superfamily	1.3e-184
101	COG_CATEGORY	S	S	0
102	COG_FUNCTION	COG2801	Transposase InsO and inactivated derivatives	2.1e-76
102	COG_CATEGORY	X	X	0
103	COG_FUNCTION	COG1961	Site-specific DNA recombinase related to the DNA invertase Pin	1.2e-77
103	COG_CATEGORY	L	L	0
106	COG_FUNCTION	COG2202!!!COG5000!!!COG5001	PAS domain!!!Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	9.4e-112
106	COG_CATEGORY	T	T	0
108	COG_FUNCTION	COG3436	Transposase	8.3e-116
108	COG_CATEGORY	X	X	0
109	COG_FUNCTION	COG3436	Transposase	1.9e-22
109	COG_CATEGORY	X	X	0
111	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	3.1e-20
111	COG_CATEGORY	T	T	0
112	COG_FUNCTION	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	7.1e-26
112	COG_CATEGORY	Q	Q	0
121	COG_FUNCTION	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	4.5e-18
121	COG_CATEGORY	J	J	0
122	COG_FUNCTION	COG4453	Uncharacterized conserved protein, DUF1778 family	7.8e-10
122	COG_CATEGORY	S	S	0
126	COG_FUNCTION	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain	3.5e-10
126	COG_CATEGORY	D	D	0
127	COG_FUNCTION	COG1192	Cellulose biosynthesis protein BcsQ	1.4e-66
127	COG_CATEGORY	N	N	0
128	COG_FUNCTION	COG3505	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase	3.4e-58
128	COG_CATEGORY	U	U	0
131	COG_FUNCTION	COG4962	Pilus assembly protein, ATPase of CpaF family	2.7e-56
131	COG_CATEGORY	W!!!U	W!!!U	0
140	COG_FUNCTION	COG3451	Type IV secretory pathway, VirB4 component	6.8e-149
140	COG_CATEGORY	U	U	0
146	COG_FUNCTION	COG2948	Type IV secretory pathway, VirB10 components	3.1e-15
146	COG_CATEGORY	U	U	0
149	COG_FUNCTION	COG0741!!!COG0791	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)!!!Cell wall-associated hydrolase, NlpC family	9.2e-29
149	COG_CATEGORY	M	M	0
151	COG_FUNCTION	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	7.2e-42
151	COG_CATEGORY	M	M	0
157	COG_FUNCTION	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	4.5e-72
157	COG_CATEGORY	L	L	0
158	COG_FUNCTION	COG2378	Predicted DNA-binding transcriptional regulator YafY, contains an HTH and WYL domains	1.1e-53
158	COG_CATEGORY	K	K	0
160	COG_FUNCTION	COG3422	Uncharacterized conserved protein YegP, UPF0339 family	1.8e-25
160	COG_CATEGORY	S	S	0
162	COG_FUNCTION	COG2963	Transposase and inactivated derivatives	1.4e-15
162	COG_CATEGORY	X	X	0
163	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	3.1e-35
163	COG_CATEGORY	N!!!T	N!!!T	0
166	COG_FUNCTION	COG0745!!!COG5001	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	5.3e-90
166	COG_CATEGORY	K!!!T	K!!!T	0
167	COG_FUNCTION	COG2203!!!COG2203!!!COG5001	GAF domain!!!GAF domain!!!Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	9.7e-153
167	COG_CATEGORY	T	T	0
169	COG_FUNCTION	COG2199!!!COG2200	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	1.5e-84
169	COG_CATEGORY	T	T	0
171	COG_FUNCTION	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	4.4e-106
171	COG_CATEGORY	T	T	0
172	COG_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	2.5e-17
172	COG_CATEGORY	T	T	0
173	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	4e-64
173	COG_CATEGORY	N!!!T	N!!!T	0
174	COG_FUNCTION	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	2.2e-10
174	COG_CATEGORY	O	O	0
176	COG_FUNCTION	COG0162	Tyrosyl-tRNA synthetase	5.5e-181
176	COG_CATEGORY	J	J	0
177	COG_FUNCTION	COG0739!!!COG3061	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain!!!Cell envelope opacity-associated protein A (function unknown)	2.8e-163
177	COG_CATEGORY	S!!!M	S!!!M	0
178	COG_FUNCTION	COG2377	1,6-Anhydro-N-acetylmuramate kinase	8.9e-127
178	COG_CATEGORY	M	M	0
179	COG_FUNCTION	COG0316	Fe-S cluster assembly iron-binding protein IscA	5.5e-57
179	COG_CATEGORY	O	O	0
180	COG_FUNCTION	COG1664	Cytoskeletal protein CcmA, bactofilin family	3.4e-44
180	COG_CATEGORY	Z	Z	0
182	COG_FUNCTION	COG0002	N-acetyl-gamma-glutamylphosphate reductase	4.3e-167
182	COG_CATEGORY	E	E	0
183	COG_FUNCTION	COG0038	H+/Cl- antiporter ClcA	2.7e-216
183	COG_CATEGORY	P	P	0
184	COG_FUNCTION	COG1981	Uncharacterized membrane protein	1.3e-65
184	COG_CATEGORY	S	S	0
185	COG_FUNCTION	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	3e-71
185	COG_CATEGORY	H	H	0
186	COG_FUNCTION	COG0352	Thiamine monophosphate synthase	1.4e-66
186	COG_CATEGORY	H	H	0
187	COG_FUNCTION	COG0001	Glutamate-1-semialdehyde aminotransferase	9.8e-213
187	COG_CATEGORY	H	H	0
188	COG_FUNCTION	COG1075	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold	2.1e-124
188	COG_CATEGORY	I	I	0
192	COG_FUNCTION	COG5662	Transmembrane transcriptional regulator (anti-sigma factor RsiW)	2e-31
192	COG_CATEGORY	K	K	0
193	COG_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	7e-41
193	COG_CATEGORY	K	K	0
195	COG_FUNCTION	COG5010	Flp pilus assembly protein TadD, contains TPR repeats	3.6e-34
195	COG_CATEGORY	W!!!U	W!!!U	0
196	COG_FUNCTION	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	1.1e-305
196	COG_CATEGORY	M	M	0
197	COG_FUNCTION	COG0645!!!COG2187	Predicted kinase!!!Aminoglycoside phosphotransferase family enzyme	2.3e-203
197	COG_CATEGORY	R	R	0
198	COG_FUNCTION	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	7e-12
198	COG_CATEGORY	S	S	0
199	COG_FUNCTION	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	1.9e-24
199	COG_CATEGORY	P!!!Q	P!!!Q	0
200	COG_FUNCTION	COG1489	DNA-binding protein, stimulates sugar fermentation	1.1e-88
200	COG_CATEGORY	G!!!T	G!!!T	0
201	COG_FUNCTION	COG1734	RNA polymerase-binding transcription factor DksA	6.4e-71
201	COG_CATEGORY	J	J	0
202	COG_FUNCTION	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	1.1e-93
202	COG_CATEGORY	J	J	0
204	COG_FUNCTION	COG0591!!!COG4191	Na+/proline symporter!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system	0
204	COG_CATEGORY	T!!!E	T!!!E	0
205	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	8.9e-199
205	COG_CATEGORY	T	T	0
206	COG_FUNCTION	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase	3.5e-181
206	COG_CATEGORY	J	J	0
207	COG_FUNCTION	COG0801	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	6.5e-62
207	COG_CATEGORY	H	H	0
208	COG_FUNCTION	COG0413	Ketopantoate hydroxymethyltransferase	6.7e-111
208	COG_CATEGORY	H	H	0
209	COG_FUNCTION	COG0414	Panthothenate synthetase	8.5e-112
209	COG_CATEGORY	H	H	0
210	COG_FUNCTION	COG0166	Glucose-6-phosphate isomerase	6.7e-222
210	COG_CATEGORY	G	G	0
211	COG_FUNCTION	COG0801	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	7.4e-58
211	COG_CATEGORY	H	H	0
212	COG_FUNCTION	COG1539	Dihydroneopterin aldolase	1e-34
212	COG_CATEGORY	H	H	0
213	COG_FUNCTION	COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	4.2e-62
213	COG_CATEGORY	I	I	0
214	COG_FUNCTION	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	9.4e-169
214	COG_CATEGORY	J	J	0
215	COG_FUNCTION	COG0828	Ribosomal protein S21	1.2e-27
215	COG_CATEGORY	J	J	0
216	COG_FUNCTION	COG0358	DNA primase (bacterial type)	3.3e-248
216	COG_CATEGORY	L	L	0
217	COG_FUNCTION	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	9.7e-286
217	COG_CATEGORY	K	K	0
219	COG_FUNCTION	COG3501	Uncharacterized conserved protein, implicated in type VI secretion and phage assembly	5.4e-42
219	COG_CATEGORY	R!!!U!!!X	R!!!U!!!X	0
220	COG_FUNCTION	COG3501	Uncharacterized conserved protein, implicated in type VI secretion and phage assembly	8e-26
220	COG_CATEGORY	R!!!U!!!X	R!!!U!!!X	0
223	COG_FUNCTION	COG5301	Phage-related tail fibre protein	8.3e-80
223	COG_CATEGORY	X	X	0
225	COG_FUNCTION	COG3299	Uncharacterized phage protein gp47/JayE	1.8e-107
225	COG_CATEGORY	X	X	0
227	COG_FUNCTION	COG5283	Phage-related tail protein	1.3e-141
227	COG_CATEGORY	X	X	0
228	COG_FUNCTION	COG0863	DNA modification methylase	1.2e-64
228	COG_CATEGORY	L	L	0
232	COG_FUNCTION	COG3108	Uncharacterized conserved protein YcbK, DUF882 family	5.6e-29
232	COG_CATEGORY	S	S	0
241	COG_FUNCTION	COG4373	Mu-like prophage FluMu protein gp28	2.1e-149
241	COG_CATEGORY	X	X	0
242	COG_FUNCTION	COG5518	Bacteriophage capsid portal protein	4.8e-93
242	COG_CATEGORY	X	X	0
248	COG_FUNCTION	COG1598!!!COG3609	Predicted nuclease of the RNAse H fold, HicB family!!!Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain	1.2e-31
248	COG_CATEGORY	K!!!V	K!!!V	0
249	COG_FUNCTION	COG1724	Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family	2.5e-21
249	COG_CATEGORY	R	R	0
258	COG_FUNCTION	COG0358	DNA primase (bacterial type)	2.4e-192
258	COG_CATEGORY	L	L	0
260	COG_FUNCTION	COG2932	Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains	6.1e-25
260	COG_CATEGORY	X	X	0
261	COG_FUNCTION	COG4974	Site-specific recombinase XerD	2.9e-09
261	COG_CATEGORY	L	L	0
262	COG_FUNCTION	COG0625	Glutathione S-transferase	1.2e-95
262	COG_CATEGORY	O	O	0
263	COG_FUNCTION	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	2.4e-162
263	COG_CATEGORY	C	C	0
264	COG_FUNCTION	COG2067	Long-chain fatty acid transport protein	8.8e-148
264	COG_CATEGORY	I	I	0
266	COG_FUNCTION	COG0243	Anaerobic selenocysteine-containing dehydrogenase	0
266	COG_CATEGORY	C	C	0
269	COG_FUNCTION	COG1639!!!COG2606	HD-like signal output (HDOD) domain, no enzymatic activity!!!Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	6.5e-154
269	COG_CATEGORY	J!!!T	J!!!T	0
270	COG_FUNCTION	COG1200	RecG-like helicase	0
270	COG_CATEGORY	L	L	0
271	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	8.9e-142
271	COG_CATEGORY	K	K	0
272	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	1.3e-94
272	COG_CATEGORY	M	M	0
273	COG_FUNCTION	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	6e-57
273	COG_CATEGORY	V	V	0
274	COG_FUNCTION	COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	0
274	COG_CATEGORY	K!!!T	K!!!T	0
275	COG_FUNCTION	COG1758	DNA-directed RNA polymerase, subunit K/omega	7.4e-25
275	COG_CATEGORY	K	K	0
276	COG_FUNCTION	COG0194	Guanylate kinase	7.2e-79
276	COG_CATEGORY	F	F	0
277	COG_FUNCTION	COG1561	Uncharacterized conserved protein YicC, UPF0701 family	1.1e-111
277	COG_CATEGORY	S	S	0
278	COG_FUNCTION	COG0689	Ribonuclease PH	1.1e-107
278	COG_CATEGORY	J	J	0
279	COG_FUNCTION	COG0708	Exonuclease III	5.5e-137
279	COG_CATEGORY	L	L	0
280	COG_FUNCTION	COG0461	Orotate phosphoribosyltransferase	1.2e-91
280	COG_CATEGORY	F	F	0
281	COG_FUNCTION	COG2433	Possible nuclease of RNase H fold, RuvC/YqgF family	8.6e-51
281	COG_CATEGORY	R	R	0
285	COG_FUNCTION	COG0258!!!COG0749	5'-3' exonuclease!!!DNA polymerase I - 3'-5' exonuclease and polymerase domains	0
285	COG_CATEGORY	L	L	0
286	COG_FUNCTION	COG4206	Outer membrane cobalamin receptor protein	1.6e-91
286	COG_CATEGORY	H	H	0
288	COG_FUNCTION	COG2067	Long-chain fatty acid transport protein	2.2e-128
288	COG_CATEGORY	I	I	0
289	COG_FUNCTION	COG5008	Tfp pilus assembly protein, ATPase PilU	1.4e-199
289	COG_CATEGORY	W!!!N	W!!!N	0
290	COG_FUNCTION	COG2805	Tfp pilus assembly protein PilT, pilus retraction ATPase	6.3e-186
290	COG_CATEGORY	W!!!N	W!!!N	0
291	COG_FUNCTION	COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	4.7e-68
291	COG_CATEGORY	R	R	0
292	COG_FUNCTION	COG0345	Pyrroline-5-carboxylate reductase	2e-113
292	COG_CATEGORY	E	E	0
293	COG_FUNCTION	COG0762!!!COG0762	Uncharacterized conserved protein YggT, Ycf19 family!!!Uncharacterized conserved protein YggT, Ycf19 family	6.1e-77
293	COG_CATEGORY	S	S	0
295	COG_FUNCTION	COG0699	Replication fork clamp-binding protein CrfC (dynamin-like GTPase family)	1.3e-296
295	COG_CATEGORY	L	L	0
296	COG_FUNCTION	COG2021	Homoserine acetyltransferase	2.8e-195
296	COG_CATEGORY	E	E	0
297	COG_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	4.1e-89
297	COG_CATEGORY	H	H	0
299	COG_FUNCTION	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	5.2e-79
299	COG_CATEGORY	F	F	0
300	COG_FUNCTION	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	8.7e-144
300	COG_CATEGORY	H	H	0
302	COG_FUNCTION	COG0220	tRNA G46 methylase TrmB	6.1e-111
302	COG_CATEGORY	J	J	0
303	COG_FUNCTION	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	2.4e-143
303	COG_CATEGORY	B!!!Q	B!!!Q	0
304	COG_FUNCTION	COG0606	Predicted ATPase with chaperone activity	8.4e-203
304	COG_CATEGORY	O	O	0
305	COG_FUNCTION	COG2960	Uncharacterized conserved protein YqiC, BMFP domain	3e-28
305	COG_CATEGORY	S	S	0
306	COG_FUNCTION	COG0347	Nitrogen regulatory protein PII	8.4e-55
306	COG_CATEGORY	T!!!E	T!!!E	0
307	COG_FUNCTION	COG0004	Ammonia channel protein AmtB	9.5e-192
307	COG_CATEGORY	P	P	0
308	COG_FUNCTION	COG0421	Spermidine synthase	8.2e-147
308	COG_CATEGORY	E	E	0
309	COG_FUNCTION	COG1166	Arginine decarboxylase (spermidine biosynthesis)	5.4e-292
309	COG_CATEGORY	E	E	0
310	COG_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	1.4e-87
310	COG_CATEGORY	K	K	0
311	COG_FUNCTION	COG3806	Anti-sigma factor ChrR, cupin superfamily	4.9e-88
311	COG_CATEGORY	T	T	0
